timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1743177450141379,1743177449989379,0.18022662,0.18022661,0.40505156,0.7502075,0.7502075,0.60438704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.30197,0.0,0.0,0.0,0.0,0.010769952,0.010769952,0.0076109176,0.0075157657,1.0004464,1.0004466,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450149379,1743177449997379,0.18022662,0.18022661,0.40505156,0.7502075,0.7502075,0.60438704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.30197,0.0,0.0,0.0,0.0,0.010769952,0.010769952,0.0076109176,0.0075157657,1.0004466,1.0004467,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450165379,1743177450013379,0.1355534,0.13555315,0.3037929,0.41690052,0.41690052,0.6018397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.30197,0.0,0.0,0.0,0.0,0.010769952,0.010769952,0.0076109176,0.0075157657,1.0004387,1.0004389,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450173379,1743177450021379,0.1355534,0.13555315,0.3037929,0.41690052,0.41690052,0.6018397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.30197,0.0,0.0,0.0,0.0,0.010769952,0.010769952,0.0076109176,0.0075157657,1.0004388,1.0004389,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450181379,1743177450029379,0.1355534,0.13555315,0.3037929,0.41690052,0.41690052,0.6018397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.30197,0.0,0.0,0.0,0.0,0.010769952,0.010769952,0.0076109176,0.0075157657,1.0004388,1.000439,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450189379,1743177450037379,0.1355534,0.13555315,0.3037929,0.41690052,0.41690052,0.6018397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.300523,0.0,0.0,0.0,0.0,0.004392057,0.004392057,0.0041798106,0.0041684015,1.0004388,1.0004392,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450205379,1743177450053379,0.12084596,0.12084421,0.27000955,0.35025072,0.35025072,0.59958047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.300523,0.0,0.0,0.0,0.0,0.004392057,0.004392057,0.0041798106,0.0041684015,1.0004364,1.0004367,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450213379,1743177450061379,0.12084596,0.12084421,0.27000955,0.35025072,0.35025072,0.59958047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.300523,0.0,0.0,0.0,0.0,0.004392057,0.004392057,0.0041798106,0.0041684015,1.0004364,1.0004368,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450221379,1743177450069379,0.12084596,0.12084421,0.27000955,0.35025072,0.35025072,0.59958047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.300523,0.0,0.0,0.0,0.0,0.004392057,0.004392057,0.0041798106,0.0041684015,1.0004365,1.0004369,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450229379,1743177450077379,0.12084596,0.12084421,0.27000955,0.35025072,0.35025072,0.59958047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.300523,0.0,0.0,0.0,0.0,0.004392057,0.004392057,0.0041798106,0.0041684015,1.0004367,1.000437,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450245379,1743177450093379,0.12084596,0.12084421,0.27000955,0.35025072,0.35025072,0.59958047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29964,0.0,0.0,0.0,0.0,0.004392057,0.004392057,0.0041798106,0.0041684015,1.0004369,1.0004373,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450253379,1743177450101379,0.12084596,0.12084421,0.27000955,0.35025072,0.35025072,0.59958047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29964,0.0,0.0,0.0,0.0,0.004392057,0.004392057,0.0041798106,0.0041684015,1.000437,1.0004373,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450261379,1743177450109379,0.11390059,0.11389736,0.2531336,0.3217622,0.3217622,0.59773684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29964,0.0,0.0,0.0,0.0,0.0035651978,0.0035651978,0.0035050716,0.0035006122,1.0004324,1.0004328,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450269379,1743177450117379,0.11390059,0.11389736,0.2531336,0.3217622,0.3217622,0.59773684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29964,0.0,0.0,0.0,0.0,0.0035651978,0.0035651978,0.0035050716,0.0035006122,1.0004325,1.000433,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450285379,1743177450133379,0.11390059,0.11389736,0.2531336,0.3217622,0.3217622,0.59773684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29964,0.0,0.0,0.0,0.0,0.0035651978,0.0035651978,0.0035050716,0.0035006122,1.0004327,1.0004332,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450293379,1743177450141379,0.11390059,0.11389736,0.2531336,0.3217622,0.3217622,0.59773684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.298706,0.0,0.0,0.0,0.0,0.0035651978,0.0035651978,0.0035050716,0.0035006122,1.0004328,1.0004333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450301379,1743177450149379,0.11390059,0.11389736,0.2531336,0.3217622,0.3217622,0.59773684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.298706,0.0,0.0,0.0,0.0,0.0035651978,0.0035651978,0.0035050716,0.0035006122,1.000433,1.0004334,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450309379,1743177450157379,0.10985488,0.10984949,0.24299233,0.30592522,0.30592522,0.59600824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.298706,0.0,0.0,0.0,0.0,0.0035651978,0.0035651978,0.0035050716,0.0035006122,1.0004268,1.0004272,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450325379,1743177450173379,0.10985488,0.10984949,0.24299233,0.30592522,0.30592522,0.59600824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.298706,0.0,0.0,0.0,0.0,0.0032457928,0.0032457928,0.0032170163,0.0032146296,1.0004269,1.0004275,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450333379,1743177450181379,0.10985488,0.10984949,0.24299233,0.30592522,0.30592522,0.59600824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.298706,0.0,0.0,0.0,0.0,0.0032457928,0.0032457928,0.0032170163,0.0032146296,1.000427,1.0004276,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450341379,1743177450189379,0.10985488,0.10984949,0.24299233,0.30592522,0.30592522,0.59600824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.298706,0.0,0.0,0.0,0.0,0.0032457928,0.0032457928,0.0032170163,0.0032146296,1.0004272,1.0004277,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450349379,1743177450197379,0.10985488,0.10984949,0.24299233,0.30592522,0.30592522,0.59600824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.298243,0.0,0.0,0.0,0.0,0.0032457928,0.0032457928,0.0032170163,0.0032146296,1.0004274,1.0004278,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450365379,1743177450213379,0.107585266,0.10757792,0.23625737,0.29591164,0.2959116,0.59460133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.298243,0.0,0.0,0.0,0.0,0.0032457928,0.0032457928,0.0032170163,0.0032146296,1.0004137,1.0004144,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450373379,1743177450221379,0.107585266,0.10757792,0.23625737,0.29591164,0.2959116,0.59460133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.298243,0.0,0.0,0.0,0.0,0.0032457928,0.0032457928,0.0032170163,0.0032146296,1.0004138,1.0004145,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450381379,1743177450229379,0.107585266,0.10757792,0.23625737,0.29591164,0.2959116,0.59460133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.298243,0.0,0.0,0.0,0.0,0.0032457928,0.0032457928,0.0032170163,0.0032146296,1.000414,1.0004146,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450389379,1743177450237379,0.107585266,0.10757792,0.23625737,0.29591164,0.2959116,0.59460133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.298243,0.0,0.0,0.0,0.0,0.0032457928,0.0032457928,0.0032170163,0.0032146296,1.0004141,1.0004147,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450405379,1743177450253379,0.107585266,0.10757792,0.23625737,0.29591164,0.2959116,0.59460133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297664,0.0,0.0,0.0,0.0,0.0030723633,0.0030723633,0.0030574051,0.0030557823,1.0004144,1.0004151,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450413379,1743177450261379,0.10599449,0.10598519,0.23143494,0.28896096,0.2889609,0.59323305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297664,0.0,0.0,0.0,0.0,0.0030723633,0.0030723633,0.0030574051,0.0030557823,1.0004036,1.0004044,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450421379,1743177450269379,0.10599449,0.10598519,0.23143494,0.28896096,0.2889609,0.59323305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297664,0.0,0.0,0.0,0.0,0.0030723633,0.0030723633,0.0030574051,0.0030557823,1.0004038,1.0004046,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450429379,1743177450277379,0.10599449,0.10598519,0.23143494,0.28896096,0.2889609,0.59323305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.297664,0.0,0.0,0.0,0.0,0.0030723633,0.0030723633,0.0030574051,0.0030557823,1.000404,1.0004047,1.0,0.0,0.0,0.0,0.0,0.0,0.0
