timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
875852000,1.5345628,32.317566,-12.249161,-1.2870617,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
876060000,2.0349402,32.359135,-12.26123,-1.2865268,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
876224000,2.4463615,32.39239,-12.270798,-1.2843422,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
876428000,2.946739,32.43396,-12.282837,-1.2818711,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
876628000,3.4471161,32.467216,-12.294815,-1.2887677,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
876832000,3.9586132,32.508785,-12.306915,-1.288276,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
877032000,4.4589906,32.550354,-12.318832,-1.2911348,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
877236000,4.9593678,32.591923,-12.330841,-1.2956623,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
877436000,5.470865,32.625175,-12.342804,-1.2973676,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
877636000,5.971242,32.666744,-12.354782,-1.2969533,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
877840000,6.471619,32.708313,-12.366852,-1.2984345,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
878036000,6.971997,32.749886,-12.378738,-1.3050771,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
878240000,7.4834933,32.78314,-12.390732,-1.3147198,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
878440000,7.983871,32.824707,-12.4027405,-1.3222485,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
879468000,7.319736,32.758854,-12.332731,-1.2864828,nan,1.2607452,0.10981049,0.0898931,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
879484000,7.3399053,32.76061,-12.33129,-1.2990491,-0.058177646,1.2602332,0.10929849,0.0904051,-0.064,-0.064,0.064,-4.0,-4.0,4.0,nan,nan,nan
879668000,7.566552,32.779034,-12.309419,-1.3226523,-0.06288651,1.1807449,0.0905989,0.16989309,-0.8000001,-0.10493516,0.8000001,-4.0,0.0,4.0,nan,nan,nan
879868000,7.7813673,32.795013,-12.256919,-1.3226523,-0.02428558,0.94074476,0.06905332,0.35769764,-1.5999999,-0.10983264,0.9538083,-4.0,0.0,0.0,nan,nan,nan
880068000,7.9321837,32.806587,-12.166305,-1.3226523,-0.0093786325,0.5407449,0.04661607,0.5484593,-2.3999996,-0.1140747,0.9538083,-4.0,0.0,0.0,nan,nan,nan
