timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
834660000,834580000,0.0001511996,0.002490285,0.00056499627,67109399,0,0.055527057,0.05949677,0.009995275,0.016855203,0.0007250249,0.0043023564,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
834860000,834780000,0.00016069856,0.0039347704,0.00089920836,67109399,0,0.055540994,0.05947749,0.02668646,0.016855203,0.0007250249,0.0017279172,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
835060000,834980000,8.4166204e-05,0.0018960277,0.0007741626,67109399,0,0.055512138,0.059449676,0.003393646,0.013127345,0.000794251,0.0049161077,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
835260000,835180000,0.0002369301,0.004130197,0.000632339,67109399,0,0.055483367,0.05943049,0.016413061,0.002003734,0.0007518279,0.004749594,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
835460000,835380000,7.3187104e-05,0.0013062898,0.00058795616,67109399,0,0.055488385,0.05942002,0.017412009,0.014433276,0.0014746103,0.0032849617,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
835660000,835580000,0.00011048346,0.002903591,0.0011823383,67109399,0,0.055454127,0.059398074,0.012014962,0.0012595635,0.0014484115,0.0015614032,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
835860000,835780000,4.0881332e-05,0.0017619997,0.0010025912,67109399,0,0.05542041,0.059376396,0.015764963,0.008913533,0.0013135831,0.00070441875,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
836060000,835980000,0.00011445611,0.0016668806,0.0008560393,67109399,0,0.05542977,0.059346456,0.01814777,0.008913533,0.0013135831,0.008046764,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
836260000,836180000,6.3641986e-05,0.00046121553,0.00039223788,1049239,0,0.055396933,0.05932528,0.018886315,0.017541526,0.00077773246,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
836460000,836380000,2.648652e-05,0.0011181012,0.00035383893,1049239,0,0.055691373,0.059449118,0.0010549335,0.017541526,0.00077773246,0.002949317,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
836660000,836580000,0.00013111647,0.0013849317,0.00054645893,1049239,0,0.056589145,0.05991011,0.028885676,0.004183231,0.0016343213,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
836860000,836780000,0.00012940851,0.0014750673,0.0006395928,1049239,0,0.058544833,0.0609801,0.011634638,0.025676902,0.0018043566,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
837060000,836980000,7.89363e-05,0.0015254258,0.0007294987,1049239,0,0.061931375,0.06291092,0.0037286526,0.0035044283,0.0007612743,0.0016328626,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
837260000,837180000,3.5227804e-05,0.0019065085,0.00088200235,1049239,0,0.06700907,0.06596692,0.003956421,0.028345294,0.0019740865,0.0023276454,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
837460000,837380000,5.376183e-05,0.0014966568,0.00074536033,1049239,0,0.07439024,0.0704349,0.013769211,0.028345294,0.0019740865,0.0004969028,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
837660000,837580000,5.7033834e-05,0.0009333611,0.0007097629,1049239,0,0.08334344,0.076215826,0.0044827405,0.026235001,0.0031255833,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
837860000,837780000,0.00017736517,0.0018476715,0.0018513043,663,0,0.09397407,0.08339378,0.019236255,0.034844566,0.0044030035,0.000837695,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
838060000,837980000,8.704578e-05,0.0013483985,0.0019046364,663,0,0.10598372,0.091863476,0.0004315846,0.025397431,0.0057907435,0.0003608611,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
838260000,838180000,0.00012543784,0.0021137272,0.00280101,663,0,0.11890097,0.10144228,0.009534069,0.029305661,0.005059571,0.0027471813,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
838460000,838380000,8.473103e-05,0.0032189824,0.0041046557,663,0,0.13231115,0.1120346,0.01074217,0.03321451,0.0065672654,0.0010065818,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
838660000,838580000,0.0052588475,0.0013107505,0.0019402225,8389271,0,0.1500179,0.12482164,0.032830235,0.03321451,0.0065672654,0.0025462443,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
838860000,838780000,0.003796767,0.002630141,0.004246542,8389271,0,0.16358331,0.13697457,0.0035056935,0.024390819,0.008642724,0.0034563222,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
