timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
885016000,884898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
886008000,885890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
887000000,886878000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
887832000,887710000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
889024000,888906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
890008000,889894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
890808000,890686000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
891832000,891714000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
893032000,892910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
894016000,893894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
895000000,894886000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
896008000,895886000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
897032000,896914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
898024000,897902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
899008000,898890000,3.3922253e-05,1.1833477e-05,0.0003568224,1,0,0,0,0,0,0,0,0,0,0
900000000,899878000,7.726456e-05,3.4079327e-05,0.0006431672,1,0,0,0,0,0,0,0,0,0,0
