timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
848668000,848668000,0.4180691,2.5337133e-06,0.44779825,1.0014266,0.022248624,1.0,1
848764000,848764000,0.41817367,2.500289e-06,-0.070433244,1.0014251,0.00055042026,1.0,1
848868000,848868000,0.4182508,2.465621e-06,0.055238336,1.001414,0.0003385517,1.0,1
848972000,848972000,0.418317,2.432184e-06,-0.09035417,1.0013733,0.00090585335,1.0,1
849068000,849068000,0.418398,2.4026765e-06,0.04610479,1.0013424,0.00023586687,1.0,1
849164000,849164000,0.41849095,2.3741484e-06,-0.24475339,1.0013386,0.0066471263,1.0,1
849268000,849268000,0.41858253,2.3443588e-06,0.04471276,1.0013068,0.00022184686,1.0,1
849364000,849364000,0.41866124,2.317721e-06,-0.20748225,1.0013053,0.0047769737,1.0,1
849468000,849468000,0.41875854,2.2898873e-06,-0.037797723,1.0012711,0.00015853935,1.0,1
849572000,849572000,0.41884974,2.2630447e-06,-0.50128573,1.001264,0.027885573,1.0,1
849668000,849668000,0.41892987,2.2391782e-06,-0.11132421,1.0012428,0.0013752998,1.0,1
849772000,849772000,0.41904998,2.2138786e-06,-0.0729516,1.0012488,0.0005905886,1.0,1
849868000,849868000,0.4191074,2.1912208e-06,-0.09432782,1.0012245,0.0009874284,1.0,1
849972000,849972000,0.41920602,2.1672488e-06,-0.072378024,1.0012287,0.00058135,1.0,1
850068000,850068000,0.41926873,2.1457897e-06,-0.086028524,1.0012057,0.00082133274,1.0,1
850164000,850164000,0.41932577,2.124854e-06,-0.031377718,1.0012124,0.00010926322,1.0,1
850268000,850268000,0.41938344,2.1029018e-06,-0.035644084,1.0011818,0.00014100011,1.0,1
850364000,850364000,0.41934416,2.0845168e-06,0.032367647,1.0010836,0.000116281175,1.0,1
850468000,850468000,0.41948676,2.0673676e-06,-0.72480696,1.0010072,0.058312953,1.0,1
850564000,850564000,0.4198425,2.0533103e-06,-0.7999937,1.0009508,0.07104244,1.0,1
850668000,850668000,0.42041487,2.038762e-06,-1.8043242,1.0015229,0.3611817,1.0062994,1
850772000,850772000,0.420986,2.0232383e-06,-0.9218668,1.0010087,0.094331324,1.0,1
850868000,850868000,0.42152727,2.0083764e-06,-0.89424163,1.0010438,0.08875936,1.0,1
850964000,850964000,0.42203817,1.9933711e-06,-0.9807356,1.0010448,0.106759824,1.0,1
851068000,851068000,0.42262405,1.9771514e-06,-0.92190546,1.0010604,0.09433438,1.0,1
851164000,851164000,0.42316112,1.9623226e-06,-1.0695363,1.0010499,0.12696758,1.0,1
851268000,851268000,0.42374545,1.9465401e-06,-0.94406676,1.0010549,0.09892476,1.0,1
851364000,851364000,0.42419526,1.932461e-06,-0.8173268,1.0010258,0.07414872,1.0,1
851468000,851468000,0.42460516,1.9179902e-06,-0.5277965,1.0010083,0.030920953,1.0,1
851572000,851572000,0.42488572,1.9044946e-06,-0.4564675,1.0009642,0.0231291,1.0,1
851668000,851668000,0.4250811,1.8925142e-06,-0.36556247,1.0009644,0.01483413,1.0,1
851772000,851772000,0.4252868,1.8801015e-06,-0.44659925,1.0009534,0.022140099,1.0,1
851868000,851868000,0.42544708,1.8679665e-06,-0.11471209,1.0010036,0.0014606301,1.0,1
851964000,851964000,0.42547902,1.8553093e-06,0.0787096,1.0010221,0.00068765285,1.0,1
852068000,852068000,0.42538115,1.8414521e-06,0.20014569,1.0010285,0.0044463486,1.0,1
852164000,852164000,0.4252322,1.8287602e-06,0.083164215,1.0027462,0.00076637167,1.0,1
852268000,852268000,0.42504644,1.8158013e-06,0.32437947,1.0009823,0.011679865,1.0,1
852372000,852372000,0.42497557,1.804023e-06,0.17522341,1.0009482,0.00340824,1.0,1
852468000,852468000,0.42499524,1.7935985e-06,-0.09885518,1.0009463,0.0010847899,1.0,1
852564000,852564000,0.4250809,1.7833534e-06,-0.17478211,1.0009435,0.00339111,1.0,1
852668000,852668000,0.4252353,1.772283e-06,-0.37960088,1.0009544,0.015995493,1.0,1
852764000,852764000,0.42542452,1.7619824e-06,-0.35934538,1.0009608,0.014333905,1.0,1
852868000,852868000,0.42569375,1.7506691e-06,-0.8004708,1.0009776,0.071125306,1.0,1
852964000,852964000,0.42598498,1.7400282e-06,-0.6347323,1.0009899,0.044720743,1.0,1
853068000,853068000,0.4263075,1.7283528e-06,-0.47911373,1.0010071,0.02547989,1.0,1
853172000,853172000,0.42658535,1.7167133e-06,-0.5123077,1.001,0.029132996,1.0,1
853268000,853268000,0.4267926,1.7061348e-06,-0.3276794,1.0009977,0.011918531,1.0,1
853372000,853372000,0.42701802,1.6951205e-06,0.060602486,1.0009809,0.00040767362,1.0,1
853468000,853468000,0.4272343,1.6852605e-06,-0.4157835,1.0009736,0.01918975,1.0,1
853564000,853564000,0.42748937,1.6757793e-06,-0.40728566,1.0009632,0.018413553,1.0,1
853668000,853668000,0.4277206,1.6658289e-06,-0.5075722,1.0009507,0.028598312,1.0,1
853772000,853772000,0.4279883,1.6566055e-06,-0.57959616,1.0009204,0.037291422,1.0,1
853868000,853868000,0.42829692,1.6481919e-06,-0.6876172,1.0009328,0.052486308,1.0,1
853972000,853972000,0.42859778,1.6391878e-06,-0.5784446,1.0009221,0.037143324,1.0,1
854068000,854068000,0.42887616,1.6309664e-06,-0.15584749,1.0009314,0.0026962042,1.0,1
854172000,854172000,0.42920065,1.6222107e-06,-0.5981864,1.0009204,0.03972199,1.0,1
854268000,854268000,0.42949474,1.614205e-06,-0.5237554,1.0009327,0.030451562,1.0,1
854372000,854372000,0.4297782,1.6056302e-06,-0.61102676,1.0009223,0.04144552,1.0,1
854468000,854468000,0.4300371,1.5978042e-06,-0.44538146,1.0009274,0.022020094,1.0,1
854564000,854564000,0.43028578,1.5902074e-06,-0.6382462,1.0009168,0.045220565,1.0,1
854668000,854668000,0.4305448,1.5821341e-06,-0.52677923,1.0009171,0.030804679,1.0,1
854772000,854772000,0.430777,1.5742585e-06,0.026427448,1.0009048,7.753096e-05,1.0,1
854868000,854868000,0.4310016,1.5671853e-06,-0.48245978,1.0009011,0.025839765,1.0,1
854964000,854964000,0.43122435,1.5604493e-06,-1.2450678,1.0008848,0.1720915,1.0,1
855068000,855068000,0.43143505,1.5534193e-06,-0.5273956,1.0008774,0.030878032,1.0,1
855172000,855172000,0.43168902,1.5466468e-06,-0.38034132,1.000868,0.01605934,1.0,1
855268000,855268000,0.43191785,1.5405224e-06,-0.56477803,1.0008696,0.035410784,1.0,1
855372000,855372000,0.43216154,1.5340811e-06,-0.53615546,1.0008574,0.031912938,1.0,1
855468000,855468000,0.43238622,1.5282346e-06,-0.52917993,1.0008615,0.03108782,1.0,1
855564000,855564000,0.4325973,1.5225914e-06,-0.58656347,1.0008526,0.038195956,1.0,1
855668000,855668000,0.43279964,1.5178779e-06,-12.6298895,1.003786,17.656942,1.5730045,1
855764000,855764000,0.43268377,1.5214727e-06,11.2869835,5.0921674,2.779781,5.599279,1
855868000,855868000,0.4325096,1.5313907e-06,13.228567,24.168047,0.8045288,11.9870825,1
855972000,855972000,0.43242276,1.5418477e-06,2.4229002,88.00139,0.007412061,14.797619,1
856068000,856068000,0.4324228,1.5516583e-06,-0.72729766,78.90775,0.0007448386,14.252779,1
856164000,856164000,0.43242535,1.5614297e-06,0.060991228,69.853905,5.917e-06,13.756923,1
856268000,856268000,0.43242076,1.5719943e-06,1.2830718,68.41249,0.0026737696,13.086184,1
856364000,856364000,0.43241176,1.5817591e-06,1.6022471,70.21866,0.004062225,12.480593,1
856468000,856468000,0.4324006,1.5923584e-06,1.9939542,71.62964,0.0061673,11.867785,1
856564000,856564000,0.43239042,1.6021561e-06,2.102701,71.142426,0.0069053206,11.331473,1
856668000,856668000,0.43237942,1.6127751e-06,1.9503993,69.132774,0.0061139315,10.773522,1
856764000,856764000,0.4323692,1.6225764e-06,2.0514584,66.223045,0.007061123,10.28213,1
856868000,856868000,0.4323575,1.6331891e-06,1.9412417,62.752617,0.0066724434,9.772617,1
856972000,856972000,0.4323468,1.6437895e-06,1.4570043,57.751698,0.00408427,9.28319,1
857068000,857068000,0.43233863,1.6535562e-06,1.3696814,51.517357,0.0040461593,8.853546,1
857172000,857172000,0.43233132,1.6641496e-06,0.57813215,41.02744,0.000905185,8.426179,1
857268000,857268000,0.4323286,1.6738952e-06,0.09571004,29.40571,3.4613124e-05,8.091496,1
857364000,857364000,0.43233067,1.6835359e-06,-0.22235465,19.023264,0.0002887785,7.816012,1
857468000,857468000,0.43234202,1.6936904e-06,-0.6137619,10.549553,0.003967558,7.5521994,1
857564000,857564000,0.43237182,1.7025095e-06,-0.71601915,7.3588905,0.007740954,7.339761,1
857668000,857668000,0.4324138,1.7117356e-06,-0.7960179,7.1209464,0.00988702,7.1015754,1
857764000,857764000,0.43246108,1.7200095e-06,-0.8061074,6.90643,0.010454173,6.886217,1
857868000,857868000,0.4325149,1.7286826e-06,-0.77260804,6.654016,0.009967634,6.6328945,1
857972000,857972000,0.43256608,1.7370588e-06,-0.7293279,6.388364,0.009251528,6.366768,1
858068000,858068000,0.4326135,1.7445208e-06,-0.6457531,6.135662,0.007551427,6.11364,1
858172000,858172000,0.43266153,1.7523151e-06,-0.57259876,5.862623,0.006213929,5.840635,1
858268000,858268000,0.43270805,1.7592344e-06,-0.55445224,5.6127615,0.006085681,5.591255,1
858364000,858364000,0.4327501,1.7658828e-06,-0.47555315,5.3696275,0.004679629,5.3484435,1
858468000,858468000,0.43279412,1.7727799e-06,0.16492845,5.1117773,0.0005912576,5.0906405,1
858572000,858572000,0.43284285,1.7793681e-06,-0.41677827,4.8650637,0.0039671543,4.84531,1
858668000,858668000,0.43288568,1.7851738e-06,-0.6456237,4.643715,0.009973574,4.625553,1
858772000,858772000,0.43293577,1.7911459e-06,-0.42658395,4.416923,0.004577693,4.3987722,1
858868000,858868000,0.43298897,1.7963622e-06,-0.2603888,4.220053,0.0017851887,4.2023435,1
858972000,858972000,0.43293726,1.80336e-06,-0.74559,4.061332,0.0152085945,4.0461764,1
859068000,859068000,0.43297324,1.8092113e-06,-0.38577682,3.8790288,0.004262916,3.8630993,1
859172000,859172000,0.4330652,1.814779e-06,-0.6634619,3.6977694,0.013226644,3.683146,1
859268000,859268000,0.43313566,1.8191852e-06,-0.41793454,3.534708,0.0054906085,3.5198817,1
859364000,859364000,0.43316737,1.8230481e-06,-0.09663662,3.3699265,0.0003079077,3.355581,1
859468000,859468000,0.4331619,1.8267849e-06,0.026348874,3.2047055,2.4070963e-05,3.1911366,1
859564000,859564000,0.43314672,1.8298867e-06,0.55135566,3.0571291,0.011048604,3.045955,1
859668000,859668000,0.43314102,1.8328776e-06,-0.027168795,2.9076962,2.8206503e-05,2.895194,1
859764000,859764000,0.43315694,1.8352634e-06,0.027824089,2.774939,3.0998875e-05,2.7630115,1
859868000,859868000,0.4331656,1.8373826e-06,-0.15133661,2.6353662,0.00096561614,2.6238976,1
859964000,859964000,0.4331948,1.8388733e-06,-0.047340453,2.5161173,9.8967226e-05,2.5051355,1
860068000,860068000,0.43323183,1.8399699e-06,-0.12938243,2.3891332,0.00077851635,2.378631,1
860164000,860164000,0.43327132,1.8405203e-06,-0.22173518,2.2816658,0.0023942785,2.2716224,1
860268000,860268000,0.43332198,1.8405761e-06,-0.38556075,2.1675415,0.007620364,2.158163,1
860372000,860372000,0.43338993,1.8400691e-06,-0.28029975,2.0607703,0.0042361696,2.0516388,1
860468000,860468000,0.43346703,1.839048e-06,-0.124944836,1.9677652,0.000881497,1.9589396,1
860572000,860572000,0.43354273,1.8373709e-06,-0.28529802,1.8689564,0.0048390026,1.86057,1
860668000,860668000,0.4336134,1.8352699e-06,-0.20857051,1.786259,0.0027059442,1.7781578,1
