timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
879984000,879984000,1310996,-0.10115958,-1.0145731,-8.783472,13.435694,0,0,0,0,1
880984000,880984000,1310996,0.18433544,0.7034528,-10.047586,13.441736,0,0,0,0,1
881984000,881984000,1310996,-0.07195378,0.76302266,-9.688287,13.447351,0,0,0,0,1
882984000,882984000,1310996,-0.1164807,0.4047243,-9.92717,13.453241,0,0,0,0,1
883984000,883984000,1310996,-0.10404945,0.20336157,-9.878611,13.45904,0,0,0,0,1
884984000,884984000,1310996,-0.15034015,-0.017188309,-9.988182,13.464838,0,0,0,0,1
885984000,885984000,1310996,-0.1710686,0.16220683,-9.851833,13.47024,0,0,0,0,1
886984000,886984000,1310996,-0.12309195,0.17666441,-9.796377,13.475153,0,0,0,0,1
887984000,887984000,1310996,0.0146167185,0.11561165,-9.952732,13.479914,0,0,0,0,1
888984000,888984000,1310996,0.05576145,0.11355958,-9.753782,13.484339,0,0,0,0,1
889984000,889984000,1310996,0.0766833,0.085651435,-9.826193,13.488672,0,0,0,0,1
890984000,890984000,1310996,0.010070088,0.15811723,-9.908282,13.493189,0,0,0,0,1
891984000,891984000,1310996,-0.055604123,-0.31514192,-12.327791,13.497675,0,0,0,0,1
892984000,892984000,1310996,-0.12101855,0.0846605,-9.646796,13.501917,0,0,0,0,1
893984000,893984000,1310996,-0.09361974,-0.06319798,-9.94724,13.506342,0,0,0,0,1
894984000,894984000,1310996,-0.09195716,0.37741,-12.254966,13.510828,0,0,0,0,1
895984000,895984000,1310996,-1.1058674,-7.682404,-26.059772,13.515131,0,0,0,0,1
896984000,896984000,1310996,-0.08645477,0.030526511,-10.156804,13.515131,0,0,0,0,1
897984000,897984000,1310996,-0.00055999745,0.11150938,-10.329379,13.515131,0,0,0,0,1
898984000,898984000,1310996,-0.13969493,0.17460947,-10.728272,13.515131,0,0,0,0,1
899984000,899984000,1310996,-0.12431027,0.09904977,-10.842443,13.515131,0,0,0,0,1
