timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
886216000,886216000,0.7894391,0.0051079555,0.002137369,-0.613804,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
886716000,886716000,0.7895105,0.0053415378,0.0034528463,-0.61370414,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
887216000,887216000,0.78948283,0.0045758286,0.004160867,-0.6137415,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
887716000,887716000,0.78957814,0.004266182,0.0048781466,-0.61361593,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
888216000,888216000,0.7896435,0.005652865,0.00421959,-0.61352545,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
888716000,888716000,0.7895336,0.0064247935,0.002868225,-0.61366695,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
889216000,889216000,0.7894774,0.0063347663,0.003908442,-0.6137346,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
889716000,889716000,0.7894083,0.0066529796,0.002094101,-0.61382884,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
890216000,890216000,0.7893511,0.0058781146,0.0025884253,-0.6139085,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
890716000,890716000,0.78948116,0.005640816,0.0018906527,-0.6137459,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
891216000,891216000,0.7894325,0.0069948304,0.0017652203,-0.61379504,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
891716000,891716000,0.7894477,0.007355756,0.0017241535,-0.6137713,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
892216000,892216000,0.7893237,0.007304515,0.0009255388,-0.61393327,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
892716000,892716000,0.78937805,0.006627752,0.0011481266,-0.61387056,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
893216000,893216000,0.78934073,0.004892607,0.00073912507,-0.6139354,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
893716000,893716000,0.7893795,0.0047669495,0.00046267413,-0.61388695,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
894216000,894216000,0.7894002,0.0050806934,0.0012063497,-0.61385673,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
894716000,894716000,0.78933364,0.005580674,0.0011722702,-0.61393803,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
895216000,895216000,0.7893548,0.00612882,0.0012886735,-0.6139054,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
895716000,895716000,0.78937787,0.0043921676,0.0024053517,-0.61388725,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
896216000,896216000,0.792695,0.0052620615,0.0012226712,-0.60959464,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
896716000,896716000,0.79332924,0.0043876595,0.0011592109,-0.608776,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
897216000,897216000,0.7931795,0.0038085966,0.00070264813,-0.60897565,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
897716000,897716000,0.7932528,0.003920173,0.00054748636,-0.6088797,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
898216000,898216000,0.7933571,0.004088952,0.0005616991,-0.6087426,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
898716000,898716000,0.793633,0.0044307397,0.00071021984,-0.60838026,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
899216000,899216000,0.7937843,0.004621023,0.00036103654,-0.6081818,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
899716000,899716000,0.793768,0.004506975,0.00031639414,-0.6082038,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
