timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
839528000,839480000,197388,0.09350406,0.16834804,0.4889475,0
839564000,839552000,197388,0.09361015,0.17469648,0.4886771,0
839672000,839623111,197388,0.09453758,0.1724611,0.49070227,0
839696000,839690000,197388,0.09358978,0.16973408,0.4838957,0
839816000,839761600,197388,0.09340649,0.17031366,0.48734847,0
839840000,839834000,197388,0.09290305,0.17277029,0.4911232,0
839960000,839904800,197388,0.09458468,0.17173271,0.4887944,0
839984000,839976000,197388,0.09060033,0.17182714,0.48723578,0
840092000,840044000,197388,0.09285539,0.17160055,0.48755944,0
840128000,840116000,197388,0.095287904,0.17153387,0.48751897,0
840236000,840187555,197388,0.095381476,0.17454031,0.4876672,0
840272000,840260000,197388,0.089275524,0.17158651,0.48823294,0
840380000,840331555,197388,0.09449226,0.16771892,0.48927727,0
840416000,840404000,197388,0.093518645,0.16654533,0.48782393,0
840524000,840476000,197388,0.0931295,0.16564174,0.4908833,0
840560000,840548000,197388,0.09403364,0.16519621,0.48735055,0
840668000,840620000,197388,0.09073429,0.16919565,0.491424,0
840704000,840692000,197388,0.09161761,0.17293689,0.48807296,0
840808000,840763555,197388,0.08947779,0.17110838,0.4893962,0
840848000,840836000,197388,0.0891857,0.17711365,0.4876737,0
840956000,840906666,197388,0.08603851,0.17595096,0.48738375,0
840980000,840974000,197388,0.08254653,0.17742372,0.48915562,0
841100000,841045200,197388,0.07836815,0.17865959,0.4871946,0
841112000,841112000,197388,0.071705855,0.19086099,0.49004406,0
841244000,841183272,197388,0.06681268,0.18832758,0.48650736,0
841256000,841256000,197388,0.06486436,0.19757338,0.4849839,0
841388000,841327636,197388,0.05039106,0.19409265,0.48519596,0
841400000,841400000,197388,0.041992754,0.20180677,0.48702675,0
841528000,841471272,197388,0.032146733,0.20548785,0.4822355,0
841544000,841544000,197388,0.024638034,0.20801455,0.4864996,0
841676000,841616000,197388,0.013645771,0.21403894,0.48059872,0
841688000,841688000,197388,0.0023359812,0.21763743,0.47930455,0
841820000,841759272,197388,0.0012583932,0.22131427,0.4770628,0
841832000,841832000,197388,-0.0035984318,0.22190037,0.47729442,0
841964000,841903636,197388,-0.012919035,0.22756818,0.47453228,0
841976000,841976000,197388,-0.023297004,0.23375583,0.46855706,0
842104000,842047272,197388,-0.026701476,0.22977413,0.4717731,0
842120000,842120000,197388,-0.035159823,0.22974074,0.47215146,0
842248000,842191636,197388,-0.03285816,0.233417,0.46920532,0
842264000,842264000,197388,-0.040603735,0.23579945,0.4759909,0
842396000,842334909,197388,-0.03947075,0.23234934,0.4701144,0
842408000,842408000,197388,-0.04186003,0.23088448,0.46910965,0
842540000,842480000,197388,-0.042276528,0.23216721,0.4729516,0
842548000,842548000,197388,-0.04508723,0.22886193,0.4667226,0
842672000,842618000,197388,-0.047254585,0.22729853,0.47242856,0
842692000,842688000,197388,-0.047396325,0.22903383,0.47306806,0
842804000,842755555,197388,-0.04782373,0.22860853,0.469418,0
842840000,842826666,197388,-0.048170082,0.23039216,0.47425652,0
842936000,842893500,197388,-0.04937885,0.22840023,0.47150323,0
842984000,842964000,197388,-0.050019566,0.22788203,0.4720124,0
843068000,843030857,197388,-0.047576617,0.22800708,0.47309393,0
843116000,843098000,197388,-0.050149314,0.22509293,0.47332793,0
843212000,843170000,197388,-0.05062351,0.22170575,0.4746619,0
843256000,843240000,197388,-0.049834855,0.22234109,0.47674328,0
843344000,843307428,197388,-0.045635246,0.21866557,0.47618207,0
843404000,843380000,197388,-0.048539266,0.2128504,0.47244602,0
843488000,843450857,197388,-0.045776334,0.21688703,0.4783753,0
843536000,843518000,197388,-0.049940296,0.2183513,0.47967312,0
843632000,843590000,197388,-0.047161832,0.21393415,0.4779922,0
843680000,843662000,197388,-0.048995685,0.21377705,0.47886768,0
843776000,843734000,197388,-0.047340862,0.21157697,0.47913265,0
843824000,843806000,197388,-0.046607938,0.20843464,0.4777944,0
843920000,843878000,197388,-0.048258387,0.20984632,0.48103422,0
843968000,843950000,197388,-0.048054043,0.21285087,0.4819311,0
844064000,844022000,197388,-0.048485484,0.2089619,0.477155,0
844112000,844093000,197388,-0.047212616,0.2109166,0.4795768,0
844196000,844160000,197388,-0.046911392,0.21276596,0.47828752,0
844256000,844230400,197388,-0.046728108,0.21179073,0.47967377,0
844328000,844298000,197388,-0.046680354,0.21159601,0.477041,0
844400000,844370000,197388,-0.046250623,0.2151989,0.47856566,0
844472000,844442000,197388,-0.041632,0.21631038,0.47857127,0
844544000,844514000,197388,-0.045162663,0.21436292,0.47794673,0
844616000,844586000,197388,-0.04769486,0.21739921,0.47674966,0
844688000,844657333,197388,-0.044866752,0.21467796,0.47641346,0
844760000,844729333,197388,-0.047088854,0.21451992,0.4801721,0
844820000,844796000,197388,-0.045055974,0.21197549,0.4792734,0
844904000,844867428,197388,-0.045730226,0.21289673,0.4823338,0
844964000,844940000,197388,-0.044075172,0.20782594,0.47920847,0
845044000,845009714,197388,-0.044399336,0.2092664,0.47923103,0
845096000,845078000,197388,-0.04867874,0.21040598,0.47685832,0
845192000,845149000,197388,-0.044337552,0.21303762,0.47948602,0
845236000,845220000,197388,-0.044741943,0.20777455,0.47916993,0
845324000,845287428,197388,-0.04993554,0.21270004,0.47967714,0
845384000,845359200,197388,-0.050296735,0.21776457,0.475952,0
845468000,845431428,197388,-0.050491747,0.21230955,0.48126355,0
845528000,845503200,197388,-0.0502264,0.21514562,0.48122945,0
845600000,845570000,197388,-0.045644008,0.21458751,0.47564894,0
845672000,845641333,197388,-0.04523506,0.21524256,0.47804785,0
845744000,845713333,197388,-0.046047375,0.21508229,0.4767385,0
845804000,845780000,197388,-0.042789947,0.21117544,0.48016748,0
845888000,845852000,197388,-0.045955885,0.2115533,0.4775594,0
845948000,845923200,197388,-0.04601757,0.21339245,0.47885075,0
846032000,845994857,197388,-0.046360895,0.21307108,0.47807747,0
846080000,846062000,197388,-0.04610753,0.21294464,0.47885746,0
846176000,846134000,197388,-0.046978034,0.21256335,0.47714323,0
846224000,846206000,197388,-0.049146008,0.21854873,0.47756365,0
846320000,846277500,197388,-0.04499557,0.21513706,0.4796968,0
846368000,846350000,197388,-0.0426776,0.21833974,0.4793304,0
846464000,846421500,197388,-0.042457033,0.21407977,0.4784246,0
846512000,846494000,197388,-0.042399395,0.21233079,0.47762284,0
846608000,846565500,197388,-0.043638393,0.21614596,0.4761848,0
846656000,846637000,197388,-0.044239175,0.21553579,0.47266975,0
846752000,846709500,197388,-0.046941873,0.21483189,0.4771338,0
846800000,846781000,197388,-0.045303334,0.2175396,0.4802795,0
846884000,846848000,197388,-0.046520896,0.21838671,0.4784807,0
846944000,846920000,197388,-0.044347137,0.2149591,0.47362205,0
847028000,846991428,197388,-0.049168803,0.21868566,0.47714236,0
847088000,847063200,197388,-0.04948273,0.21575975,0.47729278,0
847172000,847135428,197388,-0.047283344,0.21536994,0.47806668,0
847232000,847207200,197388,-0.04896427,0.21765403,0.4780446,0
847312000,847278857,197388,-0.045207255,0.21748014,0.4786777,0
847364000,847346000,197388,-0.04350883,0.21414241,0.47669813,0
847460000,847417000,197388,-0.047917258,0.22014979,0.4768568,0
847508000,847489000,197388,-0.042076126,0.21983498,0.47499165,0
847600000,847561000,197388,-0.04853492,0.2169398,0.47624657,0
847640000,847628000,197388,-0.04803404,0.21786301,0.47941527,0
847748000,847700000,197388,-0.049046565,0.21897624,0.4746664,0
847784000,847772000,197388,-0.049482003,0.21876876,0.4755494,0
847892000,847844000,197388,-0.051661182,0.21981497,0.47442546,0
847928000,847916000,197388,-0.052990954,0.21793005,0.47591278,0
848036000,847988000,197388,-0.054133702,0.21821225,0.47661155,0
848072000,848060000,197388,-0.054179814,0.21571165,0.47737688,0
848180000,848131555,197388,-0.052036215,0.21404456,0.4776913,0
848216000,848204000,197388,-0.051287577,0.21693651,0.47492883,0
848324000,848275555,197388,-0.049464885,0.21306276,0.47867283,0
848360000,848348000,197388,-0.05217745,0.21823153,0.47666508,0
848464000,848419111,197388,-0.050817944,0.21534151,0.47867775,0
848492000,848486000,197388,-0.05048671,0.2132238,0.4751842,0
848608000,848557600,197388,-0.052523185,0.21812432,0.47656766,0
848636000,848630000,197388,-0.054297082,0.21738061,0.47918692,0
848756000,848701200,197388,-0.053228956,0.21736689,0.4785214,0
848768000,848768000,197388,-0.057895005,0.21407923,0.48119625,0
848900000,848839636,197388,-0.055404447,0.21907401,0.47601354,0
848912000,848912000,197388,-0.06075486,0.21861897,0.47631386,0
849044000,848983272,197388,-0.05537716,0.21713383,0.47531375,0
849056000,849056000,197388,-0.06265259,0.21531257,0.4790836,0
849188000,849127636,197388,-0.0547489,0.21494597,0.47659558,0
849200000,849200000,197388,-0.054491006,0.21186562,0.48017442,0
849332000,849272000,197388,-0.05554858,0.21389072,0.47841555,0
849344000,849344000,197388,-0.053883836,0.21149284,0.48324057,0
849476000,849415272,197388,-0.053852532,0.21410932,0.4775054,0
849488000,849488000,197388,-0.058951642,0.21279423,0.4777626,0
849620000,849559636,197388,-0.05524841,0.21348794,0.4786397,0
849632000,849632000,197388,-0.046427175,0.2125691,0.4795308,0
849764000,849703636,197388,-0.055114992,0.21380255,0.47732,0
849776000,849776000,197388,-0.04864807,0.21019714,0.47882357,0
849908000,849847636,197388,-0.055888407,0.21629581,0.47701365,0
849920000,849920000,197388,-0.05393552,0.20648329,0.47552356,0
850052000,849992000,197388,-0.056570217,0.21385196,0.47655445,0
850064000,850064000,197388,-0.05629728,0.21173415,0.47705576,0
850196000,850135272,197388,-0.058367174,0.21384294,0.47555938,0
850208000,850208000,197388,-0.056058846,0.21965711,0.48183906,0
850340000,850278909,197388,-0.058873247,0.21269053,0.47701994,0
850352000,850352000,197388,-0.058098186,0.2129348,0.47771606,0
850484000,850424000,197388,-0.053161483,0.21241201,0.47768208,0
850496000,850496000,197388,-0.048602577,0.2086947,0.48050505,0
850628000,850566909,197388,-0.025772845,0.20126522,0.48451647,0
850640000,850640000,197388,-0.0093182,0.19476016,0.4856805,0
850772000,850712000,197388,0.007472296,0.1905963,0.48919138,0
850784000,850784000,197388,0.023065563,0.17882341,0.4902723,0
850916000,850856000,197388,0.04087492,0.17606111,0.49073023,0
850928000,850928000,197388,0.06269217,0.16469117,0.4937317,0
851060000,851000000,197388,0.08188931,0.15986994,0.4930283,0
851072000,851072000,197388,0.1030426,0.1521649,0.48998073,0
851204000,851143636,197388,0.12410404,0.1438672,0.48911396,0
851216000,851216000,197388,0.13735741,0.13709182,0.48633537,0
851348000,851286909,197388,0.15075438,0.13399485,0.48533377,0
851360000,851360000,197388,0.16686131,0.13031696,0.4890129,0
851492000,851431636,197388,0.17619868,0.12826905,0.47901067,0
851504000,851504000,197388,0.1885498,0.12452646,0.48082227,0
851636000,851574545,197388,0.20191334,0.120835915,0.4709602,0
851648000,851648000,197388,0.20287004,0.11617428,0.46655723,0
851780000,851719272,197388,0.20713976,0.121713676,0.46749315,0
851792000,851792000,197388,0.20905095,0.118486255,0.47295046,0
851924000,851864000,197388,0.20371914,0.12320131,0.46942967,0
851936000,851936000,197388,0.19947891,0.12345681,0.46793464,0
852068000,852008000,197388,0.20490502,0.12823622,0.4683584,0
852080000,852080000,197388,0.19914281,0.13015297,0.46163163,0
852208000,852151636,197388,0.19817737,0.13230789,0.47004145,0
852220000,852220000,197388,0.20021077,0.1405857,0.46488327,0
852344000,852290000,197388,0.19094977,0.13616484,0.4711929,0
852368000,852362000,197388,0.1865693,0.13830498,0.472335,0
852488000,852434000,197388,0.18322192,0.14540355,0.47213078,0
852512000,852506000,197388,0.17738539,0.15451652,0.4748093,0
852632000,852578000,197388,0.17369007,0.15691619,0.47224632,0
852656000,852650000,197388,0.16940898,0.16337198,0.47124213,0
852776000,852721600,197388,0.1603903,0.16967091,0.47296104,0
852800000,852794000,197388,0.15003735,0.17535314,0.46860003,0
852920000,852865600,197388,0.14366277,0.18024693,0.47363016,0
852944000,852936000,197388,0.13437687,0.18812883,0.4732014,0
853052000,853003555,197388,0.12338628,0.19110861,0.47630146,0
853088000,853076000,197388,0.1163234,0.19770992,0.47512317,0
853196000,853148000,197388,0.1208048,0.195529,0.47079748,0
853232000,853220000,197388,0.12581664,0.194041,0.47234046,0
853340000,853292000,197388,0.124677844,0.1909691,0.47593874,0
853376000,853362666,197388,0.13003503,0.19255172,0.47274548,0
853484000,853435111,197388,0.12828982,0.19096294,0.47406822,0
853520000,853506666,197388,0.1283612,0.18913469,0.47368765,0
853616000,853573500,197388,0.12595586,0.18940239,0.4734801,0
853664000,853646000,197388,0.124823876,0.19283305,0.47553208,0
853756000,853717500,197388,0.12512854,0.19011872,0.4737902,0
853808000,853788000,197388,0.115850285,0.19229206,0.47314408,0
853892000,853856000,197388,0.11526264,0.1977318,0.47604662,0
853952000,853928000,197388,0.108902715,0.19168733,0.4767739,0
854036000,853999428,197388,0.10612662,0.19188425,0.47797814,0
854096000,854072000,197388,0.10136952,0.19484562,0.47906706,0
854180000,854143428,197388,0.09876514,0.19406705,0.47755578,0
854240000,854216000,197388,0.09637352,0.19296728,0.4793395,0
