timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
865956000,865956000,1310988,-0.046871636,0.004261058,0.0037284256,13.432245,0,1
866956000,866956000,1310988,0.015446335,-0.011717909,0.0037284256,13.432459,0,1
867956000,867956000,1310988,0.006924219,0.00479369,0.0063915867,13.432886,0,1
868956000,868956000,1310988,-0.015978966,0.004261058,0.0026631611,13.433405,0,1
869956000,869956000,1310988,0.0,-0.015446335,-0.0037284256,13.433924,0,1
870956000,870956000,1310988,0.011185277,-0.0058589545,-0.002130529,13.434351,0,1
871956000,871956000,1310988,0.011185277,0.007456851,-0.0063915867,13.434656,0,1
872956000,872956000,1310988,-0.03195793,-0.0058589545,0.010652645,13.434931,0,1
873956000,873956000,1310988,-0.15126756,-0.06178534,0.013315806,13.435175,0,1
874956000,874956000,1310988,0.16564862,-0.011185277,-0.00479369,13.435389,0,1
875956000,875956000,1310988,0.15126756,-0.05486112,-0.0031957934,13.435022,0,1
876956000,876956000,1310988,-0.013315806,0.015978966,0.0015978967,13.434259,0,1
877956000,877956000,1310988,-0.02609898,0.0031957934,-0.007456851,13.433893,0,1
878956000,878956000,1310988,-0.35313517,0.06711166,-0.025033714,13.434015,0,1
879956000,879956000,1310988,-0.6306366,0.15233281,0.0058589545,13.435572,0,1
880956000,880956000,1310988,0.09534117,-0.016511599,0.026631612,13.441614,0,1
881956000,881956000,1310988,0.056459017,-0.017576864,-0.00479369,13.447229,0,1
882956000,882956000,1310988,0.03195793,0.0010652645,-0.0010652645,13.453089,0,1
883956000,883956000,1310988,-0.024501082,0.0026631611,0.0026631611,13.458918,0,1
884956000,884956000,1310988,0.18162759,0.010120012,-0.013848438,13.464716,0,1
885956000,885956000,1310988,-0.0031957934,-0.006924219,-0.002130529,13.470087,0,1
886956000,886956000,1310988,-0.004261058,0.007456851,-0.0015978967,13.475031,0,1
887956000,887956000,1310988,-0.013848438,0.0015978967,0.0,13.479792,0,1
888956000,888956000,1310988,0.023435818,-0.0015978967,0.0010652645,13.484247,0,1
889956000,889956000,1310988,-0.02130529,-0.0015978967,0.0037284256,13.48855,0,1
890956000,890956000,1310988,0.0031957934,-0.004261058,0.0037284256,13.493067,0,1
891956000,891956000,1310988,0.0037284256,0.0,0.0037284256,13.497583,0,1
892956000,892956000,1310988,-0.00479369,-0.015446335,0.002130529,13.501795,0,1
893956000,893956000,1310988,-0.0031957934,0.0015978967,0.009054748,13.50625,0,1
894956000,894956000,1310988,0.013848438,-0.0015978967,0.002130529,13.510706,0,1
895956000,895956000,1310988,-0.0058589545,-0.0005326322,0.0005326322,13.515009,0,1
896956000,896956000,1310988,-0.03781689,-0.0037284256,0.008522116,13.515131,0,1
897956000,897956000,1310988,0.0314253,-0.0015978967,-0.0026631611,13.515131,0,1
898956000,898956000,1310988,0.002130529,-0.0037284256,0.0037284256,13.515131,0,1
899956000,899956000,1310988,0.025033714,-0.0063915867,0.002130529,13.515131,0,1
