timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
882956000,882956000,1311004,1311004,0.00012969578,6.8495724e-06,-7.1642203e-06,0.00056760974,0.0009889171,-0.039599113,4000,4000,0,2,0
883460000,883460000,1311004,1311004,2.4216935e-05,5.668515e-05,-2.0900195e-06,0.0001344055,0.0005085476,-0.039890528,4000,4000,0,2,0
883960000,883960000,1311004,1311004,-9.022877e-05,4.8177503e-06,2.0557978e-05,0.00021634187,-0.00010239121,-0.03986523,4000,4000,0,2,0
884460000,884460000,1311004,1311004,4.3035212e-05,-5.5563596e-06,1.7614277e-05,0.0005164396,-0.0005644408,-0.04050546,4000,4000,0,2,0
884960000,884960000,1311004,1311004,-0.00021477386,2.9482992e-05,6.5060857e-07,0.0008261957,-0.001253658,-0.034527183,4000,4000,0,2,0
885460000,885460000,1311004,1311004,1.9698777e-05,-3.4759738e-05,1.939258e-05,0.00078914507,-0.00041856524,-0.039793298,4000,4000,0,2,0
885960000,885960000,1311004,1311004,4.208346e-06,-3.393645e-05,1.450183e-05,0.00049298926,-0.00031422116,-0.039915137,4000,4000,0,2,0
886456000,886456000,1311004,1311004,-1.2534985e-05,3.7301415e-06,2.9772532e-06,0.0004100353,-0.0003148478,-0.039966337,4000,4000,0,2,0
886960000,886960000,1311004,1311004,8.789531e-06,3.543985e-05,-9.503905e-06,0.0004618412,-0.00013240936,-0.039705757,4000,4000,0,2,0
887456000,887456000,1311004,1311004,-6.496984e-05,2.3196722e-05,-9.208812e-06,0.0005516176,-0.00029183686,-0.040199492,4000,4000,0,2,0
887956000,887956000,1311004,1311004,-5.7766934e-05,8.227747e-06,2.2670784e-07,0.0005898108,0.0002719617,-0.04055316,4000,4000,0,2,0
888456000,888456000,1311004,1311004,8.982127e-05,-3.822865e-05,-5.843199e-06,0.000628993,-4.8806694e-05,-0.039446108,4000,4000,0,2,0
888956000,888956000,1311004,1311004,9.446233e-05,-6.2149275e-06,3.7962047e-06,0.00084202684,-0.00015092081,-0.039605036,4000,4000,0,2,0
889460000,889460000,1311004,1311004,-9.24131e-06,-7.482203e-05,-7.672726e-06,0.0006294109,-6.165922e-05,-0.03924004,4000,4000,0,2,0
889960000,889960000,1311004,1311004,-7.9906815e-05,-1.887527e-05,-9.5146567e-07,0.00094561785,-0.00044667764,-0.03959682,4000,4000,0,2,0
890460000,890460000,1311004,1311004,-5.933578e-05,-2.7731237e-05,4.3099444e-06,0.0007836179,-0.0003681619,-0.039986413,4000,4000,0,2,0
890960000,890960000,1311004,1311004,1.5933432e-05,-3.207333e-05,-3.3156477e-05,0.0010068564,0.00013555627,-0.0400617,4000,4000,0,2,0
891460000,891460000,1311004,1311004,-0.0005442616,-2.2747923e-05,4.9064573e-05,0.00082795596,-5.6431458e-05,-0.038577843,4000,4000,0,2,0
891960000,891960000,1311004,1311004,6.534379e-06,-9.32093e-06,3.1632975e-05,0.0007424412,-0.00080050924,-0.039819214,4000,4000,0,2,0
