timestamp,timestamp_sample_x,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,time_s_x,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,time_s_y,timestamp_sample_y,xyz[0],xyz[1],xyz[2],time_s_x,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],time_s_y,speed,angular_rate,actuator_scale,max_actuator
21793748000,21793748000,1036000,41.606704,-86.3556021,-156.2299,278.01468,-300.89325,0.0004925808,0.000107556276,0.0,-2.9409535,5.2629547,-5.6267,-5.694979,-0.00020542361,-0.0023216454,0.0030729105,0.20136069,-0.069921166,0.25832087,-1.0492785,0.079677045,229.40294,301.13293,0.36582804,0.41154557,0.13993946,0.10616614,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21793.748,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21793.712,21793752000,0.16264771,0.001643439,-0.0033006668,21793.752,21793760000,-0.004389323,0.13430125,0.00027507576,0.51000005,0.0,0.0,0.0,-1.0,21793.76,8.24667524238795,0.16268949831293797,normalized,1.0
21793756000,21793756000,1036000,41.606704,-86.3556021,-156.25343,278.05704,-300.9388,0.0004925808,0.000107556276,0.0,-2.9397504,5.2608776,-5.6228995,-5.6912065,-0.00020542361,-0.0023216454,0.0030729105,0.11064514,-0.46500844,0.7595167,-1.049322,0.079677045,229.40294,301.1785,0.36650813,0.412101,0.14026955,0.106312335,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21793.756,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21793.712,21793752000,0.16264771,0.001643439,-0.0033006668,21793.752,21793760000,-0.004389323,0.13430125,0.00027507576,0.51000005,0.0,0.0,0.0,-1.0,21793.76,8.242327603509956,0.16268949831293797,normalized,1.0
21794172000,21794172000,1036000,41.606704,-86.3556021,-157.47377,280.25696,-303.3037,0.0004925808,0.000107556276,0.0,-2.9276993,5.2646646,-5.6215,-5.6870875,-0.00020542361,-0.0023216454,0.0030729105,-0.052420754,-0.024349015,0.072756715,-1.0497112,0.079677045,229.40294,303.5434,0.38188714,0.41597757,0.14719969,0.10852537,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.172,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.216,21794172000,-0.01694688,0.0006287434,0.0023195625,21794.172,21794160000,-0.00074709335,0.13425976,0.00066258333,0.51000005,0.0,0.0,0.0,-1.0,21794.16,8.239501125172183,0.017116437426896107,normalized,1.0
21794180000,21794180000,1036000,41.606704,-86.3556021,-157.49718,280.29926,-303.34915,0.0004925808,0.000107556276,0.0,-2.927319,5.2648787,-5.6210475,-5.686561,-0.00020542361,-0.0023216454,0.0030729105,0.09284852,0.047416728,0.076558374,-1.0497136,0.079677045,229.40294,303.58884,0.38263273,0.4165529,0.14754224,0.1086734,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.18,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.216,21794180000,-0.014681022,-0.0026224158,-0.0008642285,21794.18,21794160000,-0.00074709335,0.13425976,0.00066258333,0.51000005,0.0,0.0,0.0,-1.0,21794.16,8.239194089881057,0.01493841900914504,normalized,1.0
21794188000,21794188000,1036000,41.606704,-86.3556021,-157.52058,280.34155,-303.3946,0.0004925808,0.000107556276,0.0,-2.9268832,5.2647376,-5.6206536,-5.686079,-0.00020542361,-0.0023216454,0.0030729105,0.01994303,-0.079690084,0.066298924,-1.0497153,0.079677045,229.40294,303.63428,0.38338143,0.41712964,0.14786877,0.10881982,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.188,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.216,21794192000,-0.013076963,0.0024958565,0.0015577518,21794.192,21794212000,-0.0010405565,0.13449287,0.00020298986,0.51000005,0.0,0.0,0.0,-1.0,21794.212,8.238680364869666,0.013403837198443009,normalized,1.0
21794196000,21794196000,1036000,41.606704,-86.3556021,-157.54399,280.38385,-303.44,0.0004925808,0.000107556276,0.0,-2.926789,5.264316,-5.620064,-5.685386,-0.00020542361,-0.0023216454,0.0030729105,0.011636605,-0.03830085,0.0806236,-1.0496932,0.079677045,229.40294,303.6797,0.3841332,0.4177078,0.14820239,0.10896663,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.196,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.216,21794192000,-0.013076963,0.0024958565,0.0015577518,21794.192,21794212000,-0.0010405565,0.13449287,0.00020298986,0.51000005,0.0,0.0,0.0,-1.0,21794.212,8.237975246531942,0.013403837198443009,normalized,1.0
21794204000,21794204000,1036000,41.606704,-86.3556021,-157.5674,280.42612,-303.48547,0.0004925808,0.000107556276,0.0,-2.926872,5.264252,-5.6199684,-5.6852465,-0.00020542361,-0.0023216454,0.0030729105,-0.0059128255,-0.008231555,0.01779844,-1.0496801,0.079677045,229.40294,303.72516,0.38488796,0.41533178,0.14854662,0.108774275,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.204,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.216,21794200000,-0.012030975,0.0013465732,0.0018583138,21794.2,21794212000,-0.0010405565,0.13449287,0.00020298986,0.51000005,0.0,0.0,0.0,-1.0,21794.212,8.23789861802672,0.012247895697337304,normalized,1.0
21794212000,21794212000,1036000,41.606704,-86.3556021,-157.59077,280.46854,-303.5312,0.0004925808,0.000107556276,0.0,-2.9265833,5.263919,-5.6201367,-5.6856284,-0.00020542361,-0.0023216454,0.0030729105,0.029233404,-0.075628646,0.014500629,-1.049685,0.079677045,229.40294,303.77087,0.36422578,0.4108177,0.13871075,0.105859436,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.212,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.216,21794212000,-0.0072377725,-0.0019338088,-0.00093979196,21794.212,21794212000,-0.0010405565,0.13449287,0.00020298986,0.51000005,0.0,0.0,0.0,-1.0,21794.212,8.237698075135237,0.007550375895595816,normalized,1.0
21794220000,21794220000,1036000,41.606704,-86.3556021,-157.61415,280.51096,-303.5769,0.0004925808,0.000107556276,0.0,-2.9264157,5.2637057,-5.6203237,-5.6860037,-0.00020542361,-0.0023216454,0.0030729105,-0.00440644,-0.024864702,-0.0007693356,-1.0496582,0.079677045,229.40294,303.8166,0.3648957,0.41137075,0.13904144,0.106005155,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.22,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.216,21794220000,-0.00794474,-0.0023882075,0.0022743803,21794.22,21794212000,-0.0010405565,0.13449287,0.00020298986,0.51000005,0.0,0.0,0.0,-1.0,21794.212,8.237629819201679,0.008602048272340974,normalized,1.0
21794228000,21794228000,1036000,41.606704,-86.3556021,-157.63753,280.55338,-303.6226,0.0004925808,0.000107556276,0.0,-2.9269698,5.263679,-5.6203146,-5.68616,-0.00020542361,-0.0023216454,0.0030729105,-0.08921631,-0.019972254,0.0368235,-1.0496557,0.079677045,229.40294,303.86227,0.36556852,0.41192514,0.13937174,0.10615094,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.228,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.216,21794232000,-0.0060459417,-0.00088832394,-3.3926393e-05,21794.232,21794212000,-0.0010405565,0.13449287,0.00020298986,0.51000005,0.0,0.0,0.0,-1.0,21794.212,8.23780341038351,0.006110947673014227,normalized,1.0
21794236000,21794236000,1036000,41.606704,-86.3556021,-157.6609,280.5958,-303.66824,0.0004925808,0.000107556276,0.0,-2.927041,5.2633004,-5.6207113,-5.6866994,-0.00020542361,-0.0023216454,0.0030729105,0.015209198,-0.060453724,-0.046092145,-1.049657,0.079677045,229.40294,303.90793,0.36624426,0.41248092,0.13970067,0.10629732,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.236,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.216,21794232000,-0.0060459417,-0.00088832394,-3.3926393e-05,21794.232,21794212000,-0.0010405565,0.13449287,0.00020298986,0.51000005,0.0,0.0,0.0,-1.0,21794.212,8.237857466251091,0.006110947673014227,normalized,1.0
21794244000,21794244000,1036000,41.606704,-86.3556021,-157.6843,280.63818,-303.7139,0.0004925808,0.000107556276,0.0,-2.927026,5.263101,-5.6211185,-5.6872277,-0.00020542361,-0.0023216454,0.0030729105,-0.020260874,-0.046229415,-0.00453281,-1.0496862,0.079677045,229.40294,303.95358,0.3669229,0.41303805,0.1400309,0.10644337,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.244,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.216,21794240000,-0.007917079,0.00027680016,-0.0018925525,21794.24,21794260000,-0.0011789183,0.13383324,-0.0007740213,0.51000005,0.0,0.0,0.0,-1.0,21794.26,8.238002581446503,0.00814484580492923,normalized,1.0
21794252000,21794252000,1036000,41.606704,-86.3556021,-157.70769,280.68057,-303.75952,0.0004925808,0.000107556276,0.0,-2.9268026,5.262694,-5.6207595,-5.6869683,-0.00020542361,-0.0023216454,0.0030729105,0.038213816,-0.06263738,0.085192665,-1.0496702,0.079677045,229.40294,303.9992,0.3676045,0.41359657,0.14036041,0.10658944,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.252,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.216,21794248000,-0.008715198,-0.0044143302,-0.0025318265,21794.248,21794260000,-0.0011789183,0.13383324,-0.0007740213,0.51000005,0.0,0.0,0.0,-1.0,21794.26,8.23741822137513,0.010092132218710687,normalized,1.0
21794260000,21794260000,1036000,41.606704,-86.3556021,-157.73108,280.72296,-303.80518,0.0004925808,0.000107556276,0.0,-2.926503,5.262188,-5.62088,-5.687218,-0.00020542361,-0.0023216454,0.0030729105,0.042226598,-0.06930014,-0.012231122,-1.0496377,0.079677045,229.40294,304.04486,0.36828896,0.411287,0.14068957,0.10641732,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.26,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.216,21794260000,-0.0030360015,0.001965109,0.0038534314,21794.26,21794260000,-0.0011789183,0.13383324,-0.0007740213,0.51000005,0.0,0.0,0.0,-1.0,21794.26,8.23707073726777,0.005284684668396896,normalized,1.0
21794676000,21794676000,1036000,41.606704,-86.3556021,-158.95256,282.92633,-306.1734,0.0004925808,0.000107556276,0.0,-2.9311144,5.253983,-5.6277275,-5.694425,-0.00020542361,-0.0023216454,0.0030729105,-0.04723756,-0.0145644,0.0028171875,-1.0497341,0.079677045,229.40294,306.4131,0.3635661,0.4102683,0.1384974,0.10572646,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.676,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.72,21794672000,-0.0050327987,0.003950348,-0.0013543502,21794.672,21794660000,-0.0018758903,0.13425869,6.420986e-05,0.51000005,0.0,0.0,0.0,-1.0,21794.66,8.238148202383385,0.006539768844543798,normalized,1.0
21794684000,21794684000,1036000,41.606704,-86.3556021,-158.97603,282.96875,-306.219,0.0004925808,0.000107556276,0.0,-2.9308512,5.2538776,-5.6280155,-5.6947193,-0.00020542361,-0.0023216454,0.0030729105,0.03729591,-0.029951548,-0.029929975,-1.049743,0.079677045,229.40294,306.45868,0.36423376,0.4108202,0.1388264,0.105872065,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.684,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.72,21794680000,-0.006272094,0.0043414137,0.00032136292,21794.68,21794660000,-0.0018758903,0.13425869,6.420986e-05,0.51000005,0.0,0.0,0.0,-1.0,21794.66,8.238184087562225,0.007634809112593098,normalized,1.0
21794692000,21794692000,1036000,41.606704,-86.3556021,-158.9995,283.01117,-306.2646,0.0004925808,0.000107556276,0.0,-2.9307172,5.254262,-5.6285954,-5.695287,-0.00020542361,-0.0023216454,0.0030729105,-0.0072403983,0.045487095,-0.044225775,-1.0497582,0.079677045,229.40294,306.50427,0.3649043,0.4113734,0.139155,0.10601809,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.692,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.72,21794692000,0.0006925733,0.004975488,-0.0022589334,21794.692,21794708000,-0.0015476873,0.13361494,-0.00079988956,0.51000005,0.0,0.0,0.0,-1.0,21794.708,8.238777739927265,0.005507986811862611,normalized,1.0
21794700000,21794700000,1036000,41.606704,-86.3556021,-159.02296,283.05356,-306.31015,0.0004925808,0.000107556276,0.0,-2.9313462,5.2547593,-5.6284866,-5.69515,-0.00020542361,-0.0023216454,0.0030729105,-0.08393002,0.04922654,0.05069555,-1.0497226,0.079677045,229.40294,306.54984,0.3655778,0.41192803,0.1394929,0.10616463,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.7,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.72,21794700000,0.0012460842,0.0031944648,0.0033856777,21794.7,21794708000,-0.0015476873,0.13361494,-0.00079988956,0.51000005,0.0,0.0,0.0,-1.0,21794.708,8.239244337411684,0.004818728533566295,normalized,1.0
21794708000,21794708000,1036000,41.606704,-86.3556021,-159.04643,283.09595,-306.3557,0.0004925808,0.000107556276,0.0,-2.9313745,5.2547545,-5.62841,-5.695028,-0.00020542361,-0.0023216454,0.0030729105,0.012804971,-0.05665762,0.024075555,-1.0496833,0.079677045,229.40294,306.5954,0.36625418,0.412484,0.13982601,0.106310934,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.708,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.72,21794708000,0.00057994336,0.0056456765,0.004264892,21794.708,21794708000,-0.0015476873,0.13361494,-0.00079988956,0.51000005,0.0,0.0,0.0,-1.0,21794.708,8.239199017053812,0.007099246524464716,normalized,1.0
21794716000,21794716000,1036000,41.606704,-86.3556021,-159.0699,283.13834,-306.40125,0.0004925808,0.000107556276,0.0,-2.9316905,5.254465,-5.6285725,-5.6951303,-0.00020542361,-0.0023216454,0.0030729105,-0.07038822,-0.020716371,-0.00049087015,-1.0496053,0.079677045,229.40294,306.64093,0.36693352,0.41304132,0.1401443,0.10645607,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.716,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.72,21794720000,0.004025865,0.0055465833,0.006956762,21794.72,21794708000,-0.0015476873,0.13361494,-0.00079988956,0.51000005,0.0,0.0,0.0,-1.0,21794.708,8.239237829542942,0.009765690596507136,normalized,1.0
21794724000,21794724000,1036000,41.606704,-86.3556021,-159.0934,283.1807,-306.44678,0.0004925808,0.000107556276,0.0,-2.931468,5.2545524,-5.628005,-5.6944876,-0.00020542361,-0.0023216454,0.0030729105,0.07463383,-0.026049914,0.1019397,-1.0495645,0.079677045,229.40294,306.68646,0.36761576,0.41360003,0.14047012,0.10660159,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.724,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.72,21794720000,0.004025865,0.0055465833,0.006956762,21794.72,21794708000,-0.0015476873,0.13361494,-0.00079988956,0.51000005,0.0,0.0,0.0,-1.0,21794.708,8.238826727113198,0.009765690596507136,normalized,1.0
21794732000,21794732000,1036000,41.606704,-86.3556021,-159.11685,283.22305,-306.49228,0.0004925808,0.000107556276,0.0,-2.930899,5.2539487,-5.6275477,-5.6939406,-0.00020542361,-0.0023216454,0.0030729105,0.045449395,-0.093953535,0.07837445,-1.0495406,0.079677045,229.40294,306.73196,0.3683009,0.4141601,0.14080392,0.1067479,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.732,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.72,21794732000,-0.008815233,0.0011998285,0.0015983756,21794.732,21794708000,-0.0015476873,0.13361494,-0.00079988956,0.51000005,0.0,0.0,0.0,-1.0,21794.708,8.237926863368477,0.009038956014517197,normalized,1.0
21794740000,21794740000,1036000,41.606704,-86.3556021,-159.1403,283.2654,-306.53778,0.0004925808,0.000107556276,0.0,-2.9306748,5.253538,-5.626793,-5.6930757,-0.00020542361,-0.0023216454,0.0030729105,0.03548314,-0.053260896,0.10501865,-1.0495162,0.079677045,229.40294,306.77747,0.368989,0.41184044,0.14113764,0.10657382,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.74,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.72,21794740000,-0.006371725,-0.00040570728,0.0015766597,21794.74,21794760000,-0.0018029833,0.13320673,-0.0009488128,0.51000005,0.0,0.0,0.0,-1.0,21794.76,8.23706961034372,0.006576422559589224,normalized,1.0
21794748000,21794748000,1036000,41.606704,-86.3556021,-159.16376,283.30774,-306.58322,0.0004925808,0.000107556276,0.0,-2.9304807,5.2534614,-5.6268272,-5.6929855,-0.00020542361,-0.0023216454,0.0030729105,-0.0005238837,-0.015805801,-0.010332155,-1.0494944,0.079677045,229.40294,306.8229,0.36968002,0.41239935,0.14147358,0.10672031,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.748,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.72,21794752000,9.179936e-05,0.0013599669,0.0061492627,21794.752,21794760000,-0.0018029833,0.13320673,-0.0009488128,0.51000005,0.0,0.0,0.0,-1.0,21794.76,8.236975060847415,0.006298521163352816,normalized,1.0
21794756000,21794756000,1036000,41.606704,-86.3556021,-159.18721,283.35007,-306.6287,0.0004925808,0.000107556276,0.0,-2.930083,5.2528844,-5.627159,-5.6931796,-0.00020542361,-0.0023216454,0.0030729105,0.07563406,-0.1051798,-0.032817073,-1.0494286,0.079677045,229.40294,306.86838,0.37037405,0.41295964,0.14180733,0.10686685,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.756,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.72,21794752000,9.179936e-05,0.0013599669,0.0061492627,21794.752,21794760000,-0.0018029833,0.13320673,-0.0009488128,0.51000005,0.0,0.0,0.0,-1.0,21794.76,8.236692255871489,0.006298521163352816,normalized,1.0
21794764000,21794764000,1036000,41.606704,-86.3556021,-159.21066,283.39233,-306.67413,0.0004925808,0.000107556276,0.0,-2.9300795,5.252659,-5.627171,-5.6930404,-0.00020542361,-0.0023216454,0.0030729105,-0.03607174,-0.029713212,0.03342324,-1.0493896,0.079677045,229.40294,306.91382,0.371071,0.41352132,0.142141,0.107013196,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21794.764,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21794.72,21794760000,0.0012810188,0.006061907,0.0042031,21794.76,21794760000,-0.0018029833,0.13320673,-0.0009488128,0.51000005,0.0,0.0,0.0,-1.0,21794.76,8.236555463896437,0.007486906921593352,normalized,1.0
21795180000,21795180000,1036000,41.606704,-86.3556021,-160.43143,285.59454,-309.0436,0.0004925808,0.000107556276,0.0,-2.9349158,5.2525973,-5.6341796,-5.699161,-0.00020542361,-0.0023216454,0.0030729105,-0.005264832,0.03475724,-0.13100454,-1.0494336,0.079677045,229.40294,309.2833,0.36709192,0.4125242,0.1406521,0.10644773,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21795.18,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21795.224,21795176000,-0.014443154,-0.0012424178,-0.00013625441,21795.176,21795160000,-0.035873186,0.13506539,0.002483833,0.51000005,0.0,0.0,0.0,-1.0,21795.16,8.243026684059267,0.014497132982825166,normalized,1.0
21795188000,21795188000,1036000,41.606704,-86.3556021,-160.45491,285.6368,-309.0892,0.0004925808,0.000107556276,0.0,-2.9356072,5.2528195,-5.6352344,-5.7001667,-0.00020542361,-0.0023216454,0.0030729105,-0.073424146,0.009560158,-0.09866996,-1.0494403,0.079677045,229.40294,309.3289,0.367778,0.41308242,0.14098264,0.10659409,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21795.188,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21795.224,21795192000,-0.0002607876,-0.0021636856,-0.0039019885,21795.192,21795212000,-0.0006562364,0.1343256,0.00041987898,0.51000005,0.0,0.0,0.0,-1.0,21795.212,8.24413543527855,0.00446934668627232,normalized,1.0
21795196000,21795196000,1036000,41.606704,-86.3556021,-160.47841,285.67908,-309.13477,0.0004925808,0.000107556276,0.0,-2.935785,5.2526116,-5.6356897,-5.7005568,-0.00020542361,-0.0023216454,0.0030729105,-0.038998455,-0.056916464,-0.028745333,-1.0494734,0.079677045,229.40294,309.37445,0.368467,0.41364202,0.14131477,0.10674057,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21795.196,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21795.224,21795192000,-0.0002607876,-0.0021636856,-0.0039019885,21795.192,21795212000,-0.0006562364,0.1343256,0.00041987898,0.51000005,0.0,0.0,0.0,-1.0,21795.212,8.244377513273252,0.00446934668627232,normalized,1.0
21795204000,21795204000,1036000,41.606704,-86.3556021,-160.5019,285.7213,-309.18033,0.0004925808,0.000107556276,0.0,-2.9363093,5.2523484,-5.636277,-5.7010636,-0.00020542361,-0.0023216454,0.0030729105,-0.06281522,-0.02857971,-0.077639766,-1.0494778,0.079677045,229.40294,309.42,0.36915898,0.414203,0.14164723,0.10688698,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21795.204,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21795.224,21795200000,-0.0072309193,-0.0006973905,-0.0025809973,21795.2,21795212000,-0.0006562364,0.1343256,0.00041987898,0.51000005,0.0,0.0,0.0,-1.0,21795.212,8.244798023055388,0.007709351107272909,normalized,1.0
21795212000,21795212000,1036000,41.606704,-86.3556021,-160.5254,285.76355,-309.22586,0.0004925808,0.000107556276,0.0,-2.936615,5.2521276,-5.6369963,-5.7016883,-0.00020542361,-0.0023216454,0.0030729105,-0.03765831,-0.057647806,-0.04692009,-1.0494968,0.079677045,229.40294,309.46555,0.36985394,0.41476536,0.14198089,0.1070336,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21795.212,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21795.224,21795212000,-0.011500428,0.0019815122,-0.0024831798,21795.212,21795212000,-0.0006562364,0.1343256,0.00041987898,0.51000005,0.0,0.0,0.0,-1.0,21795.212,8.245257986935306,0.011931153200804224,normalized,1.0
21795220000,21795220000,1036000,41.606704,-86.3556021,-160.54892,285.8058,-309.27142,0.0004925808,0.000107556276,0.0,-2.9367673,5.251942,-5.6375995,-5.702226,-0.00020542361,-0.0023216454,0.0030729105,-0.019274341,-0.020891862,-0.07421902,-1.0495145,0.079677045,229.40294,309.5111,0.37055185,0.41243538,0.14231347,0.106857166,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21795.22,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21795.224,21795220000,-0.006863936,-0.0018735602,-0.002639073,21795.22,21795212000,-0.0006562364,0.1343256,0.00041987898,0.51000005,0.0,0.0,0.0,-1.0,21795.212,8.245606409968495,0.007588712113030052,normalized,1.0
21795228000,21795228000,1036000,41.606704,-86.3556021,-160.57242,285.848,-309.317,0.0004925808,0.000107556276,0.0,-2.9365675,5.2516503,-5.638269,-5.7028155,-0.00020542361,-0.0023216454,0.0030729105,0.036900636,-0.062256508,-0.066879265,-1.049511,0.079677045,229.40294,309.55667,0.37125278,0.41299653,0.14265515,0.107004255,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21795.228,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21795.224,21795232000,-0.008473999,-0.002027455,-0.0011295278,21795.232,21795212000,-0.0006562364,0.1343256,0.00041987898,0.51000005,0.0,0.0,0.0,-1.0,21795.212,8.245807229853687,0.008786072266946068,normalized,1.0
21795236000,21795236000,1036000,41.606704,-86.3556021,-160.59592,285.8902,-309.36252,0.0004925808,0.000107556276,0.0,-2.9363332,5.251871,-5.638747,-5.7031994,-0.00020542361,-0.0023216454,0.0030729105,0.01964594,0.057911675,-0.030827768,-1.0495185,0.079677045,229.40294,309.6022,0.37195668,0.4135591,0.1429927,0.10715087,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21795.236,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21795.224,21795232000,-0.008473999,-0.002027455,-0.0011295278,21795.232,21795212000,-0.0006562364,0.1343256,0.00041987898,0.51000005,0.0,0.0,0.0,-1.0,21795.212,8.246191205160857,0.008786072266946068,normalized,1.0
