timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1743177467493379,1743177467493379,0.52948254,8.920323e-06,0.09738916,1.0026753,0.001051038,1.0,1
1743177467589379,1743177467589379,0.52928543,8.652816e-06,0.05848998,1.0025989,0.0003791344,1.0,1
1743177467693379,1743177467693379,0.5290874,8.380414e-06,0.11539185,1.0025269,0.0014757464,1.0,1
1743177467789379,1743177467785379,0.52889884,8.143442e-06,0.114349425,1.0024703,0.0014492857,1.0,1
1743177467893379,1743177467893379,0.5286807,7.90126e-06,0.12718526,1.0023984,0.0017930429,1.0,1
1743177467989379,1743177467989379,0.5284408,7.689931e-06,0.19143438,1.0023397,0.004062398,1.0,1
1743177468093379,1743177468093379,0.5281954,7.4734185e-06,0.14600825,1.002281,0.0023633216,1.0,1
1743177468189379,1743177468189379,0.527992,7.2837865e-06,0.16754168,1.0022327,0.0031119648,1.0,1
1743177468293379,1743177468293379,0.52773476,7.0888377e-06,0.12841833,1.0021807,0.0018283757,1.0,1
1743177468389379,1743177468389379,0.527504,6.9176817e-06,0.1700851,1.0021349,0.003207479,1.0,1
1743177468493379,1743177468493379,0.5272089,6.7414553e-06,0.22235909,1.002085,0.0054822993,1.0,1
1743177468589379,1743177468589379,0.5269602,6.586618e-06,0.18702987,1.0020415,0.0038787671,1.0,1
1743177468693379,1743177468693379,0.52670354,6.426739e-06,0.21788001,1.0019991,0.0052641095,1.0,1
1743177468789379,1743177468789379,0.5264813,6.2857434e-06,0.24912569,1.0019634,0.0068824436,1.0,1
1743177468893379,1743177468893379,0.5261761,6.1399683e-06,0.18130141,1.0019201,0.0036452457,1.0,1
1743177468989379,1743177468989379,0.52592045,6.0113616e-06,0.16287395,1.0018847,0.0029420024,1.0,1
1743177469085379,1743177469085379,0.52566856,5.8880223e-06,0.16005296,1.0018567,0.0028410526,1.0,1
1743177469189379,1743177469189379,0.5254097,5.7599404e-06,0.19286081,1.0018198,0.0041253027,1.0,1
1743177469293379,1743177469293379,0.5251503,5.6372423e-06,0.18033451,1.0017877,0.003606945,1.0,1
1743177469389379,1743177469389379,0.5249067,5.5285745e-06,0.2281901,1.0017585,0.005775479,1.0,1
1743177469493379,1743177469493379,0.52465534,5.4154816e-06,0.18026093,1.0017288,0.0036042137,1.0,1
1743177469589379,1743177469589379,0.5244284,5.314501e-06,0.20493242,1.0017142,0.0046583805,1.0,1
