timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1743177473893379,1743177473893379,52.51485784869045,13.325389387052258,24.935993,24.935993,-0.003559583,-0.003559583,0.12173495,0.116760574,-0.10667015,1,1,4,3,3,0,0
1743177473901379,1743177473901379,52.51485783190615,13.325389340710524,24.936241,24.936241,-0.003559583,-0.003559583,0.122163974,0.11697756,-0.10667015,1,1,4,3,3,0,0
1743177473909379,1743177473909379,52.51485781457928,13.325389294341802,24.936491,24.936491,-0.003559583,-0.003559583,0.12259616,0.11726022,-0.10667015,1,1,4,3,3,0,0
1743177473917379,1743177473917379,52.51485779613107,13.325389247587797,24.936775,24.936775,-0.003559583,-0.003559583,0.1202685,0.11577713,-0.10667015,1,1,4,3,3,0,0
1743177473925379,1743177473925379,52.51485777714792,13.325389200832372,24.937057,24.937057,-0.003559583,-0.003559583,0.120684735,0.11605532,-0.10667015,1,1,4,3,3,0,0
1743177473933379,1743177473933379,52.51485775763789,13.325389154064366,24.937344,24.937344,-0.003559583,-0.003559583,0.12110593,0.11633452,-0.10667015,1,1,4,3,3,0,0
1743177473941379,1743177473941379,52.5148577375932,13.325389107232256,24.93763,24.93763,-0.003559583,-0.003559583,0.121530265,0.11661474,-0.10667015,1,1,4,3,3,0,0
1743177473949379,1743177473949379,52.514857717015225,13.325389060326152,24.937914,24.937914,-0.003559583,-0.003559583,0.12195771,0.11689595,-0.10667015,1,1,4,3,3,0,0
1743177473957379,1743177473957379,52.51485769591279,13.32538901332585,24.938223,24.938223,-0.003559583,-0.003559583,0.1223883,0.11711311,-0.10667015,1,1,4,3,3,0,0
1743177473965379,1743177473965379,52.5148576743065,13.325388966180403,24.938532,24.938532,-0.003559583,-0.003559583,0.122822024,0.11739618,-0.10667015,1,1,4,3,3,0,0
1743177473973379,1743177473973379,52.514857651521396,13.32538891848742,24.938877,24.938877,-0.003559583,-0.003559583,0.120477736,0.11590728,-0.10667015,1,1,4,3,3,0,0
1743177473981379,1743177473981379,52.514857628204325,13.325388870668094,24.939222,24.939222,-0.003559583,-0.003559583,0.1208973,0.11618587,-0.10667015,1,1,4,3,3,0,0
1743177473989379,1743177473989379,52.51485760438809,13.325388822681102,24.939566,24.939566,-0.003559583,-0.003559583,0.12131803,0.116465434,-0.10667015,1,1,4,3,3,0,0
1743177473997379,1743177473997379,52.51485758004016,13.325388774516297,24.939907,24.939907,-0.003559583,-0.003559583,0.12174378,0.11674603,-0.10667015,1,1,4,3,3,0,0
1743177474005379,1743177474005379,52.514857555154265,13.325388726140263,24.94023,24.94023,-0.003559583,-0.003559583,0.12217268,0.11696281,-0.10667015,1,1,4,3,3,0,0
1743177474013379,1743177474013379,52.514857529760064,13.32538867751719,24.94055,24.94055,-0.003559583,-0.003559583,0.12260472,0.11724526,-0.10667015,1,1,4,3,3,0,0
1743177474021379,1743177474021379,52.51485750334179,13.32538862806501,24.940897,24.940897,-0.003559583,-0.003559583,0.12027699,0.11576312,-0.10667015,1,1,4,3,3,0,0
1743177474029379,1743177474029379,52.51485747640356,13.325388578354946,24.941236,24.941236,-0.003559583,-0.003559583,0.120695,0.11604111,-0.10667015,1,1,4,3,3,0,0
1743177474037379,1743177474037379,52.514857448916835,13.325388528372006,24.941566,24.941566,-0.003559583,-0.003559583,0.12111613,0.116320096,-0.10667015,1,1,4,3,3,0,0
1743177474045379,1743177474045379,52.51485742087362,13.325388478058418,24.941889,24.941889,-0.003559583,-0.003559583,0.12154038,0.116600096,-0.10667015,1,1,4,3,3,0,0
1743177474053379,1743177474053379,52.51485739225699,13.325388427430058,24.942198,24.942198,-0.003559583,-0.003559583,0.12196778,0.116881095,-0.10667015,1,1,4,3,3,0,0
1743177474061379,1743177474061379,52.514857363059,13.32538837644894,24.94249,24.94249,-0.003559583,-0.003559583,0.122396275,0.11709803,-0.10667015,1,1,4,3,3,0,0
1743177474069379,1743177474069379,52.51485733326475,13.325388325080658,24.942766,24.942766,-0.003559583,-0.003559583,0.12282994,0.11738088,-0.10667015,1,1,4,3,3,0,0
1743177474077379,1743177474077379,52.51485730234696,13.325388272665366,24.943071,24.943071,-0.003559583,-0.003559583,0.1204853,0.11589295,-0.10667015,1,1,4,3,3,0,0
1743177474085379,1743177474085379,52.51485727079256,13.325388219810083,24.943363,24.943363,-0.003559583,-0.003559583,0.12090477,0.11617132,-0.10667015,1,1,4,3,3,0,0
1743177474093379,1743177474093379,52.51485723860151,13.325388166473795,24.943644,24.943644,-0.003559583,-0.003559583,0.12132738,0.1164507,-0.10667015,1,1,4,3,3,0,0
1743177474101379,1743177474101379,52.51485720576359,13.325388112664166,24.943907,24.943907,-0.003559583,-0.003559583,0.12175311,0.11673107,-0.10667015,1,1,4,3,3,0,0
1743177474109379,1743177474109379,52.51485717227931,13.325388058379746,24.944166,24.944166,-0.003559583,-0.003559583,0.12218199,0.11694766,-0.10667015,1,1,4,3,3,0,0
1743177474117379,1743177474117379,52.51485713813499,13.325388003614393,24.944412,24.944412,-0.003559583,-0.003559583,0.122614,0.11722988,-0.10667015,1,1,4,3,3,0,0
1743177474125379,1743177474125379,52.51485710270577,13.325387947522298,24.944675,24.944675,-0.003559583,-0.003559583,0.12028414,0.1157487,-0.10667015,1,1,4,3,3,0,0
1743177474133379,1743177474133379,52.5148570665575,13.325387890871438,24.94493,24.94493,-0.003559583,-0.003559583,0.12070199,0.11602647,-0.10667015,1,1,4,3,3,0,0
1743177474141379,1743177474141379,52.514857029666835,13.325387833653927,24.945168,24.945168,-0.003559583,-0.003559583,0.12112296,0.11630525,-0.10667015,1,1,4,3,3,0,0
1743177474149379,1743177474149379,52.51485699199956,13.325387775857477,24.945389,24.945389,-0.003559583,-0.003559583,0.12154702,0.116585016,-0.10667015,1,1,4,3,3,0,0
1743177474157379,1743177474157379,52.51485695352572,13.325387717478709,24.945593,24.945593,-0.003559583,-0.003559583,0.121974215,0.11686579,-0.10667015,1,1,4,3,3,0,0
1743177474165379,1743177474165379,52.51485691422007,13.325387658491188,24.945805,24.945805,-0.003559583,-0.003559583,0.12240453,0.11708255,-0.10667015,1,1,4,3,3,0,0
1743177474173379,1743177474173379,52.51485687406457,13.325387598892355,24.946003,24.946003,-0.003559583,-0.003559583,0.12283797,0.11736517,-0.10667015,1,1,4,3,3,0,0
1743177474181379,1743177474181379,52.514856832373844,13.325387537869517,24.946217,24.946217,-0.003559583,-0.003559583,0.12049404,0.11587826,-0.10667015,1,1,4,3,3,0,0
1743177474189379,1743177474189379,52.51485678978348,13.325387476218276,24.946413,24.946413,-0.003559583,-0.003559583,0.12091313,0.11615641,-0.10667015,1,1,4,3,3,0,0
1743177474197379,1743177474197379,52.514856746257244,13.325387413889743,24.946594,24.946594,-0.003559583,-0.003559583,0.12133343,0.11643549,-0.10667015,1,1,4,3,3,0,0
1743177474205379,1743177474205379,52.514856701768295,13.325387350865226,24.946762,24.946762,-0.003559583,-0.003559583,0.12175865,0.11671563,-0.10667015,1,1,4,3,3,0,0
1743177474213379,1743177474213379,52.5148566563149,13.325387287145583,24.94691,24.94691,-0.003559583,-0.003559583,0.122186966,0.11693202,-0.10667015,1,1,4,3,3,0,0
1743177474221379,1743177474221379,52.51485660988646,13.325387222774703,24.94705,24.94705,-0.003559583,-0.003559583,0.12261838,0.11721401,-0.10667015,1,1,4,3,3,0,0
1743177474229379,1743177474229379,52.51485656151223,13.325387156554408,24.947203,24.947203,-0.003559583,-0.003559583,0.12029247,0.11573388,-0.10667015,1,1,4,3,3,0,0
1743177474237379,1743177474237379,52.514856512099655,13.325387089646824,24.947342,24.947342,-0.003559583,-0.003559583,0.12070962,0.116011426,-0.10667015,1,1,4,3,3,0,0
1743177474245379,1743177474245379,52.51485646161966,13.32538702203877,24.947468,24.947468,-0.003559583,-0.003559583,0.12112982,0.11628998,-0.10667015,1,1,4,3,3,0,0
1743177474253379,1743177474253379,52.514856410052225,13.32538695371727,24.94758,24.94758,-0.003559583,-0.003559583,0.121553086,0.116569534,-0.10667015,1,1,4,3,3,0,0
1743177474261379,1743177474261379,52.514856357385796,13.325386884628156,24.947683,24.947683,-0.003559583,-0.003559583,0.121977426,0.116849996,-0.10667015,1,1,4,3,3,0,0
1743177474269379,1743177474269379,52.51485630362577,13.32538681480264,24.94779,24.94779,-0.003559583,-0.003559583,0.12240681,0.11706656,-0.10667015,1,1,4,3,3,0,0
1743177474277379,1743177474277379,52.51485624875264,13.325386744227309,24.947886,24.947886,-0.003559583,-0.003559583,0.122839294,0.11734896,-0.10667015,1,1,4,3,3,0,0
1743177474285379,1743177474285379,52.514856191664286,13.32538667158673,24.947994,24.947994,-0.003559583,-0.003559583,0.12049869,0.11586305,-0.10667015,1,1,4,3,3,0,0
1743177474293379,1743177474293379,52.51485613344874,13.325386598153521,24.948095,24.948095,-0.003559583,-0.003559583,0.12091672,0.11614099,-0.10667015,1,1,4,3,3,0,0
1743177474301379,1743177474301379,52.51485607411012,13.325386523948227,24.94819,24.94819,-0.003559583,-0.003559583,0.1213378,0.11641994,-0.10667015,1,1,4,3,3,0,0
1743177474309379,1743177474309379,52.51485601360633,13.325386448961996,24.94828,24.94828,-0.003559583,-0.003559583,0.12176198,0.1166999,-0.10667015,1,1,4,3,3,0,0
1743177474317379,1743177474317379,52.51485595191015,13.325386373167552,24.948357,24.948357,-0.003559583,-0.003559583,0.12218927,0.11691611,-0.10667015,1,1,4,3,3,0,0
1743177474325379,1743177474325379,52.514855889017234,13.325386296555857,24.948427,24.948427,-0.003559583,-0.003559583,0.12261969,0.11719792,-0.10667015,1,1,4,3,3,0,0
1743177474333379,1743177474333379,52.51485582365908,13.325386217874607,24.94852,24.94852,-0.003559583,-0.003559583,0.12029511,0.11571854,-0.10667015,1,1,4,3,3,0,0
1743177474341379,1743177474341379,52.51485575709913,13.325386138387037,24.948608,24.948608,-0.003559583,-0.003559583,0.120711036,0.115995936,-0.10667015,1,1,4,3,3,0,0
1743177474349379,1743177474349379,52.514855689323284,13.3253860580156,24.948692,24.948692,-0.003559583,-0.003559583,0.12113008,0.116274334,-0.10667015,1,1,4,3,3,0,0
1743177474357379,1743177474357379,52.51485562031464,13.325385976742272,24.948769,24.948769,-0.003559583,-0.003559583,0.12155226,0.116553746,-0.10667015,1,1,4,3,3,0,0
1743177474365379,1743177474365379,52.51485555003993,13.325385894530779,24.948843,24.948843,-0.003559583,-0.003559583,0.1219776,0.11683416,-0.10667015,1,1,4,3,3,0,0
1743177474373379,1743177474373379,52.51485547848645,13.325385811406205,24.94891,24.94891,-0.003559583,-0.003559583,0.12240615,0.11705063,-0.10667015,1,1,4,3,3,0,0
1743177474381379,1743177474381379,52.51485540566244,13.325385727333238,24.948977,24.948977,-0.003559583,-0.003559583,0.12283793,0.11733293,-0.10667015,1,1,4,3,3,0,0
1743177474389379,1743177474389379,52.51485533015764,13.325385640958748,24.949072,24.949072,-0.003559583,-0.003559583,0.120499454,0.115847744,-0.10667015,1,1,4,3,3,0,0
1743177474397379,1743177474397379,52.51485525336435,13.325385553648713,24.94917,24.94917,-0.003559583,-0.003559583,0.12091434,0.11612541,-0.10667015,1,1,4,3,3,0,0
1743177474405379,1743177474405379,52.514855175278335,13.325385465363272,24.949268,24.949268,-0.003559583,-0.003559583,0.12133454,0.116404295,-0.10667015,1,1,4,3,3,0,0
1743177474413379,1743177474413379,52.5148550959166,13.325385376064995,24.94937,24.94937,-0.003559583,-0.003559583,0.12175799,0.11668418,-0.10667015,1,1,4,3,3,0,0
1743177474421379,1743177474421379,52.51485501528444,13.325385285755567,24.949472,24.949472,-0.003559583,-0.003559583,0.12218474,0.116900384,-0.10667015,1,1,4,3,3,0,0
1743177474429379,1743177474429379,52.51485493337091,13.325385194457214,24.949581,24.949581,-0.003559583,-0.003559583,0.12261484,0.11718216,-0.10667015,1,1,4,3,3,0,0
1743177474437379,1743177474437379,52.514854848612615,13.325385100645487,24.949724,24.949724,-0.003559583,-0.003559583,0.120293215,0.115703486,-0.10667015,1,1,4,3,3,0,0
1743177474445379,1743177474445379,52.51485476255056,13.325385005745975,24.94987,24.94987,-0.003559583,-0.003559583,0.12070849,0.11598086,-0.10667015,1,1,4,3,3,0,0
1743177474453379,1743177474453379,52.514854675191195,13.325384909756748,24.95002,24.95002,-0.003559583,-0.003559583,0.121127106,0.11625927,-0.10667015,1,1,4,3,3,0,0
1743177474461379,1743177474461379,52.514854586545404,13.325384812691585,24.95018,24.95018,-0.003559583,-0.003559583,0.12154912,0.116538696,-0.10667015,1,1,4,3,3,0,0
1743177474469379,1743177474469379,52.51485449660923,13.325384714527669,24.950346,24.950346,-0.003559583,-0.003559583,0.12197172,0.116818905,-0.10667015,1,1,4,3,3,0,0
1743177474477379,1743177474477379,52.51485440535417,13.325384615246412,24.950533,24.950533,-0.003559583,-0.003559583,0.12240049,0.11703545,-0.10667015,1,1,4,3,3,0,0
1743177474485379,1743177474485379,52.51485431278487,13.325384514797523,24.95073,24.95073,-0.003559583,-0.003559583,0.12283281,0.11731779,-0.10667015,1,1,4,3,3,0,0
1743177474493379,1743177474493379,52.51485421739839,13.325384411923459,24.950964,24.950964,-0.003559583,-0.003559583,0.12049243,0.11583293,-0.10667015,1,1,4,3,3,0,0
1743177474501379,1743177474501379,52.514854120730966,13.32538430788462,24.95121,24.95121,-0.003559583,-0.003559583,0.12090943,0.11611087,-0.10667015,1,1,4,3,3,0,0
1743177474509379,1743177474509379,52.51485402275524,13.325384202646715,24.951466,24.951466,-0.003559583,-0.003559583,0.121329956,0.11638983,-0.10667015,1,1,4,3,3,0,0
1743177474517379,1743177474517379,52.514853923476856,13.325384096178125,24.951736,24.951736,-0.003559583,-0.003559583,0.12175408,0.11666983,-0.10667015,1,1,4,3,3,0,0
1743177474525379,1743177474525379,52.51485382293078,13.325383988434684,24.952028,24.952028,-0.003559583,-0.003559583,0.12218186,0.116886176,-0.10667015,1,1,4,3,3,0,0
1743177474533379,1743177474533379,52.514853721117426,13.32538387941205,24.952333,24.952333,-0.003559583,-0.003559583,0.12260983,0.11716781,-0.10667015,1,1,4,3,3,0,0
1743177474541379,1743177474541379,52.51485361640713,13.325383767332726,24.952684,24.952684,-0.003559583,-0.003559583,0.12028408,0.115689255,-0.10667015,1,1,4,3,3,0,0
1743177474549379,1743177474549379,52.51485351043806,13.325383653919424,24.953049,24.953049,-0.003559583,-0.003559583,0.12069978,0.115966775,-0.10667015,1,1,4,3,3,0,0
1743177474557379,1743177474557379,52.514853403237645,13.325383539138496,24.953424,24.953424,-0.003559583,-0.003559583,0.121119194,0.11624533,-0.10667015,1,1,4,3,3,0,0
1743177474565379,1743177474565379,52.514853294793376,13.325383422955605,24.953812,24.953812,-0.003559583,-0.003559583,0.121542394,0.11652493,-0.10667015,1,1,4,3,3,0,0
1743177474573379,1743177474573379,52.51485318510693,13.325383305358503,24.954212,24.954212,-0.003559583,-0.003559583,0.12196943,0.11680557,-0.10667015,1,1,4,3,3,0,0
1743177474581379,1743177474581379,52.51485307418357,13.325383186315117,24.954655,24.954655,-0.003559583,-0.003559583,0.12240038,0.117022336,-0.10667015,1,1,4,3,3,0,0
1743177474589379,1743177474589379,52.5148529620461,13.325383065824544,24.955109,24.955109,-0.003559583,-0.003559583,0.12283532,0.1173049,-0.10667015,1,1,4,3,3,0,0
1743177474597379,1743177474597379,52.514852847092335,13.325382942219331,24.955624,24.955624,-0.003559583,-0.003559583,0.120485716,0.11581988,-0.10667015,1,1,4,3,3,0,0
1743177474605379,1743177474605379,52.514852730969395,13.325382817080527,24.956152,24.956152,-0.003559583,-0.003559583,0.12090105,0.11609774,-0.10667015,1,1,4,3,3,0,0
1743177474613379,1743177474613379,52.51485261368457,13.325382690387265,24.9567,24.9567,-0.003559583,-0.003559583,0.121323325,0.11637694,-0.10667015,1,1,4,3,3,0,0
1743177474621379,1743177474621379,52.51485249525102,13.325382562084243,24.957268,24.957268,-0.003559583,-0.003559583,0.12174965,0.116657175,-0.10667015,1,1,4,3,3,0,0
1743177474629379,1743177474629379,52.51485237568313,13.325382432145526,24.957853,24.957853,-0.003559583,-0.003559583,0.12218009,0.1168738,-0.10667015,1,1,4,3,3,0,0
1743177474637379,1743177474637379,52.51485225497538,13.325382300539198,24.958462,24.958462,-0.003559583,-0.003559583,0.12261473,0.11715599,-0.10667015,1,1,4,3,3,0,0
1743177474645379,1743177474645379,52.51485213139996,13.325382165145811,24.959118,24.959118,-0.003559583,-0.003559583,0.12027729,0.11567704,-0.10667015,1,1,4,3,3,0,0
1743177474653379,1743177474653379,52.51485200675126,13.325382028033005,24.959791,24.959791,-0.003559583,-0.003559583,0.12069517,0.11595483,-0.10667015,1,1,4,3,3,0,0
1743177474661379,1743177474661379,52.51485188102711,13.32538188913275,24.960485,24.960485,-0.003559583,-0.003559583,0.12111723,0.116233684,-0.10667015,1,1,4,3,3,0,0
1743177474669379,1743177474669379,52.51485175423752,13.325381748425775,24.9612,24.9612,-0.003559583,-0.003559583,0.1215396,0.11651327,-0.10667015,1,1,4,3,3,0,0
1743177474677379,1743177474677379,52.51485162637084,13.325381605828296,24.961935,24.961935,-0.003559583,-0.003559583,0.12196992,0.11679421,-0.10667015,1,1,4,3,3,0,0
1743177474685379,1743177474685379,52.51485149744901,13.325381461322714,24.962696,24.962696,-0.003559583,-0.003559583,0.122404635,0.11701132,-0.10667015,1,1,4,3,3,0,0
1743177474693379,1743177474693379,52.51485136749993,13.325381314875367,24.963478,24.963478,-0.003559583,-0.003559583,0.12284382,0.11729422,-0.10667015,1,1,4,3,3,0,0
1743177474701379,1743177474701379,52.51485123511815,13.325381164418134,24.964329,24.964329,-0.003559583,-0.003559583,0.120479345,0.11580858,-0.10667015,1,1,4,3,3,0,0
1743177474709379,1743177474709379,52.514851101756456,13.325381011969323,24.965202,24.965202,-0.003559583,-0.003559583,0.12090083,0.11608705,-0.10667015,1,1,4,3,3,0,0
1743177474717379,1743177474717379,52.51485096742652,13.325380857479349,24.966103,24.966103,-0.003559583,-0.003559583,0.121326745,0.11636658,-0.10667015,1,1,4,3,3,0,0
1743177474725379,1743177474725379,52.51485083213447,13.32538070090795,24.96703,24.96703,-0.003559583,-0.003559583,0.12175717,0.11664717,-0.10667015,1,1,4,3,3,0,0
1743177474733379,1743177474733379,52.51485069586851,13.3253805422292,24.96799,24.96799,-0.003559583,-0.003559583,0.122192204,0.11686416,-0.10667015,1,1,4,3,3,0,0
1743177474741379,1743177474741379,52.51485055863903,13.325380381426756,24.968977,24.968977,-0.003559583,-0.003559583,0.1226266,0.117146365,-0.10667015,1,1,4,3,3,0,0
1743177474749379,1743177474749379,52.51485041889588,13.325380216370338,24.97004,24.97004,-0.003559583,-0.003559583,0.120273106,0.11566663,-0.10667015,1,1,4,3,3,0,0
1743177474757379,1743177474757379,52.514850278239486,13.325380049139694,24.971125,24.971125,-0.003559583,-0.003559583,0.12069425,0.11594475,-0.10667015,1,1,4,3,3,0,0
1743177474765379,1743177474765379,52.51485013668163,13.325379879703652,24.97223,24.97223,-0.003559583,-0.003559583,0.12111998,0.11622394,-0.10667015,1,1,4,3,3,0,0
1743177474773379,1743177474773379,52.514849994242006,13.325379707989088,24.973358,24.973358,-0.003559583,-0.003559583,0.121550396,0.11650418,-0.10667015,1,1,4,3,3,0,0
1743177474781379,1743177474781379,52.514849850937104,13.325379533987569,24.97451,24.97451,-0.003559583,-0.003559583,0.12198557,0.11678548,-0.10667015,1,1,4,3,3,0,0
1743177474789379,1743177474789379,52.51484970678672,13.325379357688746,24.975693,24.975693,-0.003559583,-0.003559583,0.12242557,0.11700297,-0.10667015,1,1,4,3,3,0,0
1743177474797379,1743177474797379,52.51484956176979,13.325379179041919,24.976892,24.976892,-0.003559583,-0.003559583,0.12287049,0.117286235,-0.10667015,1,1,4,3,3,0,0
1743177474805379,1743177474805379,52.51484941451783,13.325378995720293,24.978153,24.978153,-0.003559583,-0.003559583,0.12048149,0.11579929,-0.10667015,1,1,4,3,3,0,0
1743177474813379,1743177474813379,52.514849266445864,13.325378810075062,24.97943,24.97943,-0.003559583,-0.003559583,0.12090681,0.116078086,-0.10667015,1,1,4,3,3,0,0
1743177474821379,1743177474821379,52.51484911755034,13.325378622099855,24.98072,24.98072,-0.003559583,-0.003559583,0.12133692,0.11635794,-0.10667015,1,1,4,3,3,0,0
1743177474829379,1743177474829379,52.51484896784271,13.325378431806424,24.982027,24.982027,-0.003559583,-0.003559583,0.121771924,0.116638854,-0.10667015,1,1,4,3,3,0,0
1743177474837379,1743177474837379,52.51484881734274,13.325378239160006,24.983356,24.983356,-0.003559583,-0.003559583,0.12221188,0.11685619,-0.10667015,1,1,4,3,3,0,0
1743177474845379,1743177474845379,52.514848666042965,13.325378044161278,24.984695,24.984695,-0.003559583,-0.003559583,0.12265687,0.117139064,-0.10667015,1,1,4,3,3,0,0
1743177474853379,1743177474853379,52.51484851245083,13.325377843926582,24.986092,24.986092,-0.003559583,-0.003559583,0.120282546,0.11565831,-0.10667015,1,1,4,3,3,0,0
1743177474861379,1743177474861379,52.514848358088166,13.325377641305323,24.98749,24.98749,-0.003559583,-0.003559583,0.12070797,0.11593672,-0.10667015,1,1,4,3,3,0,0
1743177474869379,1743177474869379,52.51484820297088,13.325377436299062,24.98889,24.98889,-0.003559583,-0.003559583,0.12113833,0.11621618,-0.10667015,1,1,4,3,3,0,0
1743177474877379,1743177474877379,52.514848047087504,13.325377228924525,24.990292,24.990292,-0.003559583,-0.003559583,0.121568836,0.11649641,-0.10667015,1,1,4,3,3,0,0
1743177474885379,1743177474885379,52.51484789043301,13.325377019137308,24.991692,24.991692,-0.003559583,-0.003559583,0.12200885,0.116777994,-0.10667015,1,1,4,3,3,0,0
1743177474893379,1743177474893379,52.5148477330114,13.325376806970036,24.993097,24.993097,-0.003559583,-0.003559583,0.122454025,0.11699577,-0.10667015,1,1,4,3,3,0,0
1743177474901379,1743177474901379,52.5148475748123,13.325376592430194,24.994503,24.994503,-0.003559583,-0.003559583,0.12290443,0.11727932,-0.10667015,1,1,4,3,3,0,0
1743177474909379,1743177474909379,52.51484741471387,13.325376372716422,24.995956,24.995956,-0.003559583,-0.003559583,0.12049849,0.11579162,-0.10667015,1,1,4,3,3,0,0
1743177474917379,1743177474917379,52.51484725389617,13.325376150611476,24.997402,24.997402,-0.003559583,-0.003559583,0.12092839,0.11607065,-0.10667015,1,1,4,3,3,0,0
1743177474925379,1743177474925379,52.5148470923345,13.32537592613209,24.99884,24.99884,-0.003559583,-0.003559583,0.1213634,0.11635074,-0.10667015,1,1,4,3,3,0,0
1743177474933379,1743177474933379,52.51484693002588,13.325375699288484,25.00027,25.00027,-0.003559583,-0.003559583,0.121803604,0.11663189,-0.10667015,1,1,4,3,3,0,0
1743177474941379,1743177474941379,52.51484676697861,13.325375470125257,25.00168,25.00168,-0.003559583,-0.003559583,0.122243606,0.1168492,-0.10667015,1,1,4,3,3,0,0
1743177474949379,1743177474949379,52.514846603187806,13.325375238660396,25.00308,25.00308,-0.003559583,-0.003559583,0.122693904,0.11713232,-0.10667015,1,1,4,3,3,0,0
1743177474957379,1743177474957379,52.51484643744543,13.325375001998385,25.004515,25.004515,-0.003559583,-0.003559583,0.12029927,0.115650505,-0.10667015,1,1,4,3,3,0,0
1743177474965379,1743177474965379,52.51484627097946,13.325374763100214,25.005936,25.005936,-0.003559583,-0.003559583,0.12072883,0.115929104,-0.10667015,1,1,4,3,3,0,0
1743177474973379,1743177474973379,52.51484610376474,13.325374521991993,25.007341,25.007341,-0.003559583,-0.003559583,0.121163584,0.11620877,-0.10667015,1,1,4,3,3,0,0
1743177474981379,1743177474981379,52.51484593578959,13.325374278683833,25.008724,25.008724,-0.003559583,-0.003559583,0.12160363,0.1164895,-0.10667015,1,1,4,3,3,0,0
1743177474989379,1743177474989379,52.51484576703819,13.3253740331896,25.010086,25.010086,-0.003559583,-0.003559583,0.122049026,0.1167713,-0.10667015,1,1,4,3,3,0,0
1743177474997379,1743177474997379,52.51484559751863,13.325373785501112,25.011423,25.011423,-0.003559583,-0.003559583,0.12249985,0.116989315,-0.10667015,1,1,4,3,3,0,0
1743177475005379,1743177475005379,52.51484542723564,13.325373535608595,25.012735,25.012735,-0.003559583,-0.003559583,0.122956194,0.11727311,-0.10667015,1,1,4,3,3,0,0
1743177475013379,1743177475013379,52.51484525509538,13.32537328105439,25.01406,25.01406,-0.003559583,-0.003559583,0.12052263,0.11578402,-0.10667015,1,1,4,3,3,0,0
1743177475021379,1743177475021379,52.5148450822369,13.325373024305032,25.015354,25.015354,-0.003559583,-0.003559583,0.12095686,0.11606324,-0.10667015,1,1,4,3,3,0,0
1743177475029379,1743177475029379,52.51484490862666,13.325372765395311,25.01662,25.01662,-0.003559583,-0.003559583,0.12139643,0.11634352,-0.10667015,1,1,4,3,3,0,0
1743177475037379,1743177475037379,52.51484473424794,13.325372504339484,25.017857,25.017857,-0.003559583,-0.003559583,0.12184143,0.11662489,-0.10667015,1,1,4,3,3,0,0
1743177475045379,1743177475045379,52.51484455909491,13.325372241155458,25.019072,25.019072,-0.003559583,-0.003559583,0.12229194,0.11684272,-0.10667015,1,1,4,3,3,0,0
1743177475053379,1743177475053379,52.51484438315334,13.325371975828597,25.020252,25.020252,-0.003559583,-0.003559583,0.12274805,0.11712609,-0.10667015,1,1,4,3,3,0,0
1743177475061379,1743177475061379,52.5148442050517,13.325371705905601,25.021439,25.021439,-0.003559583,-0.003559583,0.12032982,0.11564308,-0.10667015,1,1,4,3,3,0,0
1743177475069379,1743177475069379,52.514844026178785,13.32537143387924,25.02259,25.02259,-0.003559583,-0.003559583,0.120764084,0.11592188,-0.10667015,1,1,4,3,3,0,0
1743177475077379,1743177475077379,52.514843846548,13.32537115974943,25.023708,25.023708,-0.003559583,-0.003559583,0.12119965,0.11620159,-0.10667015,1,1,4,3,3,0,0
1743177475085379,1743177475085379,52.514843666130396,13.325370883560302,25.024788,25.024788,-0.003559583,-0.003559583,0.121644504,0.11648256,-0.10667015,1,1,4,3,3,0,0
1743177475093379,1743177475093379,52.51484348492875,13.325370605320355,25.025831,25.025831,-0.003559583,-0.003559583,0.12209494,0.11676463,-0.10667015,1,1,4,3,3,0,0
1743177475101379,1743177475101379,52.51484330291959,13.325370324998174,25.02683,25.02683,-0.003559583,-0.003559583,0.12255103,0.116982944,-0.10667015,1,1,4,3,3,0,0
1743177475109379,1743177475109379,52.51484312006775,13.325370042609537,25.02779,25.02779,-0.003559583,-0.003559583,0.12301287,0.11726704,-0.10667015,1,1,4,3,3,0,0
1743177475117379,1743177475117379,52.51484293516791,13.325369756295718,25.02874,25.02874,-0.003559583,-0.003559583,0.12055997,0.115776815,-0.10667015,1,1,4,3,3,0,0
1743177475125379,1743177475125379,52.51484274945937,13.32536946793361,25.02965,25.02965,-0.003559583,-0.003559583,0.12099919,0.11605631,-0.10667015,1,1,4,3,3,0,0
1743177475133379,1743177475133379,52.514842562948765,13.325369177540946,25.03052,25.03052,-0.003559583,-0.003559583,0.121443994,0.11633691,-0.10667015,1,1,4,3,3,0,0
1743177475141379,1743177475141379,52.514842375592515,13.32536888515091,25.031345,25.031345,-0.003559583,-0.003559583,0.121894464,0.11661862,-0.10667015,1,1,4,3,3,0,0
1743177475149379,1743177475149379,52.514842187394635,13.325368590799103,25.032131,25.032131,-0.003559583,-0.003559583,0.12234594,0.11683668,-0.10667015,1,1,4,3,3,0,0
1743177475157379,1743177475157379,52.514841998350185,13.325368294417894,25.03287,25.03287,-0.003559583,-0.003559583,0.12280756,0.11712045,-0.10667015,1,1,4,3,3,0,0
