timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1743177450349379,1743177450197379,-0.0018608846,-0.003164514,0.0007516816,-7.024756e-05,-0.0003579517,0.0023055058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18015727,0.0,0.0,0.0,0.0,0.004369691,0.0013221474,0.004369691,-0.0011819601,4.5895053e-05,-0.0051084375,-1.6391277e-05,0.0,0.0,0.0,0.0,0.0,0.0
1743177450365379,1743177450213379,-0.0006707912,-0.0029927888,-0.007985355,-9.689775e-05,-0.00038585713,0.0020309528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18015727,0.0,0.0,0.0,0.0,0.004369691,0.0013221474,0.004369691,-0.0011819601,-0.003458584,-0.0021126396,-9.536743e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450373379,1743177450221379,-0.0006707912,-0.0029927888,-0.007985355,-9.689775e-05,-0.00038585713,0.0020309528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18015727,0.0,0.0,0.0,0.0,0.004369691,0.0013221474,0.004369691,-0.0011819601,-0.0020976595,0.0017315123,-2.861023e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450381379,1743177450229379,-0.0006707912,-0.0029927888,-0.007985355,-9.689775e-05,-0.00038585713,0.0020309528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18015727,0.0,0.0,0.0,0.0,0.004369691,0.0013221474,0.004369691,-0.0011819601,-0.0032221507,0.0005794831,-5.1259995e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450389379,1743177450237379,-0.0006707912,-0.0029927888,-0.007985355,-9.689775e-05,-0.00038585713,0.0020309528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18015727,0.0,0.0,0.0,0.0,0.004369691,0.0013221474,0.004369691,-0.0011819601,-0.00309658,-4.123646e-05,-4.9471855e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450405379,1743177450253379,-0.0006707912,-0.0029927888,-0.007985355,-9.689775e-05,-0.00038585713,0.0020309528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37019804,0.0,0.0,0.0,0.0,-0.0022914708,-0.0029465756,-0.0037864447,-0.0022914708,0.002260702,-0.00044422108,-2.7418137e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450413379,1743177450261379,-0.0010713924,-0.00332925,0.0036802068,-9.752684e-05,-0.00039866567,0.002017093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37019804,0.0,0.0,0.0,0.0,-0.0022914708,-0.0029465756,-0.0037864447,-0.0022914708,0.0012851392,0.0037232684,-6.020069e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450421379,1743177450269379,-0.0010713924,-0.00332925,0.0036802068,-9.752684e-05,-0.00039866567,0.002017093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37019804,0.0,0.0,0.0,0.0,-0.0022914708,-0.0029465756,-0.0037864447,-0.0022914708,-0.0021608213,0.005024554,-1.335144e-05,0.0,0.0,0.0,0.0,0.0,0.0
1743177450429379,1743177450277379,-0.0010713924,-0.00332925,0.0036802068,-9.752684e-05,-0.00039866567,0.002017093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37019804,0.0,0.0,0.0,0.0,-0.0022914708,-0.0029465756,-0.0037864447,-0.0022914708,-0.001101076,0.0056573804,-1.4603138e-05,0.0,0.0,0.0,0.0,0.0,0.0
1743177450445379,1743177450293379,-0.0010713924,-0.00332925,0.0036802068,-9.752684e-05,-0.00039866567,0.002017093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37019804,0.0,0.0,0.0,0.0,-0.0022914708,-0.0029465756,-0.0037864447,-0.0022914708,-0.0008789831,0.0014013354,-1.1324883e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450453379,1743177450301379,-0.0010713924,-0.00332925,0.0036802068,-9.752684e-05,-0.00039866567,0.002017093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068800785,0.0,0.0,0.0,0.0,-0.0022914708,-0.0029465756,-0.0037864447,-0.0022914708,0.0036811645,0.0036820965,-1.1205673e-05,0.0,0.0,0.0,0.0,0.0,0.0
1743177450461379,1743177450309379,-0.0010713924,-0.00332925,0.0036802068,-9.752684e-05,-0.00039866567,0.002017093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068800785,0.0,0.0,0.0,0.0,0.0009716749,-0.005120062,-0.00433518,0.0009716749,-0.0022098965,0.0017406761,-3.695488e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450469379,1743177450317379,-0.002938005,-0.0026504651,0.0038999915,-0.00016146213,-0.00042304868,0.001986253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068800785,0.0,0.0,0.0,0.0,0.0009716749,-0.005120062,-0.00433518,0.0009716749,0.0034904836,0.005759073,-1.9967556e-05,0.0,0.0,0.0,0.0,0.0,0.0
1743177450485379,1743177450333379,-0.002938005,-0.0026504651,0.0038999915,-0.00016146213,-0.00042304868,0.001986253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068800785,0.0,0.0,0.0,0.0,0.0009716749,-0.005120062,-0.00433518,0.0009716749,-0.0027499294,0.00093659176,-4.4703484e-06,0.0,0.0,0.0,0.0,0.0,0.0
