timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
1743177479109379,1743177478957379,171807083175,0.0010873438,0.008602833,0.00897245,0,0.123311855,0.11652223,0.021064319,0.024976138,0.008723303,0.008159056,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.23111,67.84404,0.49187964,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479125379,1743177478973379,171807083175,0.001087544,0.008848019,0.00914848,0,0.12130271,0.115348585,0.021064319,0.023766542,0.008803374,0.008148809,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.23111,67.84404,0.49187964,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479133379,1743177478981379,171807083175,0.0010525661,0.008828158,0.00908708,0,0.12174555,0.115619116,0.021064319,0.023766542,0.008803374,0.008148809,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.23111,67.84404,0.49187964,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479141379,1743177478989379,171807083175,0.0010186464,0.0088123735,0.009032743,0,0.12219208,0.11589059,0.021064319,0.023766542,0.008803374,0.008148809,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.23111,67.84404,0.49187964,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479149379,1743177478997379,171807083175,0.0009855545,0.008801719,0.008987041,0,0.12264231,0.11616301,0.021064319,0.023766542,0.008803374,0.008148809,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.23111,67.84404,0.49187964,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479165379,1743177479013379,171807083175,0.000894009,0.008725249,0.008885306,0,0.123553656,0.11664664,0.021631002,0.023766542,0.008803374,0.007827771,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.03788,67.84404,0.49310663,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479173379,1743177479021379,171807083175,0.0009967389,0.009513312,0.009182393,0,0.12108648,0.115198374,0.021631002,0.022588044,0.008946985,0.00781324,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.03788,67.84404,0.49310663,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479181379,1743177479029379,171807083175,0.0009612471,0.009482592,0.009143828,0,0.12152724,0.11546826,0.021631002,0.022588044,0.008946985,0.00781324,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.03788,67.84404,0.49310663,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479189379,1743177479037379,171807083175,0.0009268634,0.009453975,0.009112048,0,0.12197166,0.11573909,0.021631002,0.022588044,0.008946985,0.00781324,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.03788,67.84404,0.49310663,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479205379,1743177479053379,171807083175,0.00086093054,0.009397061,0.00902123,0,0.12287152,0.11621999,0.021631002,0.022588044,0.008946985,0.0074912617,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.03788,67.84404,0.49310663,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479213379,1743177479061379,171807083175,0.0008290738,0.009379249,0.009009883,0,0.12332698,0.1164935,0.021631002,0.022588044,0.008946985,0.0074912617,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.03788,67.84404,0.49310663,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479221379,1743177479069379,171807083175,0.0008442099,0.009034677,0.008661367,0,0.12087937,0.11505207,0.021631002,0.021516029,0.009142391,0.0074748495,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.03788,67.84404,0.49310663,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479229379,1743177479077379,171807083175,0.0008180728,0.009025884,0.008641855,0,0.121317975,0.11532129,0.020552732,0.021516029,0.009142391,0.0074748495,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.168015,67.84404,0.49031317,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479245379,1743177479093379,171807083175,0.00075390766,0.009008643,0.008620201,0,0.12220651,0.11586267,0.020552732,0.021516029,0.009142391,0.0074748495,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.168015,67.84404,0.49031317,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479253379,1743177479101379,171807083175,0.0007232367,0.009002447,0.00861703,0,0.12265625,0.116134755,0.020552732,0.021516029,0.009142391,0.0074748495,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.168015,67.84404,0.49031317,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479261379,1743177479109379,171807083175,0.0006937274,0.008945981,0.008248869,0,0.12310964,0.116344005,0.020552732,0.021516029,0.009142391,0.0048375973,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.168015,67.84404,0.49031317,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479269379,1743177479117379,171807083175,0.00066469825,0.0089471275,0.008271666,0,0.12356669,0.116617836,0.020552732,0.021516029,0.009142391,0.0048375973,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.168015,67.84404,0.49031317,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479285379,1743177479133379,171807083175,0.00079331343,0.009154391,0.008298135,0,0.121541,0.11544093,0.020552732,0.020585263,0.009228388,0.004814374,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.168015,67.84404,0.49031317,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479293379,1743177479141379,171807083175,0.0007726171,0.009178707,0.008312545,0,0.12198473,0.1157114,0.019987702,0.020585263,0.009228388,0.004814374,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.68056,67.84404,0.4869166,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479301379,1743177479149379,171807083175,0.0007453738,0.0091584455,0.008325134,0,0.12243231,0.11598286,0.019987702,0.020585263,0.009228388,0.004814374,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.68056,67.84404,0.4869166,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479309379,1743177479157379,171807083175,0.00071860634,0.009175111,0.008593667,0,0.122883506,0.116191715,0.019987702,0.020585263,0.009228388,0.006057786,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.68056,67.84404,0.4869166,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479325379,1743177479173379,171807083175,0.00080141856,0.009642921,0.008869742,0,0.1208921,0.11502522,0.019987702,0.019592263,0.009225497,0.0060404153,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.68056,67.84404,0.4869166,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479333379,1743177479181379,171807083175,0.0007745828,0.009600981,0.008863483,0,0.12133049,0.11529419,0.019987702,0.019592263,0.009225497,0.0060404153,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.68056,67.84404,0.4869166,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479341379,1743177479189379,171807083175,0.00074891973,0.0095631955,0.008861673,0,0.121772446,0.1155641,0.019987702,0.019592263,0.009225497,0.0060404153,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.68056,67.84404,0.4869166,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479349379,1743177479197379,171807083175,0.0007241878,0.009528975,0.008864565,0,0.12221799,0.11583494,0.019987702,0.019592263,0.009225497,0.0060404153,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.68056,67.84404,0.4869166,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479365379,1743177479213379,171807083175,0.00069147185,0.009446809,0.008738061,0,0.12311963,0.11631565,0.01868441,0.019592263,0.009225497,0.005354829,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.263855,67.84404,0.49223652,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479373379,1743177479221379,171807083175,0.0006692472,0.0094188955,0.008756607,0,0.123575985,0.11658916,0.01868441,0.019592263,0.009225497,0.005354829,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.263855,67.84404,0.49223652,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479381379,1743177479229379,171807083175,0.00072701613,0.009699824,0.0086763045,0,0.12111182,0.11514442,0.01868441,0.018626869,0.009455942,0.0053397208,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.263855,67.84404,0.49223652,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479389379,1743177479237379,171807083175,0.0007049748,0.009659483,0.008688349,0,0.12155163,0.11541369,0.01868441,0.018626869,0.009455942,0.0053397208,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.263855,67.84404,0.49223652,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479405379,1743177479253379,171807083175,0.0006637043,0.009587191,0.0087221,0,0.12244194,0.11595504,0.01868441,0.018626869,0.009455942,0.0053397208,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.263855,67.84404,0.49223652,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479413379,1743177479261379,171807083175,0.00064413395,0.009552609,0.008734024,0,0.12289244,0.11616363,0.01868441,0.018626869,0.009455942,0.0051581473,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.263855,67.84404,0.49223652,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479421379,1743177479269379,171807083175,0.0006255254,0.009520616,0.00875743,0,0.12334653,0.1164365,0.01868441,0.018626869,0.009455942,0.0051581473,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.263855,67.84404,0.49223652,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479429379,1743177479277379,171807083175,0.00074168766,0.010199856,0.0090889465,0,0.12090219,0.11499847,0.017356936,0.017712573,0.009610692,0.0051430096,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.439514,67.84404,0.49184507,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479445379,1743177479293379,171807083175,0.00069842045,0.01008535,0.009108659,0,0.1217813,0.11553672,0.017356936,0.017712573,0.009610692,0.0051430096,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.439514,67.84404,0.49184507,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479453379,1743177479301379,171807083175,0.0006777101,0.010033067,0.009122501,0,0.122226134,0.11580725,0.017356936,0.017712573,0.009610692,0.0051430096,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.439514,67.84404,0.49184507,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479461379,1743177479309379,171807083175,0.000657844,0.009983057,0.009138464,0,0.12267452,0.11607872,0.017356936,0.017712573,0.009610692,0.0051430096,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.439514,67.84404,0.49184507,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479469379,1743177479317379,171807083175,0.0006387176,0.009930361,0.009121197,0,0.12312644,0.11628743,0.017356936,0.017712573,0.009610692,0.004931134,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.439514,67.84404,0.49184507,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479485379,1743177479333379,171807083175,0.0006842648,0.01035175,0.009186839,0,0.12112043,0.11511757,0.017356936,0.01680268,0.01004483,0.004906777,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.439514,67.84404,0.49184507,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479493379,1743177479341379,171807083175,0.0006635111,0.01028586,0.009200491,0,0.12155956,0.11538654,0.017356936,0.01680268,0.01004483,0.004906777,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.439514,67.84404,0.49184507,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479501379,1743177479349379,171807083175,0.0006537784,0.010217613,0.009216127,0,0.122001976,0.11565639,0.016208017,0.01680268,0.01004483,0.004906777,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.16461,67.84404,0.4926862,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479509379,1743177479357379,171807083175,0.0006343312,0.010157153,0.00923308,0,0.1224481,0.11592723,0.016208017,0.01680268,0.01004483,0.004906777,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.16461,67.84404,0.4926862,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479525379,1743177479373379,171807083175,0.00059656205,0.010092212,0.009634207,0,0.12335092,0.11640812,0.016208017,0.01680268,0.01004483,0.007928178,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.16461,67.84404,0.4926862,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479533379,1743177479381379,171807083175,0.0006254742,0.0101970695,0.009462322,0,0.12090974,0.1149718,0.016208017,0.015960513,0.010049236,0.007898278,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.16461,67.84404,0.4926862,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479541379,1743177479389379,171807083175,0.000605906,0.010136595,0.009461033,0,0.1213468,0.11524016,0.016208017,0.015960513,0.010049236,0.007898278,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.16461,67.84404,0.4926862,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479549379,1743177479397379,171807083175,0.00058705895,0.010078072,0.009462056,0,0.12178733,0.11550944,0.016208017,0.015960513,0.010049236,0.007898278,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.16461,67.84404,0.4926862,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479565379,1743177479413379,171807083175,0.00056781434,0.009966217,0.009471715,0,0.12267859,0.116050795,0.014107271,0.015960513,0.010049236,0.007898278,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.281906,67.84404,0.49415886,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479573379,1743177479421379,171807083175,0.00055056484,0.009901289,0.009391293,0,0.123129554,0.116259255,0.014107271,0.015960513,0.010049236,0.007457258,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.281906,67.84404,0.49415886,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479581379,1743177479429379,171807083175,0.0005336793,0.00985093,0.009402958,0,0.123584025,0.11653213,0.014107271,0.015960513,0.010049236,0.007457258,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.281906,67.84404,0.49415886,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479589379,1743177479437379,171807083175,0.00056278025,0.010565766,0.009630707,0,0.12112602,0.11509074,0.014107271,0.014860469,0.010324811,0.007431452,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.281906,67.84404,0.49415886,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479605379,1743177479453379,171807083175,0.00052491383,0.0104270745,0.009640484,0,0.12200606,0.115629,0.014107271,0.014860469,0.010324811,0.007431452,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.281906,67.84404,0.49415886,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479613379,1743177479461379,171807083175,0.0005068498,0.010360958,0.009647233,0,0.12245125,0.11589953,0.014107271,0.014860469,0.010324811,0.007431452,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.281906,67.84404,0.49415886,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479621379,1743177479469379,171807083175,0.00048984657,0.010244889,0.009272854,0,0.12289991,0.116107605,0.014107271,0.014860469,0.010324811,0.0042564096,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.281906,67.84404,0.49415886,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479629379,1743177479477379,171807083175,0.00047279312,0.01018542,0.009298584,0,0.123352036,0.11637986,0.014107271,0.014860469,0.010324811,0.0042564096,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.281906,67.84404,0.49415886,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479645379,1743177479493379,171807083175,0.0005668844,0.010991774,0.00971516,0,0.12135045,0.11521317,0.012943487,0.013983564,0.01033237,0.0042322213,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.388466,67.84404,0.492249,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479653379,1743177479501379,171807083175,0.00054908375,0.010902662,0.009725626,0,0.12179006,0.11548217,0.012943487,0.013983564,0.01033237,0.0042322213,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.388466,67.84404,0.492249,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479661379,1743177479509379,171807083175,0.0005315813,0.0108173955,0.009737201,0,0.1222331,0.1157521,0.012943487,0.013983564,0.01033237,0.0042322213,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.388466,67.84404,0.492249,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479669379,1743177479517379,171807083175,0.0005145457,0.0107364915,0.009748512,0,0.12267957,0.116022974,0.012943487,0.013983564,0.01033237,0.0042322213,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.388466,67.84404,0.492249,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479685379,1743177479533379,171807083175,0.00048208985,0.010590439,0.009853017,0,0.12358286,0.11650375,0.012943487,0.013983564,0.01033237,0.0035563908,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.388466,67.84404,0.492249,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479693379,1743177479541379,171807083175,0.0005943017,0.0116291065,0.010439321,0,0.12112879,0.11506397,0.012943487,0.01325976,0.010446753,0.003532889,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.388466,67.84404,0.492249,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479701379,1743177479549379,171807083175,0.00059818884,0.011480598,0.010421535,0,0.12156598,0.115332305,0.013495047,0.01325976,0.010446753,0.003532889,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.92985,67.84404,0.4900751,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479709379,1743177479557379,171807083175,0.0005823927,0.011367846,0.01041028,0,0.12200676,0.11560161,0.013495047,0.01325976,0.010446753,0.003532889,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.92985,67.84404,0.4900751,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479725379,1743177479573379,171807083175,0.0005523898,0.011119716,0.010159959,0,0.12289854,0.11607967,0.013495047,0.01325976,0.010446753,0.0065963026,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.92985,67.84404,0.4900751,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479733379,1743177479581379,171807083175,0.000537635,0.011016496,0.0101609295,0,0.12334958,0.116351634,0.013495047,0.01325976,0.010446753,0.0065963026,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.92985,67.84404,0.4900751,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479741379,1743177479589379,171807083175,0.00056297233,0.011818802,0.010478331,0,0.1209159,0.11491851,0.013495047,0.014106417,0.010458275,0.006572438,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.92985,67.84404,0.4900751,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479749379,1743177479597379,171807083175,0.000547838,0.011694832,0.010472528,0,0.1213512,0.11518628,0.013495047,0.014106417,0.010458275,0.006572438,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.92985,67.84404,0.4900751,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479765379,1743177479613379,171807083175,0.0005192939,0.011455415,0.010460857,0,0.12223194,0.11572463,0.013495047,0.014106417,0.010458275,0.006572438,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.92985,67.84404,0.4900751,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479773379,1743177479621379,171807083175,0.0005049966,0.0113369655,0.010453804,0,0.122677185,0.11599516,0.012659973,0.014106417,0.010458275,0.006572438,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.07587,67.84404,0.49238333,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479781379,1743177479629379,171807083175,0.0004919207,0.011212796,0.010353816,0,0.12312603,0.116203114,0.012659973,0.014106417,0.010458275,0.006826772,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.07587,67.84404,0.49238333,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479789379,1743177479637379,171807083175,0.00047934504,0.011104562,0.010352239,0,0.12357828,0.1164754,0.012659973,0.014106417,0.010458275,0.006826772,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.07587,67.84404,0.49238333,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479805379,1743177479653379,171807083175,0.00054940325,0.011619601,0.010497845,0,0.12156484,0.115305275,0.012659973,0.015188899,0.010653971,0.006808956,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.07587,67.84404,0.49238333,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479813379,1743177479661379,171807083175,0.00053468015,0.011492169,0.010487438,0,0.12200466,0.11557429,0.012659973,0.015188899,0.010653971,0.006808956,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.07587,67.84404,0.49238333,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479821379,1743177479669379,171807083175,0.0005205035,0.011368473,0.010476076,0,0.12244783,0.11584424,0.012659973,0.015188899,0.010653971,0.006808956,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.07587,67.84404,0.49238333,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479829379,1743177479677379,171807083175,0.0005067985,0.011236922,0.01039209,0,0.12289438,0.116051815,0.012659973,0.015188899,0.010653971,0.006855009,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.07587,67.84404,0.49238333,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479845379,1743177479693379,171807083175,0.0005314972,0.012264004,0.010925281,0,0.120914645,0.11489188,0.01819342,0.016693532,0.010835836,0.006825201,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.80082,67.84404,0.48674738,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479853379,1743177479701379,171807083175,0.0005158087,0.012113875,0.010906452,0,0.12134901,0.11515936,0.01819342,0.016693532,0.010835836,0.006825201,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.80082,67.84404,0.48674738,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479861379,1743177479709379,171807083175,0.0004998656,0.011968542,0.010887408,0,0.1217867,0.11542778,0.01819342,0.016693532,0.010835836,0.006825201,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.80082,67.84404,0.48674738,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479869379,1743177479717379,171807083175,0.00048438783,0.011826572,0.010868255,0,0.12222773,0.11569713,0.01819342,0.016693532,0.010835836,0.006825201,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.80082,67.84404,0.48674738,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479885379,1743177479733379,171807083175,0.00045438038,0.011573159,0.010943311,0,0.123119816,0.11617512,0.01819342,0.016693532,0.010835836,0.0055565247,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.80082,67.84404,0.48674738,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479893379,1743177479741379,171807083175,0.00044004858,0.011441405,0.010918316,0,0.1235709,0.11644711,0.01819342,0.016693532,0.010835836,0.0055565247,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.80082,67.84404,0.48674738,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479901379,1743177479749379,171807083175,0.0005171271,0.012402856,0.011313449,0,0.12112563,0.11501046,0.01819342,0.01807145,0.011016076,0.0055294847,nan,nan,nan,0.0,1310988,1310988,6620172,197388,67.80082,67.84404,0.48674738,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479909379,1743177479757379,171807083175,0.00050552347,0.012230975,0.011275142,0,0.121560894,0.11527822,0.017069915,0.01807145,0.011016076,0.0055294847,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.066574,67.84404,0.49223462,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479925379,1743177479773379,171807083175,0.00047741877,0.011919898,0.01120338,0,0.12244174,0.115816616,0.017069915,0.01807145,0.011016076,0.0055294847,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.066574,67.84404,0.49223462,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479933379,1743177479781379,171807083175,0.00046402833,0.011769583,0.011158628,0,0.122887135,0.11602394,0.017069915,0.01807145,0.011016076,0.00533632,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.066574,67.84404,0.49223462,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479941379,1743177479789379,171807083175,0.00045086548,0.011624758,0.011123481,0,0.12333586,0.11629532,0.017069915,0.01807145,0.011016076,0.00533632,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.066574,67.84404,0.49223462,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479949379,1743177479797379,171807083175,0.00040278782,0.012574948,0.011611802,0,0.12091111,0.11486528,0.017069915,0.018003866,0.011047903,0.0053132204,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.066574,67.84404,0.49223462,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
1743177479965379,1743177479813379,171807083175,0.00037427837,0.0122485375,0.011528513,0,0.12178107,0.11540061,0.017069915,0.018003866,0.011047903,0.0053132204,nan,nan,nan,0.0,1310988,1310988,6620172,197388,68.066574,67.84404,0.49223462,0.49967092,0,831,3,2,4,3,2,0,0,0,0,0,0,0,0
