timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
1743177496657379,1310988,1310988,0,0,0,0,0,0,0,0,249.94699,249.94699,249.94699,249.94699,0.037969492,0.008171127,5.6286587e-10,-2.109196,0.19824006,-9.568666,0.0007669905,-0.0155741675,0.06958307,0.00064749026,0.00071509223,0.0010590183,3.6740665e-05,3.695817e-05,4.127509e-05,-0.04227091,-0.04227091
1743177497657379,1310988,1310988,0,0,0,0,0,0,0,0,249.94806,249.94806,249.94806,249.94806,0.040236883,0.008674562,3.1386613e-10,-2.359438,0.19642048,-9.532849,0.00624245,-0.02541721,-0.033172335,0.0005087919,0.0009422211,0.0014907824,4.022636e-05,4.308697e-05,5.4529413e-05,-0.20198053,-0.20198053
1743177498657379,1310988,1310988,0,0,0,0,0,0,0,0,249.9491,249.9491,249.9491,249.9491,0.03879062,0.009335493,3.2674669e-10,-2.3822308,0.16769005,-9.653517,0.006072007,0.026610306,0.018642128,0.0025293315,0.0013907659,0.0006479684,3.1608586e-05,0.0004017737,5.1703795e-05,0.08918749,0.08918749
1743177499657379,1310988,1310988,0,0,0,0,0,0,0,0,249.95009,249.95009,249.95009,249.95009,0.040851127,0.008264967,2.6018154e-10,-1.8188272,0.1351289,-9.693931,0.002279666,0.03419499,-0.005134574,0.0022468895,0.0016790954,0.0015849182,3.344127e-05,6.432832e-05,3.0565527e-05,-0.066892356,-0.066892356
1743177500657379,1310988,1310988,0,0,0,0,0,0,0,0,249.95103,249.95103,249.95103,249.95103,0.040108453,0.008880084,3.0455005e-10,-1.3615346,0.16318895,-9.7632675,-0.00055393745,0.031638354,0.0019174765,0.0009256163,0.00072831445,0.00077926065,8.7650114e-05,7.189357e-05,4.7566544e-05,-0.09707672,-0.09707672
1743177501657379,1310988,1310988,0,0,0,0,0,0,0,0,249.95195,249.95195,249.95195,249.95195,0.039760333,0.008305298,2.588023e-10,-0.96371406,0.15380368,-9.77543,0.0044315,0.014615429,0.016170714,0.00095494575,0.00093304965,0.0012168916,8.8625085e-05,5.9720136e-05,3.529381e-05,0.11652082,0.11652082
1743177502657379,1310988,1310988,0,0,0,0,0,0,0,0,249.95284,249.95284,249.95284,249.95284,0.0405533,0.009525641,1.6743501e-09,-0.7049487,0.15801749,-9.915155,-0.25640917,0.0032597105,-0.080789655,0.001038522,0.0013542327,0.0045359433,0.005999366,1.5090792e-05,0.0016549404,0.11665011,0.11665011
1743177503657379,1310988,1310988,0,0,0,0,0,0,0,0,249.95367,249.95367,249.95367,249.95367,0.040314842,0.013475711,1.2692164e-08,-0.9115205,-0.1464292,-10.553545,0.4479224,-0.25721872,-1.0524813,0.0016138633,0.0016769939,0.0062984675,4.4291708e-05,0.0013510584,0.0065511107,0.08404715,0.08404715
1743177504657379,1310988,1310988,0,0,0,0,0,0,0,0,249.9545,249.9545,249.9545,249.9545,0.036800377,0.012427472,7.1688033e-09,-2.1012473,0.0065123984,-9.747465,0.07233146,0.42625493,0.45425007,0.0007594637,0.0006570632,0.002639927,0.00010534619,8.9353256e-05,0.004454793,0.23841415,0.23841415
1743177505657379,1310988,1310988,0,0,0,0,0,0,0,0,249.95529,249.95529,249.95529,249.95529,0.039686855,0.010500731,1.7313655e-09,-1.460463,-0.00095750595,-9.955282,0.1382074,-0.029635655,-0.13070795,0.0023497257,0.00094772404,0.0022422043,0.0009911931,0.0006756927,0.00088225066,-0.063503414,-0.063503414
1743177506657379,1310988,1310988,0,0,0,0,0,0,0,0,249.95605,249.95605,249.95605,249.95605,0.04073011,0.00795108,1.4890575e-10,-1.0564176,0.026240623,-9.796786,0.008309063,-0.000745685,-0.012655342,0.001144187,0.0009861679,0.0015946683,0.00010229644,6.435196e-05,0.00018372413,-0.054139715,-0.054139715
1743177507657379,1310988,1310988,0,0,0,0,0,0,0,0,249.95677,249.95677,249.95677,249.95677,0.041366745,0.0079520345,2.9790279e-10,-0.8033983,0.007565848,-9.819196,0.008074705,0.033811495,-0.0013422326,0.00078534964,0.0012642753,0.0016066041,2.0489551e-05,5.284142e-05,6.9154004e-05,0.043570586,0.043570586
1743177508657379,1310988,1310988,0,0,0,0,0,0,0,0,249.95749,249.95749,249.95749,249.95749,0.043142583,0.007933072,9.858804e-10,-0.56388235,-0.018483065,-9.81096,-0.022668827,-0.017278587,-0.09602294,0.0017187628,0.001239837,0.0013126852,7.787675e-05,0.00016605927,8.656355e-05,-0.1635384,-0.1635384
1743177509657379,1310988,1310988,0,0,0,0,0,0,0,0,249.95819,249.95819,249.95819,249.95819,0.039468996,0.015822558,1.7910992e-08,-0.422816,-0.013311587,-9.99426,-0.043249737,-0.19063975,0.7234211,0.0007513959,0.0005316999,0.0032133218,0.009543712,0.013467572,0.006808021,-0.10845127,-0.10845127
1743177510657379,1310988,1310988,0,0,0,0,0,0,0,0,249.95885,249.95885,249.95885,249.95885,0.0390756,0.015967024,1.0729795e-08,-0.5575617,0.27868527,-10.163003,0.064725466,0.42305914,0.2622894,0.0011824192,0.0021166157,0.006509226,0.0016001726,9.528723e-05,0.01256861,-0.04401793,-0.04401793
1743177511657379,1310988,1310988,0,0,0,0,0,0,0,0,249.9595,249.9595,249.9595,249.9595,0.040481105,0.011582654,5.719119e-09,-0.72237855,0.030262886,-10.086005,-0.07115967,0.40098685,0.057779953,0.0019597062,0.0011941515,0.00077895954,8.570018e-05,6.432082e-05,0.0038770782,-0.33811048,-0.33811048
1743177512657379,1310988,1310988,0,0,0,0,0,0,0,0,249.96013,249.96013,249.96013,249.96013,0.040259074,0.009535074,1.8821236e-09,-0.2417186,0.05161916,-9.8876705,-0.024309335,-0.14106232,0.13354155,0.0013988864,0.0015668401,0.0018341425,7.18671e-05,0.00016621532,0.0008350273,-0.078270234,-0.078270234
1743177513657379,1310988,1310988,0,0,0,0,0,0,0,0,249.96074,249.96074,249.96074,249.96074,0.037730183,0.012029771,1.2147887e-08,-0.286155,0.0022986038,-9.750339,0.046530753,-0.4117886,-1.298877,0.00073186855,0.00049893087,0.0005369707,0.0008371873,6.147526e-05,0.0007017958,0.1373405,0.1373405
1743177514657379,1310988,1310988,0,0,0,0,0,0,0,0,249.96133,249.96133,249.96133,249.96133,0.0391598,0.015004137,1.3000535e-08,-0.4165911,-0.19527093,-9.317275,-0.23655263,0.4632622,0.5840206,0.0012290794,0.0014684373,0.0014416508,0.0007007867,0.0025093546,0.0036984906,-0.24779606,-0.24779606
1743177515657379,1310988,1310988,0,0,0,0,0,0,0,0,249.9619,249.9619,249.9619,249.9619,0.041521724,0.011497567,5.033465e-09,-0.30818164,-0.12641369,-9.782995,-0.06446981,-0.25815618,-0.46669236,0.0020347023,0.0007451863,0.0016496138,0.00014940152,0.00010739635,7.759114e-05,-0.040138844,-0.040138844
1743177516657379,1310988,1310988,0,0,0,0,0,0,0,0,249.96246,249.96246,249.96246,249.96246,0.037438292,0.011967658,1.143294e-08,-0.28902802,-0.29314587,-10.047219,0.49890596,0.120161824,0.47255132,0.0012145196,0.0010700491,0.0006669023,0.0026256337,0.00033395874,0.0036427889,-0.018441688,-0.018441688
1743177517657379,1310988,1310988,0,0,0,0,0,0,0,0,249.963,249.963,249.963,249.963,0.039713345,0.013672266,7.525074e-09,-0.90309286,0.088489875,-10.417268,-0.115069866,-0.019856542,0.697663,0.0018237957,0.0013492074,0.0017050768,0.00038978754,0.001115131,0.01007942,0.17485228,0.17485228
1743177518657379,1310988,1310988,0,0,0,0,0,0,0,0,249.96352,249.96352,249.96352,249.96352,0.04016385,0.011867139,4.62016e-09,-1.9092323,-0.011013157,-9.750722,-0.07710384,0.2699806,-0.272729,0.0016021881,0.0014287513,0.003043748,0.0002314798,5.804727e-05,0.0040652016,-0.012216036,-0.012216036
1743177519657379,1310988,1310988,0,0,0,0,0,0,0,0,249.96404,249.96404,249.96404,249.96404,0.039991345,0.009337156,3.7351802e-10,-1.4415967,0.013695005,-9.77294,0.025523735,0.008223841,0.033065807,0.0007988395,0.001514505,0.0010647175,3.7446127e-05,4.444777e-05,0.0007406603,0.2138221,0.2138221
1743177520657379,1310988,1310988,0,0,0,0,0,0,0,0,249.96452,249.96452,249.96452,249.96452,0.04608461,0.00900426,4.6119824e-09,-4.4954486,-1.507485,-8.983715,0.20793962,-0.37045637,0.025779394,0.0038333496,0.0011855535,0.005602031,0.00092085707,6.846839e-05,0.00015924864,-0.06863722,-0.06863722
