timestamp,timestamp_sample,device_id,pressure,temperature,error_count
1743177538725379,1743177538725379,6620428,101021.31,0.3300423,0
1743177539721379,1743177539721379,6620428,101015.555,0.2468227,0
1743177540725379,1743177540725379,6620428,101003.68,-0.21979378,0
1743177541721379,1743177541721379,6620428,101032.55,0.083065435,0
1743177542725379,1743177542725379,6620428,101010.9,-0.71914417,0
1743177543725379,1743177543725379,6620428,101018.39,0.8379456,0
1743177544725379,1743177544725379,6620428,101013.875,0.5163838,0
1743177545725379,1743177545725379,6620428,101031.6,-0.28182444,0
1743177546725379,1743177546725379,6620428,101004.164,-0.36011022,0
1743177547725379,1743177547725379,6620428,101030.13,0.070798665,0
1743177548725379,1743177548725379,6620428,101021.47,-0.8405336,0
1743177549725379,1743177549725379,6620428,101023.27,0.9967585,0
