timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
1743177469665379,0,52.514857,13.3254276,24.229,24.229,1743177469665379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,0.0,-0.45,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177469717379,0,52.514857,13.3254275,24.252,24.252,1743177469717379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.03,-0.02,-0.44,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177469769379,0,52.514857,13.3254275,24.274,24.274,1743177469769379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,-0.02,-0.42,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177469821379,0,52.5148571,13.3254275,24.296,24.296,1743177469821379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,-0.03,-0.41,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177469873379,0,52.5148571,13.3254275,24.316,24.316,1743177469873379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.06,-0.03,-0.39,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177469925379,0,52.5148571,13.3254275,24.336000000000002,24.336000000000002,1743177469925379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.06,-0.03,-0.39,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177469977379,0,52.514857199999994,13.325427399999999,24.356,24.356,1743177469977379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,-0.03,-0.38,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470029379,0,52.514857199999994,13.325427399999999,24.375,24.375,1743177470029379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.06,-0.03,-0.37,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470081379,0,52.514857199999994,13.325427399999999,24.393,24.393,1743177470081379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,-0.02,-0.35999998,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470133379,0,52.514857199999994,13.325427399999999,24.411,24.411,1743177470133379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,-0.03,-0.34,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470185379,0,52.514857299999996,13.3254273,24.429000000000002,24.429000000000002,1743177470185379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,-0.03,-0.34,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470237379,0,52.514857299999996,13.3254273,24.446,24.446,1743177470237379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,-0.03,-0.34,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470289379,0,52.514857299999996,13.3254273,24.463,24.463,1743177470289379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.04,-0.04,-0.32999998,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470341379,0,52.514857299999996,13.3254272,24.48,24.48,1743177470341379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.049999997,-0.06,-0.32999998,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470393379,0,52.5148574,13.325427099999999,24.497,24.497,1743177470393379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.049999997,-0.089999996,-0.32,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470445379,0,52.5148574,13.325427,24.514,24.514,1743177470445379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14,0.049999997,-0.13,-0.31,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470497379,0,52.5148574,13.3254269,24.53,24.53,1743177470497379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17999999,0.049999997,-0.17,-0.31,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470549379,0,52.5148574,13.3254267,24.546,24.546,1743177470549379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.24,0.049999997,-0.22999999,-0.31,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470601379,0,52.5148575,13.3254264,24.562,24.562,1743177470601379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.29999998,0.049999997,-0.29,-0.29999998,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470653379,0,52.5148575,13.3254261,24.577,24.577,1743177470653379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.37,0.06,-0.37,-0.29,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470705379,0,52.5148575,13.3254257,24.593,24.593,1743177470705379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.45999998,0.06,-0.45999998,-0.29999998,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470757379,0,52.5148576,13.3254253,24.608,24.608,1743177470757379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.53,0.06,-0.53,-0.28,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470809379,0,52.5148576,13.325424799999999,24.623,24.623,1743177470809379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.63,0.08,-0.63,-0.29,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470861379,0,52.5148576,13.325424199999999,24.638,24.638,1743177470861379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.74,0.06,-0.74,-0.29,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470913379,0,52.5148577,13.3254235,24.652,24.652,1743177470913379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.83,0.07,-0.83,-0.26999998,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470965379,0,52.5148577,13.325422699999999,24.666,24.666,1743177470965379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.93,0.049999997,-0.93,-0.26,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471017379,0,52.5148577,13.3254219,24.679000000000002,24.679000000000002,1743177471017379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.03,0.06,-1.03,-0.25,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471069379,0,52.5148577,13.325420999999999,24.691,24.691,1743177471069379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.12,0.06,-1.11,-0.22999999,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471121379,0,52.514857799999994,13.325420099999999,24.702,24.702,1743177471121379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.1899999,0.049999997,-1.1899999,-0.21,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471173379,0,52.514857799999994,13.3254191,24.713,24.713,1743177471173379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.25,0.049999997,-1.25,-0.21,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471225379,0,52.514857799999994,13.3254181,24.723,24.723,1743177471225379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.29,0.049999997,-1.29,-0.19,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471277379,0,52.514857799999994,13.325417,24.732,24.732,1743177471277379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.35,0.049999997,-1.35,-0.17,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471329379,0,52.514857899999996,13.3254159,24.741,24.741,1743177471329379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.39,0.04,-1.39,-0.17,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471381379,0,52.514857899999996,13.325414799999999,24.749,24.749,1743177471381379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.41,0.03,-1.4,-0.16,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471433379,0,52.514857899999996,13.325413699999999,24.757,24.757,1743177471433379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.42,0.03,-1.42,-0.14999999,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471485379,0,52.514857899999996,13.3254126,24.765,24.765,1743177471485379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.4399999,0.03,-1.43,-0.14,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471537379,0,52.514857899999996,13.3254115,24.772000000000002,24.772000000000002,1743177471537379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.43,0.02,-1.43,-0.13,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471589379,0,52.514857899999996,13.325410399999999,24.78,24.78,1743177471589379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.42,0.02,-1.42,-0.13,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471641379,0,52.514858,13.325409299999999,24.786,24.786,1743177471641379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.41,0.02,-1.41,-0.12,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471693379,0,52.514858,13.3254083,24.793,24.793,1743177471693379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.39,0.01,-1.39,-0.13,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471745379,0,52.514858,13.3254073,24.799,24.799,1743177471745379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.35,0.01,-1.35,-0.12,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471797379,0,52.514858,13.3254063,24.805,24.805,1743177471797379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.3199999,0.02,-1.3199999,-0.12,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471849379,0,52.514858,13.3254053,24.811,24.811,1743177471849379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.26,0.0,-1.26,-0.099999994,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471901379,0,52.514858,13.3254044,24.816,24.816,1743177471901379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.2099999,0.0,-1.2099999,-0.099999994,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471953379,0,52.514858,13.3254035,24.822,24.822,1743177471953379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.15,0.0,-1.15,-0.099999994,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472005379,0,52.514858,13.3254027,24.827,24.827,1743177472005379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.09,0.0,-1.09,-0.099999994,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472057379,0,52.514858,13.325401999999999,24.832,24.832,1743177472057379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.98999995,0.0,-0.98999995,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472109379,0,52.514858,13.3254013,24.837,24.837,1743177472109379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.93,0.0,-0.93,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472161379,0,52.514858,13.3254006,24.841,24.841,1743177472161379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.84,0.0,-0.84,-0.08,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472213379,0,52.514858,13.3254001,24.846,24.846,1743177472213379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.77,0.0,-0.77,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472265379,0,52.514858,13.3253995,24.85,24.85,1743177472265379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.7,0.0,-0.7,-0.08,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472317379,0,52.514858,13.3253991,24.855,24.855,1743177472317379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.63,-0.01,-0.63,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472369379,0,52.514858,13.3253986,24.859,24.859,1743177472369379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.58,0.0,-0.58,-0.08,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472421379,0,52.514858,13.325398199999999,24.864,24.864,1743177472421379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.53999996,0.0,-0.53999996,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472473379,0,52.514858,13.325397899999999,24.868000000000002,24.868000000000002,1743177472473379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.48999998,0.0,-0.48999998,-0.08,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472525379,0,52.514858,13.3253975,24.874,24.874,1743177472525379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.45999998,0.01,-0.45999998,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472577379,0,52.514858,13.3253972,24.878,24.878,1743177472577379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.42999998,0.0,-0.42999998,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472629379,0,52.514858,13.3253969,24.883,24.883,1743177472629379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.41,0.0,-0.41,-0.08,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472681379,0,52.514858,13.3253966,24.888,24.888,1743177472681379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.39,0.0,-0.39,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472733379,0,52.514858,13.3253963,24.893,24.893,1743177472733379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.37,0.0,-0.37,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472785379,0,52.514858,13.325396,24.898,24.898,1743177472785379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.37,0.02,-0.37,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472837379,0,52.514858,13.3253957,24.904,24.904,1743177472837379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.35999998,0.01,-0.35999998,-0.099999994,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472889379,0,52.514858,13.325395499999999,24.909,24.909,1743177472889379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.35,0.0,-0.35,-0.099999994,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472941379,0,52.514858,13.325395199999999,24.914,24.914,1743177472941379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.35,0.01,-0.35,-0.099999994,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472993379,0,52.514858,13.3253949,24.918,24.918,1743177472993379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.35999998,0.01,-0.35999998,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473045379,0,52.514858,13.3253946,24.922,24.922,1743177473045379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.35999998,0.01,-0.35999998,-0.07,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473097379,0,52.514858,13.3253943,24.927,24.927,1743177473097379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.37,0.02,-0.37,-0.08,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473149379,0,52.514858,13.325394,24.93,24.93,1743177473149379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.35999998,0.01,-0.35999998,-0.07,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473201379,0,52.5148581,13.325393799999999,24.934,24.934,1743177473201379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.35999998,0.02,-0.35999998,-0.07,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473253379,0,52.5148581,13.325393499999999,24.938,24.938,1743177473253379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.35999998,0.01,-0.35999998,-0.06,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473305379,0,52.5148581,13.325393199999999,24.941,24.941,1743177473305379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.37,0.02,-0.37,-0.06,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473357379,0,52.5148581,13.325392899999999,24.944,24.944,1743177473357379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.37,0.01,-0.37,-0.06,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473409379,0,52.5148581,13.325392599999999,24.947,24.947,1743177473409379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.37,0.02,-0.37,-0.06,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473461379,0,52.5148581,13.325392299999999,24.949,24.949,1743177473461379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.38,0.02,-0.38,-0.04,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473513379,0,52.5148581,13.325391999999999,24.952,24.952,1743177473513379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.37,0.01,-0.37,-0.04,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473565379,0,52.5148581,13.325391699999999,24.953,24.953,1743177473565379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.38,0.01,-0.38,-0.03,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473617379,0,52.5148581,13.325391399999999,24.955000000000002,24.955000000000002,1743177473617379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.38,0.0,-0.38,-0.04,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473669379,0,52.5148581,13.3253911,24.955000000000002,24.955000000000002,1743177473669379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.38,0.0,-0.38,-0.02,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473721379,0,52.5148581,13.3253908,24.956,24.956,1743177473721379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.38,-0.01,-0.38,-0.01,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473773379,0,52.5148581,13.3253905,24.958000000000002,24.958000000000002,1743177473773379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.39,-0.049999997,-0.39,-0.02,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473825379,0,52.514858,13.3253902,24.959,24.959,1743177473825379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.41,-0.099999994,-0.39,-0.02,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473877379,0,52.514857899999996,13.3253899,24.961000000000002,24.961000000000002,1743177473877379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.42,-0.14,-0.39,-0.02,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473929379,0,52.514857799999994,13.3253896,24.962,24.962,1743177473929379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.45,-0.19999999,-0.39999998,-0.03,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473981379,0,52.5148577,13.3253893,24.965,24.965,1743177473981379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.48,-0.24,-0.41,-0.03,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474033379,0,52.5148575,13.325389,24.967,24.967,1743177474033379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.51,-0.29,-0.42,-0.04,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474085379,0,52.5148574,13.3253886,24.969,24.969,1743177474085379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.56,-0.35,-0.42999998,-0.03,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474137379,0,52.514857199999994,13.3253883,24.971,24.971,1743177474137379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.61,-0.41,-0.45,-0.03,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474189379,0,52.5148569,13.325387899999999,24.972,24.972,1743177474189379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.69,-0.48,-0.48999998,-0.02,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474241379,0,52.514856599999995,13.3253875,24.973,24.973,1743177474241379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.77,-0.56,-0.53,-0.02,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474293379,0,52.5148563,13.325387,24.974,24.974,1743177474293379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.85999995,-0.65,-0.56,-0.02,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474345379,0,52.5148559,13.325386499999999,24.975,24.975,1743177474345379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.97999996,-0.76,-0.61,-0.01,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474397379,0,52.514855499999996,13.325386,24.975,24.975,1743177474397379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.09,-0.87,-0.65999997,-0.01,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474449379,0,52.514855,13.3253854,24.976,24.976,1743177474449379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.22,-0.98999995,-0.7,-0.01,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474501379,0,52.5148545,13.3253848,24.978,24.978,1743177474501379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.36,-1.11,-0.78,-0.02,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474553379,0,52.5148539,13.325384099999999,24.98,24.98,1743177474553379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.51,-1.25,-0.84,-0.04,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474605379,0,52.5148532,13.3253834,24.982,24.982,1743177474605379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.65,-1.37,-0.93,-0.03,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474657379,0,52.514852499999996,13.3253826,24.987000000000002,24.987000000000002,1743177474657379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.79,-1.48,-1.01,-0.07,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474709379,0,52.514851699999994,13.3253817,24.992,24.992,1743177474709379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.9399999,-1.5999999,-1.09,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474761379,0,52.5148509,13.3253807,24.998,24.998,1743177474761379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.1,-1.7099999,-1.2099999,-0.099999994,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474813379,0,52.514849999999996,13.3253797,25.006,25.006,1743177474813379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.25,-1.81,-1.3399999,-0.13,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474865379,0,52.5148491,13.3253785,25.015,25.015,1743177474865379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.3999999,-1.89,-1.4699999,-0.14999999,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474917379,0,52.514848199999996,13.3253772,25.024,25.024,1743177474917379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.55,-1.9799999,-1.5999999,-0.16,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474969379,0,52.5148472,13.3253758,25.033,25.033,1743177474969379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.7,-2.07,-1.73,-0.16,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177475021379,0,52.5148461,13.3253744,25.042,25.042,1743177475021379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.85,-2.1599998,-1.86,-0.17,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177475073379,0,52.514845099999995,13.3253728,25.049,25.049,1743177475073379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,3.0,-2.25,-1.9799999,-0.14999999,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177475125379,0,52.514844,13.3253711,25.056,25.056,1743177475125379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,3.1599998,-2.35,-2.11,-0.13,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
