timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
1743177582197379,4000000.0,1.0,27029.883,0.0,58333,0,46.81275,364,38055,0,0,0,104.5467,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177583029379,4000000.0,1.0,26489.045,0.0,58696,0,63.74502,367,38308,0,0,0,104.38147,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177584485379,4000000.0,1.0,26884.463,0.0,59323,0,67.72909,370,38562,0,0,0,104.22162,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177585317379,4000000.0,1.0,26476.098,0.0,59695,0,46.81275,372,38816,0,0,0,104.344086,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177586045379,4000000.0,1.0,26732.072,0.0,60016,0,46.81275,374,39070,0,0,0,104.46524,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177587633379,4000000.0,1.0,26583.666,0.0,60718,0,84.661354,379,39577,0,0,0,104.424805,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177588401379,4000000.0,1.0,26685.26,0.0,61051,0,46.81275,380,39577,0,0,0,104.15,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177589061379,4000000.0,1.0,26638.447,0.0,61338,0,46.81275,382,39831,0,0,0,104.26963,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177590569379,4000000.0,1.0,26726.098,0.0,62005,0,67.72909,387,40338,0,0,0,104.23256,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177591349379,4000000.0,1.0,26888.447,0.0,62339,0,63.74502,388,40338,0,0,0,103.96392,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177592181379,4000000.0,1.0,26733.068,0.0,62705,0,46.81275,390,40592,0,0,0,104.082054,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177593689379,4000000.0,1.0,26517.93,0.0,63380,0,67.72909,394,41100,0,0,0,104.31472,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177594469379,4000000.0,1.0,26842.63,0.0,63708,0,46.81275,396,41354,0,0,0,104.42929,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177595261379,4000000.0,1.0,26507.969,0.0,64055,0,63.74502,398,41608,0,0,0,104.54272,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
