timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
21835052000,21835052000,1310996,0.03522915,-0.0041007386,0.003089845,11.229853,0,1
21836052000,21836052000,1310996,-0.044469636,-0.005178693,0.0047934437,11.236231,0,1
21837052000,21837052000,1310996,0.003648289,-0.0053212633,-0.0010980068,11.242853,0,1
21838052000,21838052000,1310996,0.021885345,0.0012364676,-0.007274108,11.249598,0,1
21839052000,21839052000,1310996,-0.010643153,-0.008516198,0.0049661845,11.256067,0,1
21840052000,21840052000,1310996,0.008162205,0.005906011,-0.0018604755,11.26272,0,1
21841052000,21841052000,1310996,0.0014351264,-0.017965093,-0.0032051604,11.269373,0,1
21842052000,21842052000,1310996,0.013308034,0.00029003664,-0.0057336,11.275782,0,1
21843052000,21843052000,1310996,0.0045704995,0.016201602,-0.0051074065,11.282434,0,1
21844052000,21844052000,1310996,-0.012258111,0.009307666,0.0025387271,11.289148,0,1
21845052000,21845052000,1310996,0.0044115926,-0.0003606705,-0.0044300477,11.295618,0,1
21846052000,21846052000,1310996,0.010872299,-0.012643738,-0.002781731,11.30224,0,1
21847052000,21847052000,1310996,-0.012667152,0.007449508,-0.015979907,11.308832,0,1
21848052000,21848052000,1310996,-0.007550827,0.008022132,0.00021890551,11.315149,0,1
21849052000,21849052000,1310996,0.018187957,-0.0005040896,-0.017413707,11.3215885,0,1
21850052000,21850052000,1310996,0.0017748019,-0.00917715,-0.010440462,11.328028,0,1
21851052000,21851052000,1310996,-0.024400515,0.00069204904,0.00883151,11.334253,0,1
