timestamp,nav_state_timestamp,failsafe_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,armed_time,takeoff_time,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
21804800000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21805304000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21805808000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21806312000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21806348000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21806852000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21807356000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21807860000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21808364000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21808724000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21809228000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21809732000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21810236000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21810740000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21811244000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21811748000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21812252000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21812756000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21813260000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21813764000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21814268000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21814772000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21815276000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21815780000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21816284000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21816788000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21817292000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21817796000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21818300000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21818804000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21819308000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21819812000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21820316000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21820820000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21821324000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21821828000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21822332000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21822836000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21823340000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21823844000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21824348000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21824852000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21825356000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21825860000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21826364000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21826868000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21827372000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21827876000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21828380000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21828884000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21829388000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21829892000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21830396000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21830900000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21831404000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21831908000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21832412000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21832916000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21833420000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21833924000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21834428000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21834932000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21835436000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21835940000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21836444000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21836948000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21837452000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21837956000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21838460000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21838964000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21839468000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21839972000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21840476000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21840980000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21841484000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21841988000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21842492000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21842996000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21843500000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21844004000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21844508000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21845012000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21845516000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21846020000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21846524000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21847028000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21847532000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21848036000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21848540000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21849044000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21849548000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21850052000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21850556000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21851060000,21806348000,0,808026156,271155212,271548463,21726360000,21733108000,18,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
