timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
21795552000,21795552000,1311004,1311004,-3.9336137e-05,2.0087436e-05,-1.4718271e-05,0.01738567,-0.00036953867,-0.035302795,4000,4000,0,20,0
21796056000,21796056000,1311004,1311004,-1.3922044e-05,3.7517539e-06,5.3330405e-06,0.017427118,-0.00014095224,-0.035628214,4000,4000,0,20,0
21796556000,21796556000,1311004,1311004,-0.00077333534,3.022142e-05,2.3250945e-05,0.01745165,-0.00080451625,-0.04016422,4000,4000,0,20,0
21797052000,21797052000,1311004,1311004,-2.6423604e-05,1.0474939e-05,6.2900604e-06,0.01732187,-0.0005504914,-0.034795523,4000,4000,0,20,0
21797556000,21797556000,1311004,1311004,-4.308791e-06,-2.524428e-06,-2.0233385e-05,0.017416025,-0.0003421039,-0.03479626,4000,4000,0,20,0
21798056000,21798056000,1311004,1311004,-2.6342134e-06,-2.9679697e-05,8.7322205e-06,0.01759062,-0.00017593495,-0.034636304,4000,4000,0,20,0
21798556000,21798556000,1311004,1311004,-5.8952333e-05,-1.1856916e-05,-2.4869556e-05,0.017449025,-0.00023525722,-0.03532835,4000,4000,0,20,0
21799052000,21799052000,1311004,1311004,2.5484038e-05,2.1750388e-05,-6.6338416e-06,0.01741035,-0.00012629222,-0.03499861,4000,4000,0,20,0
21799552000,21799552000,1311004,1311004,-0.0005625097,3.4258832e-05,3.4018965e-05,0.0173862,-0.000217882,-0.03365206,4000,4000,0,20,0
21800056000,21800056000,1311004,1311004,-6.752366e-06,-1.5338e-05,6.3720136e-06,0.017007323,-0.00023032069,-0.034924597,4000,4000,0,20,0
21800556000,21800556000,1311004,1311004,2.0583055e-05,-3.5377343e-06,-1.5922902e-05,0.01746451,-0.000288228,-0.034930777,4000,4000,0,20,0
21801056000,21801056000,1311004,1311004,-1.2189585e-05,1.372708e-05,-3.7471302e-06,0.017326241,-0.00026283582,-0.034912255,4000,4000,0,20,0
21801556000,21801556000,1311004,1311004,-5.915703e-05,-2.2362889e-07,-1.2798872e-05,0.01768282,-0.00014495544,-0.034777146,4000,4000,0,20,0
21802056000,21802056000,1311004,1311004,-4.95646e-05,3.0488482e-05,8.986944e-06,0.017608998,-0.00035848917,-0.03515494,4000,4000,0,20,0
21802556000,21802556000,1311004,1311004,-0.0001340764,-1.8254901e-05,9.85045e-06,0.01779909,-0.0013336047,-0.029498471,4000,4000,0,20,0
21803056000,21803056000,1311004,1311004,3.19966e-05,-1.4738026e-05,-1.8028908e-05,0.017441584,-5.8218455e-05,-0.034883086,4000,4000,0,20,0
21803552000,21803552000,1311004,1311004,3.892743e-06,1.4436576e-05,-8.829349e-06,0.017648112,-0.00030149723,-0.03487268,4000,4000,0,20,0
21804056000,21804056000,1311004,1311004,7.4723885e-06,-2.976523e-05,-1.5321268e-05,0.017590495,-0.00029863013,-0.034860943,4000,4000,0,20,0
21804552000,21804552000,1311004,1311004,-0.0001979946,8.360266e-06,-4.0407307e-05,0.017522173,9.5460164e-05,-0.03498919,4000,4000,0,20,0
21805056000,21805056000,1311004,1311004,3.6869136e-05,-3.368271e-05,-2.558662e-05,0.017396552,-0.00041738065,-0.03518418,4000,4000,0,20,0
21805552000,21805552000,1311004,1311004,-0.00012372398,1.6185262e-05,-5.634738e-06,0.017868817,-0.00013462531,-0.035890337,4000,4000,0,20,0
21806052000,21806052000,1311004,1311004,-4.2044987e-05,-1.1120162e-05,3.7742648e-06,0.017243376,-0.00039562935,-0.035032257,4000,4000,0,20,0
21806552000,21806552000,1311004,1311004,0.0032564453,-0.011154306,0.0022023476,0.009918147,0.00032775686,-0.0033239531,4000,4000,0,20,0
21807056000,21807056000,1311004,1311004,-0.006861033,0.0024697692,0.0008978507,0.018227167,0.0008626428,-0.03033392,4000,4000,0,20,0
21807552000,21807552000,1311004,1311004,0.002138725,0.00055631273,-2.9165212e-05,0.0067783133,0.0011320462,-0.033879865,4000,4000,0,20,0
21808052000,21808052000,1311004,1311004,-0.0024351552,0.0004489346,-0.000111350855,0.0035917216,0.0013757654,-0.037080422,4000,4000,0,20,0
21808556000,21808556000,1311004,1311004,-0.000115006624,-0.0012607599,7.899713e-05,-0.00064776797,-0.00019706182,-0.03592748,4000,4000,0,20,0
21809052000,21809052000,1311004,1311004,-0.00032188257,-0.00095754245,-1.729332e-05,-0.005792207,-0.00018984653,-0.035837043,4000,4000,0,20,0
21809556000,21809556000,1311004,1311004,-2.5755413e-05,0.00029465498,0.00017743469,-0.009300642,-0.0008033647,-0.034631547,4000,4000,0,20,0
21810056000,21810056000,1311004,1311004,0.00038318223,0.0003399976,2.025843e-05,-0.0103578875,-0.0006603114,-0.038043544,4000,4000,0,20,0
21810556000,21810556000,1311004,1311004,0.0005404707,0.0015850207,-3.32914e-05,-0.00891828,-0.0015459384,-0.036740568,4000,4000,0,20,0
21811056000,21811056000,1311004,1311004,-0.0004895648,0.00022563123,-7.403128e-05,-0.007110964,-0.0019658743,-0.038608056,4000,4000,0,20,0
