timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1743177491941379,1743177491787379,1743177491789379,0,-0.15513898,0.09632643,0.46334308,0.0025000002,0.0025000002,0.0025000002,0.0027084227,-0.0029632002,-0.005007088,-0.00068964215,-0.001175626,-0.00029178456,0.0025178296,0.002520644,0.0025059883,0.00032371588,0.00038652425,0.0011122487,-0.000107464206,-0.00022177275,-0.00012391324,0,0,1
1743177492013379,1743177491855379,1743177491861379,0,-0.15142196,0.09519922,0.4586795,0.0025000002,0.0025000002,0.0025000002,-0.0016494244,-0.002789341,-0.00034028292,-0.00080454565,-0.0013689594,-0.0002974878,0.0025180012,0.0025207906,0.0025059704,0.00012005117,0.0003432365,5.108167e-06,-0.00010897109,-0.00023631418,-0.000109690096,0,0,1
1743177492077379,1743177491923379,1743177491925379,0,-0.15416738,0.089934334,0.45875108,0.0025000002,0.0025000002,0.0025000002,0.00091083586,0.002592899,-0.00049597025,-0.0005991831,-0.00089457555,-0.00032130285,0.0025179514,0.002520704,0.002505949,3.6609214e-05,0.00029649795,1.09262755e-05,-9.154247e-05,-0.00017252681,-9.786626e-05,0,0,1
1743177492149379,1743177491991379,1743177491997379,0,-0.15128018,0.09600876,0.45779455,0.0025000002,0.0025000002,0.0025000002,-0.001642518,-0.0011306629,9.047985e-05,-0.00072408933,-0.0009229814,-0.00027191173,0.002517767,0.0025203917,0.0025059204,0.00011905899,5.6476172e-05,3.6926218e-07,-9.48367e-05,-0.00015863343,-8.610567e-05,0,0,1
1743177492213379,1743177492059379,1743177492061379,0,-0.14973448,0.10677406,0.4534085,0.0025000002,0.0025000002,0.0025000002,-0.002736735,-0.0034969524,0.0028050244,-0.0009650398,-0.0012313795,9.6619566e-05,0.0025174103,0.0025196269,0.0025058542,0.0003305742,0.0005398983,0.00034922353,-0.0001230588,-0.0002042778,-3.39888e-05,0,0,1
1743177492285379,1743177492127379,1743177492133379,0,-0.15261008,0.12072878,0.45182133,0.0025000002,0.0025000002,0.0025000002,-0.0005008315,-0.00025714934,-5.9992075e-05,-0.0009094656,-0.0011147943,7.7886456e-05,0.002516783,0.0025184408,0.0025057893,1.1073757e-05,2.9264963e-06,1.5887034e-07,-0.00010965214,-0.00018017237,-2.9938737e-05,0,0,1
1743177492349379,1743177492195379,1743177492197379,0,-0.15569612,0.1362341,0.44324657,0.0025000002,0.0025000002,0.0025000002,0.0012707908,0.0014493763,0.0031274557,-0.000648449,-0.00080767984,0.00044291877,0.002516063,0.0025174473,0.0025058119,7.131553e-05,9.286267e-05,0.00043357004,-8.798699e-05,-0.00014748509,2.5551743e-05,0,0,1
1743177492421379,1743177492263379,1743177492269379,0,-0.1471345,0.15130137,0.44300526,0.0025000002,0.0025000002,0.0025000002,-0.0018012313,0.00078362226,0.0005417764,-0.00078645814,-0.00061737257,0.00045472532,0.0025151132,0.0025162862,0.0025058459,0.0001433306,2.6999182e-05,1.3003528e-05,-9.461263e-05,-0.00012659613,2.4049492e-05,0,0,1
1743177492485379,1743177492331379,1743177492333379,0,-0.13271141,0.16157751,0.444915,0.0025000002,0.0025000002,0.0025000002,-0.001796741,-0.0024087876,0.0007227957,-0.0009074075,-0.0008320535,0.00048695318,0.002514206,0.0025149721,0.0025058063,0.00014266833,0.0002567263,2.3237768e-05,-0.000100365774,-0.0001421751,2.3952314e-05,0,0,1
1743177492557379,1743177492399379,1743177492405379,0,-0.10861339,0.16392402,0.45085287,0.0025000002,0.0025000002,0.0025000002,0.0006273669,-0.0006682873,0.00044181943,-0.0007236669,-0.0008123635,0.00048158158,0.0025136208,0.0025133477,0.0025057506,1.7398062e-05,1.9702284e-05,8.666224e-06,-8.626729e-05,-0.00012751286,2.2122289e-05,0,0,1
1743177492621379,1743177492467379,1743177492469379,0,-0.07598503,0.16179404,0.4546877,0.0025000002,0.0025000002,0.0025000002,-0.004097625,0.004521847,0.0012376606,-0.0011275915,-0.00017429976,0.0005719374,0.002513844,0.0025120028,0.00250578,0.0007421362,0.0009026173,6.7775894e-05,-0.00016478679,-4.18743e-06,2.7587861e-05,0,0,1
1743177492693379,1743177492535379,1743177492541379,0,-0.04877195,0.1715843,0.45730764,0.0025000002,0.0025000002,0.0025000002,0.000374622,0.0012119114,0.0006068945,-0.000947749,-8.298215e-06,0.0005760088,0.002514886,0.002510662,0.0025058973,6.200486e-06,6.5041415e-05,1.6280244e-05,-0.00014431648,4.1005296e-06,2.6234133e-05,0,0,1
1743177492757379,1743177492603379,1743177492605379,0,-0.019521853,0.1757783,0.45698574,0.0025000002,0.0025000002,0.0025000002,-0.0010215775,0.0053878874,-0.0002502501,-0.0009565876,0.00063759927,0.00047677965,0.002516415,0.0025095982,0.002506043,4.6080575e-05,0.0012847597,2.8345419e-06,-0.00013255584,0.00015741886,2.275408e-05,0,0,1
1743177492829379,1743177492671379,1743177492677379,0,0.013005534,0.18994635,0.45178413,0.0025000002,0.0025000002,0.0025000002,-0.0013366749,-1.3619661e-05,0.0016371012,-0.001002091,0.0005594756,0.00061582064,0.0025189617,0.0025087981,0.002506277,7.881113e-05,9.915889e-09,0.000118973956,-0.00012612161,0.00013857176,3.4273362e-05,0,0,1
1743177492893379,1743177492739379,1743177492741379,0,0.03563697,0.19418384,0.45161098,0.0025000002,0.0025000002,0.0025000002,0.005554719,6.3329935e-06,-0.0017726719,-0.00021712086,0.0004938202,0.00032917171,0.0025219596,0.0025085276,0.0025065474,0.0013593883,5.4174434e-09,0.00014021968,5.1721116e-05,0.000121982834,1.3383353e-05,0,0,1
1743177492965379,1743177492807379,1743177492813379,0,0.0732158,0.192438,0.44712767,0.0025000002,0.0025000002,0.0025000002,0.00095719995,0.00072176754,-0.0011509061,-7.653318e-05,0.00052116654,0.0001518177,0.0025259813,0.0025087958,0.002506901,4.0302566e-05,2.3102462e-05,5.884608e-05,5.0354105e-05,0.00011014505,4.7361673e-06,0,0,1
1743177493029379,1743177492875379,1743177492877379,0,0.104607314,0.19630268,0.43774456,0.0025000002,0.0025000002,0.0025000002,-0.0023809294,-0.008900523,0.005070001,-0.00035241156,-0.0006067685,0.0007409312,0.0025298216,0.0025096326,0.0025072547,0.0002489778,0.0035072549,0.0011403218,1.4518599e-05,-0.0003229239,0.00014068656,0,0,1
1743177493101379,1743177492943379,1743177492949379,0,0.12917557,0.17783706,0.43823513,0.0025000002,0.0025000002,0.0025000002,0.0014581091,-0.0009382665,0.0013681948,-0.00013565911,-0.00064659223,0.00081563793,0.0025340426,0.0025112128,0.0025076624,9.322311e-05,3.9047034e-05,8.2550854e-05,2.394097e-05,-0.00028893864,0.00013372666,0,0,1
1743177493165379,1743177493011379,1743177493013379,0,0.1521107,0.16447988,0.43793914,0.0025000002,0.0025000002,0.0025000002,-0.001346145,0.00045007467,-0.00020378828,-0.0002805764,-0.0005150513,0.0006939609,0.002536916,0.0025130745,0.0025079204,7.936612e-05,9.039364e-06,1.7849997e-06,1.157322e-05,-0.00025326523,0.000117503434,0,0,1
1743177493237379,1743177493079379,1743177493085379,0,0.16508107,0.15000218,0.43870476,0.0025000002,0.0025000002,0.0025000002,0.0009479455,-0.000671342,-0.00093507767,-0.00013349985,-0.0005340229,0.0004986108,0.002538952,0.0025156746,0.0025080445,3.9325092e-05,2.0035592e-05,3.8960814e-05,1.4895627e-05,-0.00022534338,9.87718e-05,0,0,1
1743177493301379,1743177493147379,1743177493149379,0,0.16989724,0.13946892,0.44523746,0.0025000002,0.0025000002,0.0025000002,0.003935941,-0.0039152205,-0.006041765,0.0003536867,-0.00094014267,-0.00028598262,0.0025396694,0.0025180778,0.002508033,0.0006777624,0.0006802297,0.0016242673,9.42529e-05,-0.0002798016,-0.000107507505,0,0,1
1743177493373379,1743177493215379,1743177493221379,0,0.17857556,0.12414,0.44008684,0.0025000002,0.0025000002,0.0025000002,-0.0009421964,-0.0012581274,0.0012661815,0.00019854576,-0.0009778488,-0.00010025321,0.002539614,0.0025203796,0.0025079404,3.8839415e-05,6.944539e-05,7.094087e-05,7.831932e-05,-0.00025461812,-8.614397e-05,0,0,1
1743177493437379,1743177493283379,1743177493285379,0,0.18285662,0.122139856,0.43934917,0.0025000002,0.0025000002,0.0025000002,-0.004656843,-0.006825149,0.0038008392,-0.00038273312,-0.0016760249,0.0003660362,0.0025391162,0.0025217403,0.0025078335,0.00094898226,0.0020431713,0.00063796464,-4.4667475e-05,-0.00046874065,5.4507836e-07,0,0,1
1743177493509379,1743177493351379,1743177493357379,0,0.1770373,0.11393947,0.4443962,0.0025000002,0.0025000002,0.0025000002,-2.5549554e-05,-0.0019465163,9.5009804e-05,-0.0003399717,-0.0017083962,0.00033316863,0.0025383183,0.0025222725,0.002507708,2.8574464e-08,0.00016689155,3.7091726e-07,-3.9323382e-05,-0.0004326038,5.242281e-07,0,0,1
1743177493573379,1743177493419379,1743177493421379,0,0.17959553,0.111037396,0.4406399,0.0025000002,0.0025000002,0.0025000002,-0.0046811514,0.0019640177,0.0044150054,-0.00085969036,-0.0012669617,0.0008228837,0.0025372913,0.002521878,0.0025075972,0.00095960504,0.00017253144,0.00086711155,-0.00014949794,-0.00036015804,0.000104270584,0,0,1
1743177493645379,1743177493487379,1743177493493379,0,0.17379166,0.11794756,0.44438472,0.0025000002,0.0025000002,0.0025000002,-0.0015460078,-0.0004817471,0.00055995584,-0.00094185513,-0.0011723988,0.0007915166,0.0025359492,0.00252072,0.0025075134,0.00010472258,1.0032697e-05,1.3939499e-05,-0.0001441375,-0.00031824163,9.34563e-05,0,0,1
1743177493709379,1743177493555379,1743177493557379,0,0.1703475,0.12640794,0.4453805,0.0025000002,0.0025000002,0.0025000002,-0.0010648181,-0.0028801933,-0.0009239912,-0.000956576,-0.0013764922,0.00058576366,0.0025347546,0.0025192408,0.0025074875,4.9701837e-05,0.00036510517,3.808855e-05,-0.00013283183,-0.00032385206,7.770798e-05,0,0,1
1743177493781379,1743177493623379,1743177493629379,0,0.16529858,0.13240819,0.44384584,0.0025000002,0.0025000002,0.0025000002,-0.00014958705,-0.00025248528,-0.0002925098,-0.0008599647,-0.0012418801,0.00048059731,0.0025335043,0.002517291,0.0025075024,9.813498e-07,2.8048853e-06,3.7958953e-06,-0.00011704692,-0.00028541684,6.7950474e-05,0,0,1
1743177493845379,1743177493691379,1743177493693379,0,0.15658009,0.13760641,0.44077352,0.0025000002,0.0025000002,0.0025000002,0.004067898,0.002875343,0.0018904805,-0.0002700094,-0.00075014634,0.00064917887,0.002532277,0.0025154627,0.002507525,0.0007260831,0.00036270294,0.00015807363,-1.6108825e-05,-0.00020782504,7.873986e-05,0,0,1
1743177493917379,1743177493759379,1743177493765379,0,0.15411356,0.15102077,0.44240344,0.0025000002,0.0025000002,0.0025000002,0.00018821377,-0.0007998347,-0.0006839037,-0.0002151517,-0.00075614074,0.0004894539,0.0025312093,0.0025135148,0.0025075728,1.5550065e-06,2.8306735e-05,2.0791078e-05,-1.399414e-05,-0.00018633342,6.6824185e-05,0,0,1
1743177493981379,1743177493827379,1743177493829379,0,0.15006009,0.15771756,0.44188118,0.0025000002,0.0025000002,0.0025000002,-0.0043226965,0.0013713986,-0.0003388226,-0.00070689997,-0.0005005181,0.00039117754,0.002529932,0.0025119262,0.0025075183,0.0008206503,8.4123225e-05,4.86776e-06,-0.00011056565,-0.00015395481,5.824135e-05,0,0,1
1743177494053379,1743177493895379,1743177493901379,0,0.13338673,0.16730785,0.44218147,0.0025000002,0.0025000002,0.0025000002,-0.0019912997,0.0015178174,0.00029671192,-0.00086066616,-0.00025856943,0.0003803002,0.002527825,0.0025104017,0.0025072729,0.00017429452,0.000102321355,3.996896e-06,-0.00011819516,-0.00012327387,5.1747294e-05,0,0,1
1743177494117379,1743177493963379,1743177493965379,0,0.12078609,0.17811105,0.4416622,0.0025000002,0.0025000002,0.0025000002,-0.0042889477,-0.0020355284,0.0022001266,-0.0012710942,-0.00047080882,0.00059868506,0.0025257622,0.0025093968,0.0025069923,0.0008092199,0.00018271556,0.00021538074,-0.00020092347,-0.00013039014,7.1337214e-05,0,0,1
1743177494189379,1743177494031379,1743177494037379,0,0.101527505,0.18112342,0.44487667,0.0025000002,0.0025000002,0.0025000002,-0.0015903917,0.00089477,0.00067043304,-0.00130932,-0.0003072084,0.0006074953,0.0025236318,0.002508637,0.0025066903,0.0001113627,3.553692e-05,2.0033282e-05,-0.0001902014,-0.00011052563,6.519519e-05,0,0,1
1743177494253379,1743177494099379,1743177494101379,0,0.08242153,0.18627356,0.44823956,0.0025000002,0.0025000002,0.0025000002,0.0037586621,-0.0008274913,-0.0011985898,-0.00070258975,-0.00036967837,0.00039084983,0.0025219235,0.0025082033,0.002506443,0.0006224324,3.0445339e-05,6.406242e-05,-9.291427e-05,-0.00010093855,4.972069e-05,0,0,1
1743177494325379,1743177494167379,1743177494173379,0,0.07419888,0.18788728,0.44922006,0.0025000002,0.0025000002,0.0025000002,-0.0014397993,-0.00066290796,-0.00051137805,-0.00079084723,-0.00040473658,0.00028296665,0.002520318,0.002507905,0.0025062037,9.1391565e-05,1.9446494e-05,1.1544595e-05,-9.273197e-05,-9.118246e-05,4.2386113e-05,0,0,1
1743177494389379,1743177494235379,1743177494237379,0,0.062478174,0.19000277,0.4472196,0.0025000002,0.0025000002,0.0025000002,0.00014834659,-0.0028734654,0.0030786097,-0.00067840854,-0.0007002929,0.0006176577,0.0025191666,0.002507804,0.002506027,9.706346e-07,0.00036583614,0.0004202273,-8.151405e-05,-0.00012406353,8.762062e-05,0,0,1
1743177494461379,1743177494303379,1743177494309379,0,0.05368735,0.1848433,0.45233178,0.0025000002,0.0025000002,0.0025000002,-0.00052239985,0.000826329,-0.00020334125,-0.00065973145,-0.000517518,0.0005193949,0.0025181442,0.0025078168,0.0025058587,1.2041566e-05,3.025923e-05,1.829492e-06,-7.319693e-05,-0.000105588275,7.6911805e-05,0,0,1
1743177494525379,1743177494371379,1743177494373379,0,0.044924267,0.18400493,0.4503638,0.0025000002,0.0025000002,0.0025000002,0.0013750019,-0.00030218065,0.0033311546,-0.00041613664,-0.00049176236,0.0008559383,0.00251738,0.0025078729,0.0025057239,8.344787e-05,4.051021e-06,0.00049186853,-5.4443677e-05,-9.3432405e-05,0.00012658972,0,0,1
1743177494597379,1743177494439379,1743177494445379,0,0.04336586,0.18069372,0.45592698,0.0025000002,0.0025000002,0.0025000002,-0.0034537783,0.00044628978,-0.00059840083,-0.0007797979,-0.00037939585,0.0006819555,0.0025167938,0.0025080426,0.0025056065,0.00052662176,8.84513e-06,1.5822452e-05,-0.00011097203,-8.1187914e-05,0.00010954037,0,0,1
1743177494661379,1743177494507379,1743177494509379,0,0.03352844,0.17515597,0.4576379,0.0025000002,0.0025000002,0.0025000002,0.0017286143,0.0036545843,-0.0009974837,-0.00047949507,0.00010351627,0.00048079892,0.0025164448,0.0025082452,0.0025055185,0.0001319369,0.00059156935,4.4195334e-05,-8.189139e-05,-6.4655615e-07,9.113539e-05,0,0,1
1743177494733379,1743177494575379,1743177494581379,0,0.034577373,0.17730473,0.45666692,0.0025000002,0.0025000002,0.0025000002,-0.0022089463,-0.0006663203,0.001028657,-0.000686542,1.1389107e-05,0.00054643373,0.0025163197,0.0025084864,0.0025054496,0.00021545768,1.9647887e-05,4.6961155e-05,-9.788172e-05,-2.9213631e-06,8.584693e-05,0,0,1
1743177494797379,1743177494643379,1743177494645379,0,0.035589173,0.17624904,0.45888728,0.0025000002,0.0025000002,0.0025000002,-0.0011970166,-0.0010136664,-0.00080761313,-0.00074765517,-0.000111302004,0.0003843563,0.0025165086,0.0025087271,0.0025054286,6.32644e-05,4.548858e-05,2.890957e-05,-9.373739e-05,-8.017438e-06,7.210848e-05,0,0,1
1743177494869379,1743177494711379,1743177494717379,0,0.043271527,0.17307907,0.4570091,0.0025000002,0.0025000002,0.0025000002,-0.0023315283,0.0010681301,0.0009352863,-0.0009372738,2.997039e-05,0.0004503423,0.0025169435,0.0025090098,0.002505435,0.00023997467,5.05822e-05,3.8814433e-05,-0.00011124467,-1.0019885e-06,6.812257e-05,0,0,1
1743177494933379,1743177494779379,1743177494781379,0,0.051391356,0.18066058,0.4567132,0.0025000002,0.0025000002,0.0025000002,-0.0034853148,-0.0071647316,0.00078368187,-0.001242321,-0.00083122065,0.00049032975,0.0025173533,0.0025092321,0.0025054428,0.0005361636,0.0022723128,2.7283399e-05,-0.00016211525,-0.00027291942,6.3233376e-05,0,0,1
1743177495005379,1743177494847379,1743177494853379,0,0.056121614,0.17391537,0.4563476,0.0025000002,0.0025000002,0.0025000002,-0.00087653764,-0.0009728819,0.0005261004,-0.0011985301,-0.0008481378,0.00049462274,0.0025178401,0.0025095053,0.002505458,3.3905526e-05,4.1876847e-05,1.2278732e-05,-0.0001467662,-0.0002452594,5.7133173e-05,0,0,1
1743177495069379,1743177494915379,1743177494917379,0,0.056598704,0.1789437,0.4581074,0.0025000002,0.0025000002,0.0025000002,0.004530292,-0.006797254,-0.0016925633,-0.0005126852,-0.0015606338,0.00023266143,0.0025182192,0.0025097483,0.0025054712,0.0009055582,0.0020468729,0.00012718949,-2.07837e-05,-0.0004609455,3.5066376e-05,0,0,1
1743177495141379,1743177494983379,1743177494989379,0,0.06868457,0.17169797,0.45600146,0.0025000002,0.0025000002,0.0025000002,-0.0022724161,-0.00029751658,-4.8309565e-05,-0.0007233572,-0.0014092567,0.00019906611,0.00251856,0.0025099688,0.0025054787,0.00022781425,3.88355e-06,1.01998914e-07,-4.5569046e-05,-0.00040622684,3.0856078e-05,0,0,1
1743177495205379,1743177495051379,1743177495053379,0,0.069768324,0.17291754,0.45395964,0.0025000002,0.0025000002,0.0025000002,0.00048299663,-0.0021643639,0.0016559064,-0.00057893456,-0.0014996935,0.00037344915,0.0025187922,0.0025101379,0.0025054864,1.02909e-05,0.00020741645,0.00012156735,-3.888159e-05,-0.0003824256,4.1715877e-05,0,0,1
1743177495277379,1743177495119379,1743177495125379,0,0.07340024,0.17083584,0.45526177,0.0025000002,0.0025000002,0.0025000002,-9.8855235e-06,-0.0007583499,0.00010344386,-0.00051080895,-0.0014109395,0.00034112317,0.002518971,0.0025102745,0.0025054957,4.31056e-09,2.545423e-05,4.744334e-07,-3.422727e-05,-0.0003396896,3.677852e-05,0,0,1
1743177495341379,1743177495187379,1743177495189379,0,0.078741275,0.17329946,0.45773977,0.0025000002,0.0025000002,0.0025000002,-0.0033283872,-0.003390789,-0.0026465058,-0.0008481246,-0.0016476803,-1.6509875e-05,0.0025190378,0.00251031,0.0025055013,0.0004886417,0.00050818856,0.0003105251,-8.862899e-05,-0.00035986202,-4.8000766e-06,0,0,1
1743177495413379,1743177495255379,1743177495261379,0,0.07731607,0.17076288,0.45446718,0.0025000002,0.0025000002,0.0025000002,-0.00055483775,-0.0007342398,0.00036755204,-0.0008130128,-0.0015382785,2.9473973e-05,0.0025190383,0.0025102661,0.002505503,1.3578593e-05,2.3837305e-05,5.992268e-06,-7.964409e-05,-0.00031963372,-3.5080354e-06,0,0,1
1743177495477379,1743177495323379,1743177495325379,0,0.07669746,0.16641015,0.45360324,0.0025000002,0.0025000002,0.0025000002,0.0006576116,0.0038839728,0.0010314286,-0.0006369522,-0.0008891952,0.00014946652,0.0025189773,0.0025101842,0.0025055069,1.9075333e-05,0.00066756434,4.720883e-05,-6.782557e-05,-0.00020144804,2.5637012e-06,0,0,1
1743177495549379,1743177495391379,1743177495397379,0,0.07905616,0.17098266,0.45493895,0.0025000002,0.0025000002,0.0025000002,-0.0018718257,-0.000117346644,-0.0004981458,-0.0007847891,-0.0007966249,7.1986986e-05,0.0025188625,0.0025100405,0.00250551,0.00015455527,5.9525144e-07,1.0985598e-05,-7.82087e-05,-0.00017740228,9.4160214e-07,0,0,1
1743177495613379,1743177495459379,1743177495461379,0,0.08309046,0.17190288,0.45696884,0.0025000002,0.0025000002,0.0025000002,-0.006392192,-0.00044447184,-0.0026676357,-0.0014560978,-0.00075390976,-0.0002558008,0.0025187067,0.0025098599,0.002505508,0.0018025177,8.5639185e-06,0.00031519818,-0.00028464003,-0.00015718924,-3.6906113e-05,0,0,1
1743177495685379,1743177495527379,1743177495533379,0,0.0802086,0.17375644,0.4541702,0.0025000002,0.0025000002,0.0025000002,-0.004276841,-0.0015023798,-2.655387e-05,-0.0017937924,-0.0008431555,-0.00022823203,0.0025185547,0.0025096643,0.0025055138,0.0008069605,9.953176e-05,2.888247e-08,-0.00034717136,-0.00015028658,-3.2491233e-05,0,0,1
1743177495749379,1743177495595379,1743177495597379,0,0.07775688,0.17661916,0.45048374,0.0025000002,0.0025000002,0.0025000002,-0.0028500587,-0.0037537515,0.0036064982,-0.0019202468,-0.0011913684,0.00023091072,0.0025183882,0.0025094862,0.002505516,0.0003583789,0.0006232211,0.00057695666,-0.0003485131,-0.00020690549,4.0470833e-05,0,0,1
1743177495821379,1743177495663379,1743177495669379,0,0.0765646,0.1752448,0.45398322,0.0025000002,0.0025000002,0.0025000002,-0.0028234348,-0.0014761537,-4.4971704e-05,-0.002028375,-0.0012252356,0.00019797555,0.0025182173,0.002509266,0.0025055145,0.0003517384,9.624054e-05,8.661719e-08,-0.00034889922,-0.00019365687,3.5615365e-05,0,0,1
1743177495885379,1743177495731379,1743177495733379,0,0.07695624,0.1746031,0.44786406,0.0025000002,0.0025000002,0.0025000002,-0.004312286,-8.185208e-05,0.0059680045,-0.002301801,-0.0010880132,0.0008889162,0.0025180676,0.0025090955,0.0025055143,0.0008205504,2.765438e-07,0.0015802161,-0.0004053645,-0.00017050571,0.00022053233,0,0,1
1743177495957379,1743177495799379,1743177495805379,0,0.07332853,0.17512186,0.45412543,0.0025000002,0.0025000002,0.0025000002,-0.0016687196,0.00011689961,-0.0004197359,-0.0022260095,-0.0009436362,0.00073231506,0.0025179451,0.0025089358,0.0025055178,0.00012287906,6.162183e-07,7.791623e-06,-0.00037154582,-0.00015001929,0.00019319777,0,0,1
1743177496021379,1743177495867379,1743177495869379,0,0.07066004,0.17260131,0.45189387,0.0025000002,0.0025000002,0.0025000002,0.00062266784,0.0030661225,0.0017094016,-0.0018849707,-0.00046364137,0.00084929087,0.002517863,0.002508823,0.0025055218,1.7109538e-05,0.00041625157,0.0001295837,-0.00032501665,-8.222631e-05,0.000185582,0,0,1
1743177496093379,1743177495935379,1743177495941379,0,0.072633125,0.1758106,0.45474154,0.0025000002,0.0025000002,0.0025000002,-0.0014006384,-2.5078654e-05,-0.0011852682,-0.0018269873,-0.00041103704,0.00060576806,0.0025178052,0.0025087162,0.0025055283,8.6573986e-05,2.6024942e-08,6.225557e-05,-0.0002964707,-7.238543e-05,0.00015591132,0,0,1
1743177496157379,1743177496003379,1743177496005379,0,0.0633298,0.17334226,0.45230785,0.0025000002,0.0025000002,0.0025000002,0.008117862,0.0025558472,0.0011796355,-0.0006364068,-5.644167e-05,0.00067412644,0.0025177714,0.002508656,0.002505534,0.002908202,0.00028820094,6.140931e-05,8.718725e-05,-2.9216644e-05,0.0001445977,0,0,1
1743177496229379,1743177496071379,1743177496077379,0,0.075884804,0.17379414,0.4533902,0.0025000002,0.0025000002,0.0025000002,-0.004045002,0.0021201074,1.0788441e-05,-0.001044478,0.00020442891,0.0005949114,0.002517763,0.0025086168,0.0025055413,0.0007220714,0.00019955258,6.871426e-09,-9.695825e-06,-1.828781e-06,0.00012728752,0,0,1
1743177496293379,1743177496139379,1743177496141379,0,0.07323186,0.17244907,0.44444832,0.0025000002,0.0025000002,0.0025000002,-0.00077967043,0.003320232,0.008911222,-0.0010127757,0.00057750725,0.0015905872,0.0025177381,0.002508579,0.0025055408,2.6826812e-05,0.0004884238,0.0035219265,-1.1746717e-05,5.686342e-05,0.0005336879,0,0,1
1743177496365379,1743177496207379,1743177496213379,0,0.075852856,0.17639409,0.45247972,0.0025000002,0.0025000002,0.0025000002,-0.0024671722,-0.00092197955,0.0008187294,-0.0011868936,0.00039817853,0.0014982889,0.0025177612,0.0025085928,0.0025055462,0.00026862219,3.7522754e-05,2.9791023e-05,-4.249941e-05,4.556367e-05,0.00047336222,0,0,1
1743177496429379,1743177496275379,1743177496277379,0,0.07510592,0.17436633,0.45382893,0.0025000002,0.0025000002,0.0025000002,-0.0007072421,0.00062173605,-0.0005094111,-0.0011294705,0.0004249998,0.0012579767,0.0025177766,0.0025086226,0.0025055495,2.207377e-05,1.7147584e-05,1.149035e-05,-4.005409e-05,4.2161744e-05,0.0004153165,0,0,1
1743177496501379,1743177496343379,1743177496349379,0,0.079629555,0.17350066,0.45212922,0.0025000002,0.0025000002,0.0025000002,-0.00374796,0.0010734648,0.0010996163,-0.0014429516,0.00050292746,0.0012392167,0.002517816,0.0025086412,0.002505553,0.00061990257,5.127228e-05,5.378303e-05,-0.00010947256,4.3252443e-05,0.00037203432,0,0,1
1743177496565379,1743177496411379,1743177496413379,0,0.07648839,0.17550175,0.4537835,0.0025000002,0.0025000002,0.0025000002,0.0006205402,-0.0012092441,-0.0006544888,-0.0011959139,0.00029790186,0.0010124614,0.0025178404,0.0025086773,0.0025055525,1.6992963e-05,6.480738e-05,1.9017218e-05,-9.4332325e-05,3.0315707e-05,0.0003252183,0,0,1
1743177496637379,1743177496479379,1743177496485379,0,0.08152768,0.17325762,0.4541639,0.0025000002,0.0025000002,0.0025000002,-0.0028923326,0.00063815713,-0.0011477172,-0.0013990062,0.00033887438,0.0007539997,0.0025178958,0.002508735,0.0025055553,0.00036916134,1.8149163e-05,5.828632e-05,-0.00012723438,2.885915e-05,0.0002793058,0,0,1
1743177496701379,1743177496547379,1743177496549379,0,0.082793355,0.16982505,0.45139593,0.0025000002,0.0025000002,0.0025000002,-0.002881322,0.0036657602,0.0015523136,-0.0015764666,0.00073740113,0.00084976666,0.0025179007,0.002508758,0.0025055518,0.00036635532,0.0005957949,0.00010708288,-0.00015586153,9.673173e-05,0.00025868756,0,0,1
1743177496773379,1743177496615379,1743177496621379,0,0.08345026,0.17352802,0.45250496,0.0025000002,0.0025000002,0.0025000002,-0.0021797137,-0.0003696978,0.00032061338,-0.0016486864,0.0006050451,0.0007865178,0.0025179414,0.0025088112,0.0025055513,0.00020965766,6.0029524e-06,4.582352e-06,-0.00016230192,8.443251e-05,0.00022826652,0,0,1
1743177496837379,1743177496683379,1743177496685379,0,0.08694779,0.17352432,0.4555335,0.0025000002,0.0025000002,0.0025000002,-0.004500999,-0.0006930828,-0.002798438,-0.0019901604,0.00045002275,0.0003575559,0.0025179584,0.0025088538,0.00250555,0.0008939779,2.1075994e-05,0.00034682284,-0.00024989693,7.1801216e-05,0.0001594178,0,0,1
1743177496909379,1743177496751379,1743177496757379,0,0.08627027,0.17238744,0.45116478,0.0025000002,0.0025000002,0.0025000002,-0.002626158,-6.2823296e-05,0.0015521646,-0.002066301,0.00038885433,0.0005007081,0.002517966,0.002508885,0.0025055476,0.0003043332,1.6432516e-07,0.00010699525,-0.00025641394,6.3185624e-05,0.00015314187,0,0,1
1743177496973379,1743177496819379,1743177496821379,0,0.091735154,0.17037392,0.4533424,0.0025000002,0.0025000002,0.0025000002,-0.006983051,0.0015734434,-0.0006953478,-0.002654926,0.00053128117,0.00035791163,0.0025179791,0.0025089167,0.00250555,0.0021517698,0.000110352135,2.1239552e-05,-0.0004833227,6.883232e-05,0.00013226522,0,0,1
