timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1743177541697379,1743177541697379,1310988,-0.14327806,-0.049534798,0.76965356,-0.39501178,0,0,0,0,1
1743177542697379,1743177542697379,1310988,-0.06657903,0.42983422,-0.29454562,-0.9447574,0,0,0,0,1
1743177543697379,1743177543697379,1310988,0.025566347,-0.21837921,0.08362326,0.14968538,0,0,0,0,1
1743177544697379,1743177544697379,1310988,0.02609898,-0.042077947,0.18269286,0.085646056,0,0,0,0,1
1743177545697379,1743177545697379,1310988,0.43249738,0.40266997,-1.1888351,0.15686977,0,0,0,0,1
1743177546697379,1743177546697379,1310988,0.06178534,-0.05752428,0.79255676,0.12279072,0,0,0,0,1
1743177547697379,1743177547697379,1310988,0.07190535,-0.056459017,-0.16192019,0.624547,0,0,0,0,1
1743177548697379,1743177548697379,1310988,-0.080960095,-0.10705908,0.108124346,0.24168941,0,0,0,0,1
1743177549697379,1743177549697379,1310988,0.018642128,0.09161274,-0.008522116,-0.3081319,0,0,0,0,1
1743177550697379,1743177550697379,1310988,0.018109497,0.13688648,0.0,0.5158067,0,0,0,0,1
1743177551697379,1743177551697379,1310988,-0.014913702,-0.04527374,0.040480047,0.05902272,0,0,0,0,1
1743177552697379,1743177552697379,1310988,0.0,0.03195793,-0.0037284256,0.3553576,0,0,0,0,1
1743177553697379,1743177553697379,1310988,0.011185277,0.021837922,0.047404267,0.4193347,0,0,0,0,1
1743177554697379,1743177554697379,1310988,-0.020240024,0.0015978967,0.07137272,-0.45059374,0,0,0,0,1
1743177555697379,1743177555697379,1310988,0.34141725,-0.029827405,0.056991648,0.048140183,0,0,0,0,1
1743177556697379,1743177556697379,1310988,-0.17257284,-0.13209279,0.30306774,-0.52458286,0,0,0,0,1
1743177557697379,1743177557697379,1310988,-0.07669904,0.19441076,0.0058589545,-0.8115006,0,0,0,0,1
1743177558697379,1743177558697379,1310988,0.0053263223,-0.10439592,-0.096939065,0.095120125,0,0,0,0,1
1743177559697379,1743177559697379,1310988,-0.036751624,0.0058589545,0.05539375,-0.7912989,0,0,0,0,1
1743177560697379,1743177560697379,1310988,-0.011185277,-0.012250541,-0.02130529,0.96095896,0,0,0,0,1
1743177561697379,1743177561697379,1310988,-0.002130529,-0.0058589545,0.01917476,-0.6261037,0,0,0,0,1
1743177562697379,1743177562697379,1310988,0.0031957934,-0.011185277,-0.0031957934,0.67505074,0,0,0,0,1
1743177563697379,1743177563697379,1310988,0.004261058,-0.013315806,0.0031957934,-0.29612416,0,0,0,0,1
1743177564697379,1743177564697379,1310988,0.0058589545,-0.0058589545,-0.004261058,-0.75328046,0,0,0,0,1
1743177565697379,1743177565697379,1310988,0.0015978967,-0.011717909,0.0026631611,0.28534117,0,0,0,0,1
1743177566697379,1743177566697379,1310988,-0.006924219,-0.021837922,0.01438107,0.63159865,0,0,0,0,1
1743177567697379,1743177567697379,1310988,0.015446335,-0.0005326322,0.00958738,0.019074276,0,0,0,0,1
1743177568697379,1743177568697379,1310988,0.024501082,0.037284255,-0.00479369,0.4237053,0,0,0,0,1
1743177569697379,1743177569697379,1310988,0.012250541,0.036751624,0.01917476,-0.8003727,0,0,0,0,1
1743177570697379,1743177570697379,1310988,0.013315806,0.010652645,0.03568636,0.31872767,0,0,0,0,1
1743177571697379,1743177571697379,1310988,0.048469532,0.055926383,0.010120012,-0.7471766,0,0,0,0,1
1743177572697379,1743177572697379,1310988,0.05752428,0.06338324,0.004261058,0.088766426,0,0,0,0,1
1743177573697379,1743177573697379,1310988,-0.012250541,0.024501082,-0.002130529,-0.124107555,0,0,0,0,1
1743177574697379,1743177574697379,1310988,0.004261058,-0.00479369,-0.0010652645,0.7821168,0,0,0,0,1
1743177575697379,1743177575697379,1310988,-0.0015978967,-0.007456851,-0.004261058,0.71479017,0,0,0,0,1
1743177576697379,1743177576697379,1310988,-0.013848438,-0.0031957934,0.010120012,0.6617896,0,0,0,0,1
1743177577697379,1743177577697379,1310988,-0.017044231,-0.0010652645,0.002130529,-0.27682412,0,0,0,0,1
1743177578697379,1743177578697379,1310988,0.004261058,-0.01917476,0.007456851,-0.24833906,0,0,0,0,1
1743177579697379,1743177579697379,1310988,-0.015446335,0.0010652645,0.004261058,0.2899696,0,0,0,0,1
1743177580697379,1743177580697379,1310988,-0.0037284256,0.017044231,0.0063915867,-0.6043608,0,0,0,0,1
1743177581697379,1743177581697379,1310988,0.0010652645,0.0037284256,-0.0063915867,0.16755283,0,0,0,0,1
1743177582697379,1743177582697379,1310988,-0.0031957934,0.010120012,0.0,-0.92471635,0,0,0,0,1
1743177583697379,1743177583697379,1310988,0.011185277,0.0127831735,-0.0037284256,0.43145448,0,0,0,0,1
1743177584697379,1743177584697379,1310988,-0.0037284256,0.026631612,0.0031957934,0.8880234,0,0,0,0,1
1743177585697379,1743177585697379,1310988,0.0053263223,0.08948222,0.0,-0.62910295,0,0,0,0,1
1743177586697379,1743177586697379,1310988,-0.0053263223,0.16458336,0.0053263223,0.020666977,0,0,0,0,1
1743177587697379,1743177587697379,1310988,0.0015978967,0.14274544,-0.007456851,0.5623198,0,0,0,0,1
1743177588697379,1743177588697379,1310988,-0.0053263223,0.04261058,0.0031957934,-0.55559105,0,0,0,0,1
1743177589697379,1743177589697379,1310988,0.008522116,-0.0026631611,-0.006924219,-0.1006518,0,0,0,0,1
1743177590697379,1743177590697379,1310988,0.013848438,0.0010652645,-0.0015978967,0.8864737,0,0,0,0,1
1743177591697379,1743177591697379,1310988,0.010652645,-0.010120012,-0.0010652645,-0.35637268,0,0,0,0,1
1743177592697379,1743177592697379,1310988,-0.002130529,0.0015978967,-0.0037284256,0.69235873,0,0,0,0,1
1743177593697379,1743177593697379,1310988,-0.013315806,0.002130529,-0.008522116,0.9688739,0,0,0,0,1
1743177594697379,1743177594697379,1310988,-0.0010652645,0.34248254,0.008522116,0.9922437,0,0,0,0,1
1743177595697379,1743177595697379,1310988,0.0005326322,0.020240024,0.0037284256,0.06030425,0,0,0,0,1
