timestamp,airspeed_timestamp_rel,airspeed_validated_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
1743177504833379,32767,32767,32767,32767,32767,32767,32767
1743177504837379,32767,32767,32767,32767,32767,32767,32767
1743177504841379,32767,32767,32767,32767,32767,0,32767
1743177504845379,32767,32767,32767,32767,32767,32767,32767
1743177504849379,32767,32767,32767,32767,32767,32767,32767
1743177504853379,32767,32767,32767,32767,32767,-40,32767
1743177504857379,32767,32767,32767,32767,32767,32767,32767
1743177504861379,32767,32767,32767,32767,32767,32767,32767
1743177504865379,32767,32767,32767,32767,32767,32767,32767
1743177504869379,32767,32767,32767,32767,32767,32767,32767
1743177504873379,32767,32767,32767,32767,32767,32767,32767
1743177504877379,32767,32767,32767,32767,-40,32767,32767
1743177504881379,32767,32767,32767,32767,32767,32767,32767
1743177504885379,32767,32767,32767,32767,32767,32767,32767
1743177504889379,32767,32767,32767,32767,32767,32767,32767
1743177504893379,32767,32767,32767,32767,32767,32767,32767
1743177504897379,32767,32767,32767,32767,32767,32767,32767
1743177504901379,32767,32767,32767,32767,32767,32767,32767
1743177504905379,32767,32767,32767,32767,32767,32767,32767
1743177504909379,32767,32767,32767,32767,32767,32767,32767
1743177504913379,32767,32767,32767,32767,32767,32767,32767
1743177504917379,32767,32767,32767,32767,32767,32767,32767
1743177504921379,32767,32767,32767,32767,32767,32767,32767
1743177504925379,32767,32767,32767,32767,32767,32767,32767
1743177504929379,32767,32767,32767,32767,-40,32767,32767
1743177504933379,32767,32767,32767,32767,32767,32767,32767
1743177504937379,32767,32767,32767,32767,32767,32767,32767
1743177504941379,32767,32767,32767,32767,32767,32767,32767
1743177504945379,32767,32767,32767,32767,32767,32767,32767
1743177504949379,32767,32767,32767,32767,32767,32767,32767
1743177504953379,32767,32767,32767,32767,32767,32767,32767
1743177504957379,32767,32767,32767,32767,32767,32767,32767
1743177504961379,32767,32767,32767,32767,32767,32767,32767
1743177504965379,32767,32767,32767,32767,32767,32767,32767
1743177504969379,32767,32767,32767,32767,32767,32767,32767
1743177504973379,32767,32767,32767,32767,32767,32767,32767
1743177504977379,32767,32767,32767,32767,0,0,32767
1743177504981379,32767,32767,32767,32767,32767,32767,32767
1743177504985379,32767,32767,32767,32767,32767,0,32767
1743177504989379,32767,32767,32767,32767,32767,32767,32767
1743177504993379,32767,32767,32767,32767,32767,32767,32767
1743177504997379,32767,32767,32767,32767,32767,32767,32767
1743177505001379,32767,32767,32767,32767,32767,32767,32767
1743177505005379,32767,32767,32767,32767,32767,32767,32767
1743177505009379,32767,32767,32767,32767,32767,32767,32767
1743177505013379,32767,32767,32767,32767,32767,32767,32767
1743177505017379,32767,32767,32767,32767,32767,32767,32767
1743177505021379,32767,32767,32767,32767,32767,32767,32767
1743177505025379,32767,32767,32767,32767,32767,32767,32767
1743177505029379,32767,32767,32767,32767,0,32767,32767
1743177505033379,32767,32767,32767,32767,32767,32767,32767
1743177505037379,32767,32767,32767,32767,32767,32767,32767
1743177505041379,32767,32767,32767,32767,32767,32767,32767
1743177505045379,32767,32767,32767,32767,32767,32767,32767
1743177505049379,32767,32767,32767,32767,32767,32767,32767
1743177505053379,32767,32767,32767,32767,32767,32767,32767
1743177505057379,32767,32767,32767,32767,32767,32767,32767
1743177505061379,32767,32767,32767,32767,32767,32767,32767
1743177505065379,32767,32767,32767,32767,32767,32767,32767
1743177505069379,32767,32767,32767,32767,32767,32767,32767
1743177505073379,32767,32767,32767,32767,32767,32767,32767
1743177505077379,32767,32767,32767,32767,32767,32767,32767
1743177505081379,32767,32767,32767,32767,32767,32767,32767
1743177505085379,32767,32767,32767,32767,-40,32767,32767
1743177505089379,32767,32767,32767,32767,32767,32767,32767
1743177505093379,32767,32767,32767,32767,32767,32767,32767
1743177505097379,32767,32767,32767,32767,32767,32767,32767
1743177505101379,32767,32767,32767,32767,32767,32767,32767
1743177505105379,32767,32767,32767,32767,32767,32767,32767
1743177505109379,32767,32767,32767,32767,32767,32767,32767
1743177505113379,32767,32767,32767,32767,32767,0,32767
1743177505117379,32767,32767,32767,32767,32767,32767,32767
1743177505121379,32767,32767,32767,32767,32767,32767,32767
1743177505125379,32767,32767,32767,32767,32767,-40,32767
1743177505129379,32767,32767,32767,32767,32767,32767,32767
1743177505133379,32767,32767,32767,32767,32767,32767,32767
1743177505137379,32767,32767,32767,32767,-40,32767,32767
1743177505141379,32767,32767,32767,32767,32767,32767,32767
1743177505145379,32767,32767,32767,32767,32767,32767,32767
1743177505149379,32767,32767,32767,32767,32767,32767,32767
1743177505153379,32767,32767,32767,32767,32767,32767,32767
1743177505157379,32767,32767,32767,32767,32767,32767,32767
1743177505161379,32767,32767,32767,32767,32767,32767,32767
1743177505165379,32767,32767,32767,32767,32767,32767,32767
1743177505169379,32767,32767,32767,32767,32767,32767,32767
1743177505173379,32767,32767,32767,32767,32767,32767,32767
1743177505177379,32767,32767,32767,32767,32767,32767,32767
1743177505181379,32767,32767,32767,32767,32767,32767,32767
1743177505185379,32767,32767,32767,32767,0,32767,32767
1743177505189379,32767,32767,32767,32767,32767,32767,32767
1743177505193379,32767,32767,32767,32767,32767,32767,32767
1743177505197379,32767,32767,32767,32767,32767,32767,32767
1743177505201379,32767,32767,32767,32767,32767,32767,32767
1743177505205379,32767,32767,32767,32767,32767,32767,32767
1743177505209379,32767,32767,32767,32767,32767,32767,32767
1743177505213379,32767,32767,32767,32767,32767,32767,32767
1743177505217379,32767,32767,32767,32767,32767,32767,32767
1743177505221379,32767,32767,32767,32767,32767,32767,32767
1743177505225379,32767,32767,32767,32767,32767,32767,32767
1743177505229379,32767,32767,32767,32767,32767,32767,32767
1743177505233379,32767,32767,32767,32767,32767,32767,32767
1743177505237379,32767,32767,32767,32767,32767,32767,32767
1743177505241379,32767,32767,32767,32767,-40,32767,32767
1743177505245379,32767,32767,32767,32767,32767,32767,32767
1743177505249379,32767,32767,32767,32767,32767,0,32767
1743177505253379,32767,32767,32767,32767,32767,32767,32767
1743177505257379,32767,32767,32767,32767,32767,32767,32767
1743177505261379,32767,32767,32767,32767,32767,-40,32767
1743177505265379,32767,32767,32767,32767,32767,32767,32767
1743177505269379,32767,32767,32767,32767,32767,32767,32767
1743177505273379,32767,32767,32767,32767,32767,32767,32767
1743177505277379,32767,32767,32767,32767,32767,32767,32767
1743177505281379,32767,32767,32767,32767,32767,32767,32767
1743177505285379,32767,32767,32767,32767,32767,32767,32767
1743177505289379,32767,32767,32767,32767,0,32767,32767
1743177505293379,32767,32767,32767,32767,32767,32767,32767
1743177505297379,32767,32767,32767,32767,32767,32767,32767
1743177505301379,32767,32767,32767,32767,32767,32767,32767
1743177505305379,32767,32767,32767,32767,32767,32767,32767
1743177505309379,32767,32767,32767,32767,32767,32767,32767
1743177505313379,32767,32767,32767,32767,32767,32767,32767
1743177505317379,32767,32767,32767,32767,32767,32767,32767
1743177505321379,32767,32767,32767,32767,32767,32767,32767
1743177505325379,32767,32767,32767,32767,32767,32767,32767
1743177505329379,32767,32767,32767,32767,32767,32767,32767
1743177505333379,32767,32767,32767,32767,32767,32767,32767
1743177505337379,32767,32767,32767,32767,32767,32767,32767
1743177505341379,32767,32767,32767,32767,32767,32767,32767
1743177505345379,32767,32767,32767,32767,-40,32767,32767
1743177505349379,32767,32767,32767,32767,32767,32767,32767
1743177505353379,32767,32767,32767,32767,32767,32767,32767
1743177505357379,32767,32767,32767,32767,32767,32767,32767
1743177505361379,32767,32767,32767,32767,32767,32767,32767
1743177505365379,32767,32767,32767,32767,32767,32767,32767
1743177505369379,32767,32767,32767,32767,32767,32767,32767
1743177505373379,32767,32767,32767,32767,32767,32767,32767
1743177505377379,32767,32767,32767,32767,32767,32767,32767
1743177505381379,32767,32767,32767,32767,32767,32767,32767
1743177505385379,32767,32767,32767,32767,32767,32767,32767
1743177505389379,32767,32767,32767,32767,32767,-40,32767
1743177505393379,32767,32767,32767,32767,0,0,32767
1743177505397379,32767,32767,32767,32767,32767,32767,32767
1743177505401379,32767,32767,32767,32767,32767,32767,32767
1743177505405379,32767,32767,32767,32767,32767,32767,32767
1743177505409379,32767,32767,32767,32767,32767,32767,32767
1743177505413379,32767,32767,32767,32767,32767,32767,32767
1743177505417379,32767,32767,32767,32767,32767,32767,32767
1743177505421379,32767,32767,32767,32767,32767,32767,32767
1743177505425379,32767,32767,32767,32767,32767,32767,32767
1743177505429379,32767,32767,32767,32767,32767,32767,32767
1743177505433379,32767,32767,32767,32767,32767,32767,32767
1743177505437379,32767,32767,32767,32767,32767,32767,32767
1743177505441379,32767,32767,32767,32767,32767,32767,32767
1743177505445379,32767,32767,32767,32767,0,32767,32767
1743177505449379,32767,32767,32767,32767,32767,32767,32767
1743177505453379,32767,32767,32767,32767,32767,32767,32767
1743177505457379,32767,32767,32767,32767,32767,32767,32767
1743177505461379,32767,32767,32767,32767,32767,32767,32767
1743177505465379,32767,32767,32767,32767,32767,32767,32767
1743177505469379,32767,32767,32767,32767,32767,32767,32767
1743177505473379,32767,32767,32767,32767,32767,32767,32767
1743177505477379,32767,32767,32767,32767,32767,32767,32767
1743177505481379,32767,32767,32767,32767,32767,32767,32767
1743177505485379,32767,32767,32767,32767,32767,32767,32767
1743177505489379,32767,32767,32767,32767,32767,32767,32767
1743177505493379,32767,32767,32767,32767,32767,32767,32767
1743177505497379,32767,32767,32767,32767,32767,32767,32767
1743177505501379,32767,32767,32767,32767,-40,32767,32767
1743177505505379,32767,32767,32767,32767,32767,32767,32767
1743177505509379,32767,32767,32767,32767,32767,32767,32767
1743177505513379,32767,32767,32767,32767,32767,32767,32767
1743177505517379,32767,32767,32767,32767,32767,32767,32767
1743177505521379,32767,32767,32767,32767,32767,32767,32767
1743177505525379,32767,32767,32767,32767,32767,-40,32767
1743177505529379,32767,32767,32767,32767,32767,0,32767
1743177505533379,32767,32767,32767,32767,32767,32767,32767
1743177505537379,32767,32767,32767,32767,32767,32767,32767
1743177505541379,32767,32767,32767,32767,32767,32767,32767
1743177505545379,32767,32767,32767,32767,32767,32767,32767
1743177505549379,32767,32767,32767,32767,32767,32767,32767
1743177505553379,32767,32767,32767,32767,-40,32767,32767
1743177505557379,32767,32767,32767,32767,32767,32767,32767
1743177505561379,32767,32767,32767,32767,32767,32767,32767
1743177505565379,32767,32767,32767,32767,32767,32767,32767
1743177505569379,32767,32767,32767,32767,32767,32767,32767
1743177505573379,32767,32767,32767,32767,32767,32767,32767
1743177505577379,32767,32767,32767,32767,32767,32767,32767
1743177505581379,32767,32767,32767,32767,32767,32767,32767
1743177505585379,32767,32767,32767,32767,32767,32767,32767
1743177505589379,32767,32767,32767,32767,32767,32767,32767
1743177505593379,32767,32767,32767,32767,32767,32767,32767
1743177505597379,32767,32767,32767,32767,32767,32767,32767
1743177505601379,32767,32767,32767,32767,0,32767,32767
1743177505605379,32767,32767,32767,32767,32767,32767,32767
1743177505609379,32767,32767,32767,32767,32767,32767,32767
1743177505613379,32767,32767,32767,32767,32767,32767,32767
1743177505617379,32767,32767,32767,32767,32767,32767,32767
1743177505621379,32767,32767,32767,32767,32767,32767,32767
1743177505625379,32767,32767,32767,32767,32767,32767,32767
1743177505629379,32767,32767,32767,32767,32767,32767,32767
1743177505633379,32767,32767,32767,32767,32767,32767,32767
1743177505637379,32767,32767,32767,32767,32767,32767,32767
1743177505641379,32767,32767,32767,32767,32767,32767,32767
1743177505645379,32767,32767,32767,32767,32767,32767,32767
1743177505649379,32767,32767,32767,32767,32767,32767,32767
1743177505653379,32767,32767,32767,32767,0,32767,32767
1743177505657379,32767,32767,32767,32767,32767,32767,32767
1743177505661379,32767,32767,32767,32767,32767,-40,32767
1743177505665379,32767,32767,32767,32767,32767,32767,32767
1743177505669379,32767,32767,32767,32767,32767,-40,32767
1743177505673379,32767,32767,32767,32767,32767,32767,32767
1743177505677379,32767,32767,32767,32767,32767,32767,32767
1743177505681379,32767,32767,32767,32767,32767,32767,32767
1743177505685379,32767,32767,32767,32767,32767,32767,32767
1743177505689379,32767,32767,32767,32767,32767,32767,32767
1743177505693379,32767,32767,32767,32767,32767,32767,32767
1743177505697379,32767,32767,32767,32767,32767,32767,32767
1743177505701379,32767,32767,32767,32767,32767,32767,32767
1743177505705379,32767,32767,32767,32767,32767,32767,32767
1743177505709379,32767,32767,32767,32767,-40,32767,32767
1743177505713379,32767,32767,32767,32767,32767,32767,32767
1743177505717379,32767,32767,32767,32767,32767,32767,32767
1743177505721379,32767,32767,32767,32767,32767,32767,32767
1743177505725379,32767,32767,32767,32767,32767,32767,32767
1743177505729379,32767,32767,32767,32767,32767,32767,32767
1743177505733379,32767,32767,32767,32767,32767,32767,32767
1743177505737379,32767,32767,32767,32767,32767,32767,32767
1743177505741379,32767,32767,32767,32767,32767,32767,32767
1743177505745379,32767,32767,32767,32767,32767,32767,32767
1743177505749379,32767,32767,32767,32767,32767,32767,32767
1743177505753379,32767,32767,32767,32767,32767,32767,32767
1743177505757379,32767,32767,32767,32767,0,32767,32767
1743177505761379,32767,32767,32767,32767,32767,32767,32767
1743177505765379,32767,32767,32767,32767,32767,32767,32767
1743177505769379,32767,32767,32767,32767,32767,32767,32767
1743177505773379,32767,32767,32767,32767,32767,32767,32767
1743177505777379,32767,32767,32767,32767,32767,32767,32767
1743177505781379,32767,32767,32767,32767,32767,32767,32767
1743177505785379,32767,32767,32767,32767,32767,32767,32767
1743177505789379,32767,32767,32767,32767,32767,32767,32767
1743177505793379,32767,32767,32767,32767,32767,32767,32767
1743177505797379,32767,32767,32767,32767,32767,-40,32767
1743177505801379,32767,32767,32767,32767,32767,32767,32767
1743177505805379,32767,32767,32767,32767,32767,-40,32767
1743177505809379,32767,32767,32767,32767,32767,32767,32767
1743177505813379,32767,32767,32767,32767,-40,32767,32767
1743177505817379,32767,32767,32767,32767,32767,32767,32767
1743177505821379,32767,32767,32767,32767,32767,32767,32767
1743177505825379,32767,32767,32767,32767,32767,32767,32767
1743177505829379,32767,32767,32767,32767,32767,32767,32767
1743177505833379,32767,32767,32767,32767,32767,32767,32767
1743177505837379,32767,32767,32767,32767,32767,32767,32767
1743177505841379,32767,32767,32767,32767,32767,32767,32767
1743177505845379,32767,32767,32767,32767,32767,32767,32767
1743177505849379,32767,32767,32767,32767,32767,32767,32767
1743177505853379,32767,32767,32767,32767,32767,32767,32767
1743177505857379,32767,32767,32767,32767,32767,32767,32767
1743177505861379,32767,32767,32767,32767,32767,32767,32767
1743177505865379,32767,32767,32767,32767,-40,32767,32767
1743177505869379,32767,32767,32767,32767,32767,32767,32767
1743177505873379,32767,32767,32767,32767,32767,32767,32767
1743177505877379,32767,32767,32767,32767,32767,32767,32767
1743177505881379,32767,32767,32767,32767,32767,32767,32767
1743177505885379,32767,32767,32767,32767,32767,32767,32767
1743177505889379,32767,32767,32767,32767,32767,32767,32767
1743177505893379,32767,32767,32767,32767,32767,32767,32767
1743177505897379,32767,32767,32767,32767,32767,32767,32767
1743177505901379,32767,32767,32767,32767,32767,32767,32767
1743177505905379,32767,32767,32767,32767,32767,32767,32767
1743177505909379,32767,32767,32767,32767,32767,32767,32767
1743177505913379,32767,32767,32767,32767,32767,32767,32767
1743177505917379,32767,32767,32767,32767,-40,32767,32767
1743177505921379,32767,32767,32767,32767,32767,32767,32767
1743177505925379,32767,32767,32767,32767,32767,32767,32767
1743177505929379,32767,32767,32767,32767,32767,32767,32767
1743177505933379,32767,32767,32767,32767,32767,-40,32767
1743177505937379,32767,32767,32767,32767,32767,0,32767
1743177505941379,32767,32767,32767,32767,32767,32767,32767
1743177505945379,32767,32767,32767,32767,32767,32767,32767
1743177505949379,32767,32767,32767,32767,32767,32767,32767
1743177505953379,32767,32767,32767,32767,32767,32767,32767
1743177505957379,32767,32767,32767,32767,32767,32767,32767
1743177505961379,32767,32767,32767,32767,32767,32767,32767
1743177505965379,32767,32767,32767,32767,32767,32767,32767
1743177505969379,32767,32767,32767,32767,-40,32767,32767
1743177505973379,32767,32767,32767,32767,32767,32767,32767
1743177505977379,32767,32767,32767,32767,32767,32767,32767
1743177505981379,32767,32767,32767,32767,32767,32767,32767
1743177505985379,32767,32767,32767,32767,32767,32767,32767
1743177505989379,32767,32767,32767,32767,32767,32767,32767
1743177505993379,32767,32767,32767,32767,32767,32767,32767
1743177505997379,32767,32767,32767,32767,32767,32767,32767
1743177506001379,32767,32767,32767,32767,32767,32767,32767
1743177506005379,32767,32767,32767,32767,32767,32767,32767
1743177506009379,32767,32767,32767,32767,32767,32767,32767
1743177506013379,32767,32767,32767,32767,32767,32767,32767
1743177506017379,32767,32767,32767,32767,32767,32767,32767
1743177506021379,32767,32767,32767,32767,-40,32767,32767
1743177506025379,32767,32767,32767,32767,32767,32767,32767
1743177506029379,32767,32767,32767,32767,32767,32767,32767
1743177506033379,32767,32767,32767,32767,32767,32767,32767
1743177506037379,32767,32767,32767,32767,32767,32767,32767
1743177506041379,32767,32767,32767,32767,32767,32767,32767
1743177506045379,32767,32767,32767,32767,32767,32767,32767
1743177506049379,32767,32767,32767,32767,32767,32767,32767
1743177506053379,32767,32767,32767,32767,32767,32767,32767
1743177506057379,32767,32767,32767,32767,32767,32767,32767
1743177506061379,32767,32767,32767,32767,32767,32767,32767
1743177506065379,32767,32767,32767,32767,32767,32767,32767
1743177506069379,32767,32767,32767,32767,0,-40,32767
1743177506073379,32767,32767,32767,32767,32767,32767,32767
1743177506077379,32767,32767,32767,32767,32767,-40,32767
1743177506081379,32767,32767,32767,32767,32767,32767,32767
1743177506085379,32767,32767,32767,32767,32767,32767,32767
1743177506089379,32767,32767,32767,32767,32767,32767,32767
1743177506093379,32767,32767,32767,32767,32767,32767,32767
1743177506097379,32767,32767,32767,32767,32767,32767,32767
1743177506101379,32767,32767,32767,32767,32767,32767,32767
1743177506105379,32767,32767,32767,32767,32767,32767,32767
1743177506109379,32767,32767,32767,32767,32767,32767,32767
1743177506113379,32767,32767,32767,32767,32767,32767,32767
1743177506117379,32767,32767,32767,32767,32767,32767,32767
1743177506121379,32767,32767,32767,32767,32767,32767,32767
1743177506125379,32767,32767,32767,32767,-40,32767,32767
1743177506129379,32767,32767,32767,32767,32767,32767,32767
1743177506133379,32767,32767,32767,32767,32767,32767,32767
1743177506137379,32767,32767,32767,32767,32767,32767,32767
1743177506141379,32767,32767,32767,32767,32767,32767,32767
1743177506145379,32767,32767,32767,32767,32767,32767,32767
1743177506149379,32767,32767,32767,32767,32767,32767,32767
1743177506153379,32767,32767,32767,32767,32767,32767,32767
1743177506157379,32767,32767,32767,32767,32767,32767,32767
1743177506161379,32767,32767,32767,32767,32767,32767,32767
1743177506165379,32767,32767,32767,32767,32767,32767,32767
1743177506169379,32767,32767,32767,32767,32767,32767,32767
1743177506173379,32767,32767,32767,32767,32767,32767,32767
1743177506177379,32767,32767,32767,32767,-40,32767,32767
1743177506181379,32767,32767,32767,32767,32767,32767,32767
1743177506185379,32767,32767,32767,32767,32767,32767,32767
1743177506189379,32767,32767,32767,32767,32767,32767,32767
1743177506193379,32767,32767,32767,32767,32767,32767,32767
1743177506197379,32767,32767,32767,32767,32767,32767,32767
1743177506201379,32767,32767,32767,32767,32767,0,32767
1743177506205379,32767,32767,32767,32767,32767,32767,32767
1743177506209379,32767,32767,32767,32767,32767,32767,32767
1743177506213379,32767,32767,32767,32767,32767,-40,32767
1743177506217379,32767,32767,32767,32767,32767,32767,32767
1743177506221379,32767,32767,32767,32767,32767,32767,32767
1743177506225379,32767,32767,32767,32767,32767,32767,32767
1743177506229379,32767,32767,32767,32767,-40,32767,32767
1743177506233379,32767,32767,32767,32767,32767,32767,32767
1743177506237379,32767,32767,32767,32767,32767,32767,32767
1743177506241379,32767,32767,32767,32767,32767,32767,32767
1743177506245379,32767,32767,32767,32767,32767,32767,32767
1743177506249379,32767,32767,32767,32767,32767,32767,32767
1743177506253379,32767,32767,32767,32767,32767,32767,32767
1743177506257379,32767,32767,32767,32767,32767,32767,32767
1743177506261379,32767,32767,32767,32767,32767,32767,32767
1743177506265379,32767,32767,32767,32767,32767,32767,32767
1743177506269379,32767,32767,32767,32767,32767,32767,32767
1743177506273379,32767,32767,32767,32767,32767,32767,32767
1743177506277379,32767,32767,32767,32767,32767,32767,32767
1743177506281379,32767,32767,32767,32767,-40,32767,32767
1743177506285379,32767,32767,32767,32767,32767,32767,32767
1743177506289379,32767,32767,32767,32767,32767,32767,32767
1743177506293379,32767,32767,32767,32767,32767,32767,32767
1743177506297379,32767,32767,32767,32767,32767,32767,32767
1743177506301379,32767,32767,32767,32767,32767,32767,32767
1743177506305379,32767,32767,32767,32767,32767,32767,32767
1743177506309379,32767,32767,32767,32767,32767,32767,32767
1743177506313379,32767,32767,32767,32767,32767,32767,32767
1743177506317379,32767,32767,32767,32767,32767,32767,32767
1743177506321379,32767,32767,32767,32767,32767,32767,32767
1743177506325379,32767,32767,32767,32767,32767,32767,32767
1743177506329379,32767,32767,32767,32767,0,32767,32767
1743177506333379,32767,32767,32767,32767,32767,32767,32767
1743177506337379,32767,32767,32767,32767,32767,32767,32767
1743177506341379,32767,32767,32767,32767,32767,-40,32767
1743177506345379,32767,32767,32767,32767,32767,32767,32767
1743177506349379,32767,32767,32767,32767,32767,-40,32767
1743177506353379,32767,32767,32767,32767,32767,32767,32767
1743177506357379,32767,32767,32767,32767,32767,32767,32767
1743177506361379,32767,32767,32767,32767,32767,32767,32767
1743177506365379,32767,32767,32767,32767,32767,32767,32767
1743177506369379,32767,32767,32767,32767,32767,32767,32767
1743177506373379,32767,32767,32767,32767,32767,32767,32767
1743177506377379,32767,32767,32767,32767,32767,32767,32767
1743177506381379,32767,32767,32767,32767,32767,32767,32767
1743177506385379,32767,32767,32767,32767,-40,32767,32767
1743177506389379,32767,32767,32767,32767,32767,32767,32767
1743177506393379,32767,32767,32767,32767,32767,32767,32767
1743177506397379,32767,32767,32767,32767,32767,32767,32767
1743177506401379,32767,32767,32767,32767,32767,32767,32767
1743177506405379,32767,32767,32767,32767,32767,32767,32767
1743177506409379,32767,32767,32767,32767,32767,32767,32767
1743177506413379,32767,32767,32767,32767,32767,32767,32767
1743177506417379,32767,32767,32767,32767,32767,32767,32767
1743177506421379,32767,32767,32767,32767,32767,32767,32767
1743177506425379,32767,32767,32767,32767,32767,32767,32767
1743177506429379,32767,32767,32767,32767,32767,32767,32767
1743177506433379,32767,32767,32767,32767,0,32767,32767
1743177506437379,32767,32767,32767,32767,32767,32767,32767
1743177506441379,32767,32767,32767,32767,32767,32767,32767
1743177506445379,32767,32767,32767,32767,32767,32767,32767
1743177506449379,32767,32767,32767,32767,32767,32767,32767
1743177506453379,32767,32767,32767,32767,32767,32767,32767
1743177506457379,32767,32767,32767,32767,32767,32767,32767
1743177506461379,32767,32767,32767,32767,32767,32767,32767
1743177506465379,32767,32767,32767,32767,32767,32767,32767
1743177506469379,32767,32767,32767,32767,32767,32767,32767
1743177506473379,32767,32767,32767,32767,32767,32767,32767
1743177506477379,32767,32767,32767,32767,32767,-40,32767
1743177506481379,32767,32767,32767,32767,32767,32767,32767
1743177506485379,32767,32767,32767,32767,32767,-40,32767
1743177506489379,32767,32767,32767,32767,-40,32767,32767
1743177506493379,32767,32767,32767,32767,32767,32767,32767
1743177506497379,32767,32767,32767,32767,32767,32767,32767
1743177506501379,32767,32767,32767,32767,32767,32767,32767
1743177506505379,32767,32767,32767,32767,32767,32767,32767
1743177506509379,32767,32767,32767,32767,32767,32767,32767
1743177506513379,32767,32767,32767,32767,32767,32767,32767
1743177506517379,32767,32767,32767,32767,32767,32767,32767
1743177506521379,32767,32767,32767,32767,32767,32767,32767
1743177506525379,32767,32767,32767,32767,32767,32767,32767
1743177506529379,32767,32767,32767,32767,32767,32767,32767
1743177506533379,32767,32767,32767,32767,32767,32767,32767
1743177506537379,32767,32767,32767,32767,32767,32767,32767
1743177506541379,32767,32767,32767,32767,-40,32767,32767
1743177506545379,32767,32767,32767,32767,32767,32767,32767
1743177506549379,32767,32767,32767,32767,32767,32767,32767
1743177506553379,32767,32767,32767,32767,32767,32767,32767
1743177506557379,32767,32767,32767,32767,32767,32767,32767
1743177506561379,32767,32767,32767,32767,32767,32767,32767
1743177506565379,32767,32767,32767,32767,32767,32767,32767
1743177506569379,32767,32767,32767,32767,32767,32767,32767
1743177506573379,32767,32767,32767,32767,32767,32767,32767
1743177506577379,32767,32767,32767,32767,32767,32767,32767
1743177506581379,32767,32767,32767,32767,32767,32767,32767
1743177506585379,32767,32767,32767,32767,32767,32767,32767
1743177506589379,32767,32767,32767,32767,32767,32767,32767
1743177506593379,32767,32767,32767,32767,-40,32767,32767
1743177506597379,32767,32767,32767,32767,32767,32767,32767
1743177506601379,32767,32767,32767,32767,32767,32767,32767
1743177506605379,32767,32767,32767,32767,32767,32767,32767
1743177506609379,32767,32767,32767,32767,32767,0,32767
1743177506613379,32767,32767,32767,32767,32767,32767,32767
1743177506617379,32767,32767,32767,32767,32767,32767,32767
1743177506621379,32767,32767,32767,32767,32767,-40,32767
1743177506625379,32767,32767,32767,32767,32767,32767,32767
1743177506629379,32767,32767,32767,32767,32767,32767,32767
1743177506633379,32767,32767,32767,32767,32767,32767,32767
1743177506637379,32767,32767,32767,32767,32767,32767,32767
1743177506641379,32767,32767,32767,32767,32767,32767,32767
1743177506645379,32767,32767,32767,32767,-40,32767,32767
1743177506649379,32767,32767,32767,32767,32767,32767,32767
1743177506653379,32767,32767,32767,32767,32767,32767,32767
1743177506657379,32767,32767,32767,32767,32767,32767,32767
1743177506661379,32767,32767,32767,32767,32767,32767,32767
1743177506665379,32767,32767,32767,32767,32767,32767,32767
1743177506669379,32767,32767,32767,32767,32767,32767,32767
1743177506673379,32767,32767,32767,32767,32767,32767,32767
1743177506677379,32767,32767,32767,32767,32767,32767,32767
1743177506681379,32767,32767,32767,32767,32767,32767,32767
1743177506685379,32767,32767,32767,32767,32767,32767,32767
1743177506689379,32767,32767,32767,32767,32767,32767,32767
1743177506693379,32767,32767,32767,32767,32767,32767,32767
1743177506697379,32767,32767,32767,32767,-40,32767,32767
1743177506701379,32767,32767,32767,32767,32767,32767,32767
1743177506705379,32767,32767,32767,32767,32767,32767,32767
1743177506709379,32767,32767,32767,32767,32767,32767,32767
1743177506713379,32767,32767,32767,32767,32767,32767,32767
1743177506717379,32767,32767,32767,32767,32767,32767,32767
1743177506721379,32767,32767,32767,32767,32767,32767,32767
1743177506725379,32767,32767,32767,32767,32767,32767,32767
1743177506729379,32767,32767,32767,32767,32767,32767,32767
1743177506733379,32767,32767,32767,32767,32767,32767,32767
1743177506737379,32767,32767,32767,32767,32767,32767,32767
1743177506741379,32767,32767,32767,32767,32767,32767,32767
1743177506745379,32767,32767,32767,32767,32767,32767,32767
1743177506749379,32767,32767,32767,32767,-40,-40,32767
1743177506753379,32767,32767,32767,32767,32767,0,32767
1743177506757379,32767,32767,32767,32767,32767,32767,32767
1743177506761379,32767,32767,32767,32767,32767,32767,32767
1743177506765379,32767,32767,32767,32767,32767,32767,32767
1743177506769379,32767,32767,32767,32767,32767,32767,32767
1743177506773379,32767,32767,32767,32767,32767,32767,32767
1743177506777379,32767,32767,32767,32767,32767,32767,32767
1743177506781379,32767,32767,32767,32767,32767,32767,32767
1743177506785379,32767,32767,32767,32767,32767,32767,32767
1743177506789379,32767,32767,32767,32767,32767,32767,32767
1743177506793379,32767,32767,32767,32767,32767,32767,32767
1743177506797379,32767,32767,32767,32767,32767,32767,32767
1743177506801379,32767,32767,32767,32767,-40,32767,32767
1743177506805379,32767,32767,32767,32767,32767,32767,32767
1743177506809379,32767,32767,32767,32767,32767,32767,32767
1743177506813379,32767,32767,32767,32767,32767,32767,32767
