timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
202728144,202726645,43973845,36.4533956,127.4065695,171.9491,-206.99423,-48.49723,-0.00019583842,0.0002981637,-4.5001507e-05,18.073753,4.236842,-0.7872342,-0.8113625,0.040229075,0.0045862254,0.07276097,0.56041783,-2.3752868,0.2678145,0.11402039,0.14188026,33.46734,48.193405,0.24275626,0.20737718,0.13484944,0.08684815,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
202817761,202816119,43973845,36.4533956,127.4065695,173.56311,-206.64375,-48.574013,-0.00019583842,0.0002981637,-4.5001507e-05,18.114302,4.0366073,-0.6876487,-0.72051746,0.040229075,0.0045862254,0.07276097,0.21927789,-1.8088636,0.82390267,0.10235774,0.14188026,33.46734,48.270187,0.24006034,0.2055318,0.13148522,0.08615217,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
202927047,202925476,43973845,36.4533956,127.4065695,175.5405,-206.23825,-48.663776,-0.00019583842,0.0002981637,-4.5001507e-05,18.149038,3.804355,-0.7282584,-0.7687755,0.040229075,0.0045862254,0.07276097,0.44944134,-0.29181904,-1.0922673,0.09175294,0.14188026,33.46734,48.35995,0.23892622,0.2048745,0.1292868,0.08589099,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
203026386,203024891,43973845,36.4533956,127.4065695,177.34195,-205.88492,-48.75197,-0.00019583842,0.0002981637,-4.5001507e-05,18.171907,3.6464171,-0.8157406,-0.86154276,0.040229075,0.0045862254,0.07276097,0.039522,-0.8881677,0.391482,0.08424489,0.14188026,33.46734,48.448143,0.23708133,0.20363985,0.12721409,0.08541356,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
203126925,203124306,43973845,36.4533956,127.4065695,179.14737,-205.53949,-48.83774,-0.00019583842,0.0002981637,-4.5001507e-05,18.203417,3.5342646,-0.68222475,-0.7307933,0.040229075,0.0045862254,0.07276097,-0.3630329,-0.39654654,3.290143,0.07362882,0.14188026,33.46734,48.533916,0.24454077,0.2087123,0.13206704,0.08738657,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
203225332,203223721,43973845,36.4533956,127.4065695,180.94531,-205.20374,-48.90925,-0.00019583842,0.0002981637,-4.5001507e-05,18.23253,3.4324563,-0.564647,-0.6178748,0.040229075,0.0045862254,0.07276097,1.0100856,-1.0976561,1.1805766,0.062561035,0.14188026,33.46734,48.605423,0.2423614,0.20732154,0.12897964,0.08673746,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
203324686,203323136,43973845,36.4533956,127.4065695,182.7407,-204.8687,-48.980175,-0.00019583842,0.0002981637,-4.5001507e-05,18.240332,3.3976336,-0.63995385,-0.69987553,0.040229075,0.0045862254,0.07276097,1.0639391,-1.7991657,-0.3306583,0.052056253,0.14188026,33.46734,48.67635,0.24041212,0.20605351,0.12638338,0.08617368,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
203423974,203422551,43973845,36.4533956,127.4065695,184.54167,-204.53795,-49.051643,-0.00019583842,0.0002981637,-4.5001507e-05,18.25255,3.3999078,-0.54623485,-0.60853785,0.040229075,0.0045862254,0.07276097,-0.23651113,-1.4505919,1.7563136,0.04281957,0.14188026,33.46734,48.747818,0.23853636,0.20482007,0.12439447,0.08558575,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
203523713,203521966,43973845,36.4533956,127.4065695,186.34721,-204.2035,-49.107296,-0.00019583842,0.0002981637,-4.5001507e-05,18.276222,3.4666114,-0.41833007,-0.48146752,0.040229075,0.0045862254,0.07276097,0.53423506,1.5389751,0.1870444,0.044541124,0.14188026,33.46734,48.80347,0.23664464,0.20355825,0.12189178,0.08494177,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
203624259,203621385,43973845,36.4533956,127.4065695,188.15454,-203.85455,-49.152752,-0.00019583842,0.0002981637,-4.5001507e-05,18.285372,3.6329875,-0.3119817,-0.37512594,0.040229075,0.0045862254,0.07276097,0.24682926,3.1984723,2.2560854,0.060745474,0.14188026,33.46734,48.848927,0.23482436,0.20233086,0.11940435,0.0842709,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
203722380,203720797,43973845,36.4533956,127.4065695,189.9696,-203.4868,-49.1801,-0.00019583842,0.0002981637,-4.5001507e-05,18.30839,3.9043834,-0.16867633,-0.22662671,0.040229075,0.0045862254,0.07276097,1.2367471,2.4116554,2.7640357,0.088072844,0.14188026,33.46734,48.876274,0.24193652,0.20735586,0.1229281,0.085981235,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
203822972,203820212,43973845,36.4533956,127.4065695,191.79062,-203.08333,-49.19269,-0.00019583842,0.0002981637,-4.5001507e-05,18.314386,4.3392673,-0.06071908,-0.11523288,0.040229075,0.0045862254,0.07276097,-0.38670444,6.9836884,-0.5661133,0.13554806,0.14188026,33.46734,48.888866,0.24002871,0.20610744,0.12032949,0.08514938,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
203921187,203919627,43973845,36.4533956,127.4065695,193.61118,-202.62051,-49.21169,-0.00019583842,0.0002981637,-4.5001507e-05,18.231611,5.079462,-0.30472815,-0.3553299,0.040229075,0.0045862254,0.07276097,-1.3845628,8.958776,-2.9976323,0.19765377,0.14188026,33.46734,48.907864,0.23820502,0.20524198,0.11795376,0.08432803,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
204020468,204019042,43973845,36.4533956,127.4065695,195.42047,-202.07794,-49.25536,-0.00019583842,0.0002981637,-4.5001507e-05,18.11013,5.8709764,-0.51673275,-0.56263983,0.040229075,0.0045862254,0.07276097,-1.4423009,8.790021,-1.2589731,0.25239164,0.14188026,33.46734,48.951534,0.23640442,0.20403446,0.116608866,0.08343266,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
204120090,204118459,43973845,36.4533956,127.4065695,197.2162,-201.45787,-49.308918,-0.00019583842,0.0002981637,-4.5001507e-05,17.980827,6.607925,-0.5589862,-0.59885573,0.040229075,0.0045862254,0.07276097,-1.458793,8.593353,0.66867846,0.30896494,0.14188026,33.46734,49.005093,0.24347834,0.20905788,0.12115204,0.08498674,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
204219630,204217872,43973845,36.4533956,127.4065695,198.9903,-200.76924,-49.360687,-0.00019583842,0.0002981637,-4.5001507e-05,17.797464,7.380466,-0.5543674,-0.58756477,0.040229075,0.0045862254,0.07276097,-2.8451495,9.482776,-0.07573824,0.37696052,0.14188026,33.46734,49.05686,0.2413966,0.207679,0.11979056,0.08423624,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
204318841,204317288,43973845,36.4533956,127.4065695,200.73381,-199.98349,-49.430634,-0.00019583842,0.0002981637,-4.5001507e-05,17.393349,8.474438,-0.82317024,-0.8555722,0.040229075,0.0045862254,0.07276097,-4.2076993,11.517062,-4.1041074,0.44349504,0.14188026,33.46734,49.12681,0.2395508,0.20645227,0.11892784,0.08368752,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
204428271,204426644,43973845,36.4533956,127.4065695,202.5983,-198.98596,-49.539143,-0.00019583842,0.0002981637,-4.5001507e-05,16.863045,9.672224,-1.0626227,-1.0952921,0.040229075,0.0045862254,0.07276097,-4.218652,9.893981,-1.4830287,0.4910524,0.14188026,33.46734,49.235317,0.2384298,0.2058027,0.12021904,0.08363622,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
204527598,204526059,43973845,36.4533956,127.4065695,204.2425,-197.97374,-49.65716,-0.00019583842,0.0002981637,-4.5001507e-05,16.379618,10.62071,-1.1890861,-1.2249112,0.040229075,0.0045862254,0.07276097,-4.6884193,9.295803,-2.1438658,0.53556824,0.14188026,33.46734,49.353336,0.23663089,0.20460376,0.12105276,0.08352816,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
204626994,204625475,43973845,36.4533956,127.4065695,205.83142,-196.86899,-49.796116,-0.00019583842,0.0002981637,-4.5001507e-05,15.840294,11.511459,-1.3835135,-1.4258972,0.040229075,0.0045862254,0.07276097,-6.9356823,9.990781,-2.6328573,0.58896834,0.14188026,33.46734,49.49229,0.23490404,0.20345096,0.12164115,0.08344906,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
204727413,204724896,43973845,36.4533956,127.4065695,207.35269,-195.67424,-49.96751,-0.00019583842,0.0002981637,-4.5001507e-05,15.153239,12.383775,-1.7565778,-1.8093278,0.040229075,0.0045862254,0.07276097,-7.3165054,8.047274,-2.4614735,0.63949317,0.14188026,33.46734,49.663685,0.24174778,0.20835015,0.1288877,0.085762136,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
204825960,204824305,43973845,36.4533956,127.4065695,208.80556,-194.40569,-50.168358,-0.00019583842,0.0002981637,-4.5001507e-05,14.616642,13.02601,-1.8502072,-1.914299,0.040229075,0.0045862254,0.07276097,-4.654567,6.3329997,0.9719183,0.6762526,0.14188026,33.46734,49.864532,0.23995988,0.20718752,0.13056037,0.08588515,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
204925254,204923721,43973845,36.4533956,127.4065695,210.2013,-193.08994,-50.371143,-0.00019583842,0.0002981637,-4.5001507e-05,14.111549,13.599742,-1.7472993,-1.8266704,0.040229075,0.0045862254,0.07276097,-5.8121495,6.7521067,1.4987551,0.7323651,0.14188026,33.46734,50.067318,0.23817568,0.20604633,0.13026467,0.08571587,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
205024738,205023136,43973845,36.4533956,127.4065695,211.53192,-191.71584,-50.574516,-0.00019583842,0.0002981637,-4.5001507e-05,13.368585,14.307622,-1.813786,-1.9138443,0.040229075,0.0045862254,0.07276097,-10.065847,8.009343,-3.3342636,0.81139237,0.14188026,33.46734,50.27069,0.236459,0.20494246,0.12911223,0.085464984,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
205123972,205122551,43973845,36.4533956,127.4065695,212.776,-190.26382,-50.7953,-0.00019583842,0.0002981637,-4.5001507e-05,12.4679,15.048263,-1.9997674,-2.1172752,0.040229075,0.0045862254,0.07276097,-7.18107,6.836979,-1.211269,0.87508297,0.14188026,33.46734,50.491474,0.24354835,0.20990494,0.13640726,0.08800099,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
205223561,205221967,43973845,36.4533956,127.4065695,213.93448,-188.7671,-51.029095,-0.00019583842,0.0002981637,-4.5001507e-05,11.578823,15.677834,-2.067183,-2.201581,0.040229075,0.0045862254,0.07276097,-9.786089,6.8197913,0.36543807,0.93353367,0.14188026,33.46734,50.72527,0.24154231,0.20867626,0.13659963,0.088165924,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
205323005,205321384,43973845,36.4533956,127.4065695,214.98886,-187.20732,-51.27833,-0.00019583842,0.0002981637,-4.5001507e-05,10.604283,16.273195,-2.1125767,-2.27137,0.040229075,0.0045862254,0.07276097,-8.4079895,5.823396,-0.86949426,0.99208975,0.14188026,33.46734,50.974506,0.23978421,0.20760155,0.1364402,0.088344,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
205422259,205420797,43973845,36.4533956,127.4065695,215.94821,-185.59267,-51.526394,-0.00019583842,0.0002981637,-4.5001507e-05,9.671909,16.764359,-2.0760255,-2.2562666,0.040229075,0.0045862254,0.07276097,-10.179214,5.595412,-0.8439396,1.0393585,0.14188026,33.46734,51.22257,0.2380141,0.20652689,0.13600558,0.08852583,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
205521794,205520213,43973845,36.4533956,127.4065695,216.80724,-183.93756,-51.78091,-0.00019583842,0.0002981637,-4.5001507e-05,8.694933,17.164234,-2.1940217,-2.3923771,0.040229075,0.0045862254,0.07276097,-8.841994,3.9442894,-0.06454649,1.0724925,0.14188026,33.46734,51.477085,0.2362942,0.20548728,0.13487428,0.088540494,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
205621431,205619628,43973845,36.4533956,127.4065695,217.58392,-182.25507,-52.031292,-0.00019583842,0.0002981637,-4.5001507e-05,7.979231,17.393827,-2.1057324,-2.316089,0.040229075,0.0045862254,0.07276097,-7.144511,2.7967348,1.71487,1.0988654,0.14188026,33.46734,51.727467,0.23457867,0.20444544,0.13385007,0.08849658,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
205721605,205719043,43973845,36.4533956,127.4065695,218.29117,-180.55255,-52.27215,-0.00019583842,0.0002981637,-4.5001507e-05,7.344324,17.535795,-2.0313993,-2.2486567,0.040229075,0.0045862254,0.07276097,-0.384819,-0.37637156,4.012165,1.1154805,0.14188026,33.46734,51.968323,0.24172123,0.20948036,0.13942495,0.09080463,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
205829905,205828400,43973845,36.4533956,127.4065695,219.03198,-178.67613,-52.49307,-0.00019583842,0.0002981637,-4.5001507e-05,7.132426,17.515306,-1.338431,-1.5660088,0.040229075,0.0045862254,0.07276097,-2.6013973,1.0530268,6.565292,1.164359,0.14188026,33.46734,52.189243,0.24065174,0.20901565,0.13670404,0.09032508,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
205919469,205917874,43973845,36.4533956,127.4065695,219.6184,-177.1248,-52.63064,-0.00019583842,0.0002981637,-4.5001507e-05,6.5757527,17.63518,-1.1297108,-1.3653245,0.040229075,0.0045862254,0.07276097,-9.353816,2.2198849,0.15610972,1.2186661,0.14188026,33.46734,52.326813,0.2381141,0.2073662,0.13105477,0.08883817,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
206028883,206027231,43973845,36.4533956,127.4065695,220.26666,-175.20518,-52.788227,-0.00019583842,0.0002981637,-4.5001507e-05,5.6963534,17.799503,-1.164393,-1.3989546,0.040229075,0.0045862254,0.07276097,-5.821363,1.1441758,0.49862733,1.2485365,0.14188026,33.46734,52.4844,0.23703282,0.20686711,0.12883377,0.08847174,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
206118331,206116705,43973845,36.4533956,127.4065695,220.75296,-173.6208,-52.89486,-0.00019583842,0.0002981637,-4.5001507e-05,5.267774,17.87936,-0.84748423,-1.0733533,0.040229075,0.0045862254,0.07276097,-5.170052,1.0379933,5.433667,1.2653718,0.14188026,33.46734,52.591034,0.2436015,0.21141459,0.13404626,0.09072045,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
206227565,206226062,43973845,36.4533956,127.4065695,221.29967,-171.66971,-52.987568,-0.00019583842,0.0002981637,-4.5001507e-05,4.583783,18.028631,-0.70010877,-0.9130222,0.040229075,0.0045862254,0.07276097,-8.675066,1.6473955,-2.6905322,1.3140357,0.14188026,33.46734,52.683743,0.24227838,0.21080106,0.13096143,0.09013979,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
206327212,206325477,43973845,36.4533956,127.4065695,221.73018,-169.8708,-53.0649,-0.00019583842,0.0002981637,-4.5001507e-05,3.816929,18.176115,-0.7594686,-0.9547994,0.040229075,0.0045862254,0.07276097,-7.7345214,1.1153257,-2.7024148,1.3569394,0.14188026,33.46734,52.761074,0.24040502,0.2096926,0.12900496,0.08970306,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
206426508,206424892,43973845,36.4533956,127.4065695,222.09833,-168.04938,-53.12707,-0.00019583842,0.0002981637,-4.5001507e-05,3.226414,18.292292,-0.54631585,-0.7167947,0.040229075,0.0045862254,0.07276097,-4.291162,0.46274075,1.0356874,1.389848,0.14188026,33.46734,52.823246,0.23855126,0.2085705,0.12776098,0.08947248,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
206525832,206524307,43973845,36.4533956,127.4065695,222.41388,-166.21094,-53.160088,-0.00019583842,0.0002981637,-4.5001507e-05,2.7127917,18.374935,-0.2856951,-0.4298329,0.040229075,0.0045862254,0.07276097,-4.742629,0.6222911,1.9908242,1.4266045,0.14188026,33.46734,52.856262,0.23675954,0.20747323,0.1255638,0.08899505,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
206626522,206623723,43973845,36.4533956,127.4065695,222.6704,-164.36086,-53.17488,-0.00019583842,0.0002981637,-4.5001507e-05,1.984292,18.439152,-0.2770512,-0.3963555,0.040229075,0.0045862254,0.07276097,-7.3153133,0.63749164,0.12119496,1.4693253,0.14188026,33.46734,52.871056,0.2349886,0.20635766,0.12316574,0.08838076,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
206724925,206723138,43973845,36.4533956,127.4065695,222.85756,-162.50064,-53.187706,-0.00019583842,0.0002981637,-4.5001507e-05,1.328192,18.486708,-0.22496012,-0.32011673,0.040229075,0.0045862254,0.07276097,-6.5448556,0.23945527,2.2280533,1.4967892,0.14188026,33.46734,52.88388,0.24211644,0.21150522,0.12841782,0.090851136,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
206824137,206822553,43973845,36.4533956,127.4065695,222.98647,-160.63396,-53.186745,-0.00019583842,0.0002981637,-4.5001507e-05,0.7547198,18.52602,-0.069111586,-0.14039502,0.040229075,0.0045862254,0.07276097,-7.258283,-0.29558328,1.9954208,1.5178297,0.14188026,33.46734,52.88292,0.24025917,0.21037434,0.12680764,0.09048603,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
206923508,206921968,43973845,36.4533956,127.4065695,223.05623,-158.76465,-53.168064,-0.00019583842,0.0002981637,-4.5001507e-05,0.2118284,18.562485,0.15884572,0.11008467,0.040229075,0.0045862254,0.07276097,-4.5381756,-0.10153407,4.8972807,1.5337534,0.14188026,33.46734,52.86424,0.23841299,0.20959876,0.12480375,0.090051584,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
207022944,207021384,43973845,36.4533956,127.4065695,223.08,-156.8915,-53.11682,-0.00019583842,0.0002981637,-4.5001507e-05,-0.23306191,18.585085,0.41879448,0.39300576,0.040229075,0.0045862254,0.07276097,-4.4689965,0.21682937,1.3860214,1.559699,0.14188026,33.46734,52.812996,0.2366288,0.20846611,0.12273983,0.08952053,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
207122283,207120799,43973845,36.4533956,127.4065695,223.05035,-155.0198,-53.054394,-0.00019583842,0.0002981637,-4.5001507e-05,-0.7843252,18.576649,0.44404948,0.43902078,0.040229075,0.0045862254,0.07276097,-3.4278834,0.14823307,2.448971,1.5792787,0.14188026,33.46734,52.75057,0.24385612,0.21372132,0.12674324,0.09165855,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
207221758,207220214,43973845,36.4533956,127.4065695,222.98596,-153.15874,-52.97485,-0.00019583842,0.0002981637,-4.5001507e-05,-1.1405692,18.58713,0.76232624,0.7759106,0.040229075,0.0045862254,0.07276097,-1.6077564,0.35968626,3.9203477,1.5911859,0.14188026,33.46734,52.671024,0.24171832,0.21237616,0.12485382,0.0910709,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
207322243,207319629,43973845,36.4533956,127.4065695,222.8941,-151.28992,-52.860004,-0.00019583842,0.0002981637,-4.5001507e-05,-1.4736196,18.610899,1.0524017,1.0848186,0.040229075,0.0045862254,0.07276097,-2.349502,-0.27662557,0.033675738,1.6123822,0.14188026,33.46734,52.55618,0.23986271,0.211207,0.12241098,0.09034283,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
207420471,207419044,43973845,36.4533956,127.4065695,222.75882,-149.41669,-52.72534,-0.00019583842,0.0002981637,-4.5001507e-05,-1.9416294,18.627651,1.0567315,1.1108451,0.040229075,0.0045862254,0.07276097,-5.9665027,0.12235326,-1.5298634,1.6355774,0.14188026,33.46734,52.421516,0.23803253,0.2100202,0.12017936,0.089612745,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
207521175,207518459,43973845,36.4533956,127.4065695,222.57648,-147.54059,-52.585384,-0.00019583842,0.0002981637,-4.5001507e-05,-2.3246899,18.656351,1.2130352,1.2891457,0.040229075,0.0045862254,0.07276097,-3.85358,0.35834742,3.8344278,1.6471101,0.14188026,33.46734,52.28156,0.23624568,0.20884915,0.11892428,0.08912704,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
208026998,208025475,43973845,36.4533956,127.4065695,221.07524,-137.98305,-51.725315,-0.00019583842,0.0002981637,-4.5001507e-05,-4.0256314,18.762676,1.6330334,1.7836434,0.040229075,0.0045862254,0.07276097,-3.3465066,-0.21829267,0.6382137,1.7462159,0.14188026,33.46734,51.42149,0.23633903,0.20965801,0.11743605,0.08885379,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
208126467,208124891,43973845,36.4533956,127.4065695,220.68848,-136.11649,-51.552937,-0.00019583842,0.0002981637,-4.5001507e-05,-4.398658,18.737934,1.3657229,1.5183333,0.040229075,0.0045862254,0.07276097,-4.626902,-0.6959288,-3.732616,1.772119,0.14188026,33.46734,51.24911,0.24339981,0.2149313,0.12123421,0.09083346,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
208325483,208323720,43973845,36.4533956,127.4065695,219.83986,-132.41585,-51.255634,-0.00019583842,0.0002981637,-4.5001507e-05,-4.9004374,18.7433,1.3936424,1.550635,0.040229075,0.0045862254,0.07276097,-3.2482255,0.07705491,2.739988,1.7905152,0.14188026,33.46734,50.95181,0.24843822,0.21877556,0.12501949,0.09214484,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
208524053,208522549,43973845,36.4533956,127.4065695,218.90254,-128.69907,-50.943745,-0.00019583842,0.0002981637,-4.5001507e-05,-5.2979026,18.772005,1.3332268,1.4893373,0.040229075,0.0045862254,0.07276097,-3.1123269,-0.24161445,-0.45989135,1.8070369,0.14188026,33.46734,50.63992,0.24335451,0.21545595,0.1207249,0.090104185,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
208624758,208621964,43973845,36.4533956,127.4065695,218.40341,-126.82772,-50.796055,-0.00019583842,0.0002981637,-4.5001507e-05,-5.425383,18.803547,1.2703227,1.4290597,0.040229075,0.0045862254,0.07276097,-2.8470054,0.31593367,0.7420587,1.8083771,0.14188026,33.46734,50.49223,0.24095243,0.21383682,0.11916133,0.0891199,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
208723158,208721379,43973845,36.4533956,127.4065695,217.89096,-124.9524,-50.643574,-0.00019583842,0.0002981637,-4.5001507e-05,-5.5169044,18.865257,1.4494151,1.6107177,0.040229075,0.0045862254,0.07276097,-1.3028052,0.32909793,2.7052734,1.8088359,0.14188026,33.46734,50.33975,0.2482186,0.21917103,0.123729855,0.09097199,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
208822278,208820794,43973845,36.4533956,127.4065695,217.36545,-123.06952,-50.471527,-0.00019583842,0.0002981637,-4.5001507e-05,-5.6299496,18.925947,1.4677492,1.6363504,0.040229075,0.0045862254,0.07276097,-0.6910454,0.9799671,0.7172474,1.8141372,0.14188026,33.46734,50.1677,0.24575384,0.2175239,0.1215341,0.089930266,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
208923034,208920208,43973845,36.4533956,127.4065695,216.82472,-121.18172,-50.30876,-0.00019583842,0.0002981637,-4.5001507e-05,-5.7161875,18.970726,1.2273077,1.4021829,0.040229075,0.0045862254,0.07276097,0.7459676,0.13208719,-4.9793386,1.8199595,0.14188026,33.46734,50.004936,0.2433548,0.21589133,0.11994194,0.08896455,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
209021637,209019623,43973845,36.4533956,127.4065695,216.27528,-119.288666,-50.175858,-0.00019583842,0.0002981637,-4.5001507e-05,-5.7792172,19.020275,0.9913993,1.1719669,0.040229075,0.0045862254,0.07276097,-1.8493316,0.5482354,-0.3414916,1.8220812,0.14188026,33.46734,49.872032,0.24101025,0.214265,0.11912281,0.088008784,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
209120890,209119038,43973845,36.4533956,127.4065695,215.72194,-117.387985,-50.04067,-0.00019583842,0.0002981637,-4.5001507e-05,-5.794765,19.092358,1.236902,1.4221175,0.040229075,0.0045862254,0.07276097,1.0120771,1.3467228,2.2717617,1.8198501,0.14188026,33.46734,49.736843,0.2482268,0.21953742,0.12439044,0.08979718,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
209220070,209218452,43973845,36.4533956,127.4065695,215.16476,-115.491905,-49.904953,-0.00019583842,0.0002981637,-4.5001507e-05,-5.8005195,19.13228,0.9678616,1.150916,0.040229075,0.0045862254,0.07276097,-0.5056655,0.11163538,-5.7694464,1.819994,0.14188026,33.46734,49.601128,0.24564454,0.21775526,0.12193639,0.088740416,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
209329625,209327809,43973845,36.4533956,127.4065695,214.55956,-113.4002,-49.802315,-0.00019583842,0.0002981637,-4.5001507e-05,-5.72716,19.170132,0.6597252,0.84154487,0.040229075,0.0045862254,0.07276097,-0.7439175,0.028796032,2.8063762,1.8228235,0.14188026,33.46734,49.49849,0.24403624,0.21671957,0.12210569,0.087994,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
209418953,209417282,43973845,36.4533956,127.4065695,214.06587,-111.67941,-49.714993,-0.00019583842,0.0002981637,-4.5001507e-05,-5.7123446,19.202698,0.8544162,1.0354648,0.040229075,0.0045862254,0.07276097,-0.05093991,0.2383798,-0.0707613,1.8267989,0.14188026,33.46734,49.411167,0.2410967,0.2149233,0.12122874,0.08695681,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
209528377,209526638,43973845,36.4533956,127.4065695,213.4598,-109.56964,-49.602356,-0.00019583842,0.0002981637,-4.5001507e-05,-5.700907,19.225508,0.7164979,0.8952258,0.040229075,0.0045862254,0.07276097,-0.11377567,-0.035842773,-4.529155,1.8272197,0.14188026,33.46734,49.29853,0.23960598,0.21352032,0.11966208,0.08622421,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,1,1,1,0,0,0
