timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
221338930,221237602,3.0090497,0.00041076046,3.0082996,3.009078,3.009611,0.5983794,3.0056055,-0.12620926,-0.13008499,-0.13295174,19.631853,-0.11492348,0.12566233,0.124625206,0.12392712,22.167969,0.12931633,0.11964781,0.74769336,0.13256462,8.356369e-06,8.588535e-05,1
222344735,222241676,-3.0313802,0.00041654913,-3.0323524,-3.03135,-3.030652,0.97237724,-3.0357072,-0.20413399,-0.20647812,-0.20820236,14.311941,-0.1973095,-0.036288142,-0.03651774,-0.03666663,28.7984,-0.035491943,0.117101595,0.74806726,0.13474391,8.684694e-06,7.85236e-05,1
223336914,223235807,-2.8658023,0.0004617123,-2.8667538,-2.8657715,-2.8650866,1.221717,-2.8700259,0.112421036,0.11135483,0.11057472,11.434314,0.11553192,-0.0262146,-0.026423454,-0.026560307,30.818901,-0.025510311,0.11805267,0.7479604,0.13389827,7.5533876e-06,8.100587e-05,1
224341145,224239876,-2.8759375,0.00054466724,-2.8754995,-2.8759391,-2.876266,1.2529442,-2.874249,0.033107758,0.032831192,0.032619476,10.130967,0.033920288,0.11164713,0.111457825,0.11133242,30.054192,0.11227751,0.11773321,0.74801356,0.1341656,7.535417e-06,8.0063415e-05,1
225336075,225234003,-2.9563754,0.0006454472,-2.9558802,-2.9563775,-2.9567454,1.1505029,-2.9544454,0.19227219,0.19265366,0.1929245,10.789918,0.19117737,-0.09921694,-0.09932566,-0.09939718,25.593548,-0.09885454,0.11766378,0.74803084,0.13421682,8.746287e-06,7.982147e-05,1
226339242,226238071,-2.5207548,0.00067938067,-2.5213149,-2.5207336,-2.5203323,1.6564898,-2.5233,0.16903305,0.16769981,0.16671753,4.1260138,0.17291832,-0.016749859,-0.015247822,-0.01418829,26.957806,-0.02165556,0.11705051,0.74811035,0.13475269,8.238798e-06,7.812956e-05,1
227343306,227242137,-1.9147965,0.00042576625,-1.9142876,-1.9147959,-1.9151636,2.5040934,-1.9127413,0.165905,0.1633625,0.16152191,-13.167159,0.17368984,-0.2928648,-0.28734875,-0.2834463,25.340805,-0.3106718,0.11832699,0.74800223,0.1335773,1.2364082e-05,8.111172e-05,1
228337481,228236263,-1.480994,0.00033270125,-1.479968,-1.4809943,-1.4817299,3.0993028,-1.4767593,0.22380027,0.22283518,0.22214049,-22.268185,0.22681251,-0.16952991,-0.16653728,-0.16441059,15.444677,-0.17920971,0.110539146,0.7490034,0.14038724,1.018607e-05,6.0007926e-05,1
229341588,229240328,-1.1745995,0.000350653,-1.1736526,-1.1745963,-1.1752727,-2.7652884,-1.1707051,-0.1515007,-0.1512022,-0.15099525,-25.510485,-0.15245724,-0.17575741,-0.17389107,-0.17256355,7.1885557,-0.18180752,0.108208165,0.74917305,0.14255503,9.094335e-06,5.4647287e-05,1
230335805,230234450,-1.003531,0.00039165313,-1.002746,-1.0035276,-1.0040884,-2.4984937,-1.0003089,-0.0013170242,-0.0008535385,-0.0005264282,-25.393597,-0.002793312,-0.044130325,-0.043167114,-0.042482376,2.1533642,-0.047244072,0.10745875,0.74921936,0.14326175,7.200033e-06,5.2998923e-05,1
231340833,231238513,-0.967221,0.00047327302,-0.96705556,-0.967213,-0.96732754,-2.3988967,-0.9665787,-0.1495285,-0.14931583,-0.14916992,-23.831156,-0.15019417,0.13927937,0.13961506,0.13985729,0.53367615,0.13819695,0.10698766,0.74924576,0.14370598,8.540911e-06,5.201739e-05,1
232334763,232232632,-1.0551999,0.0005702043,-1.0543128,-1.0551952,-1.0558279,-2.4966652,-1.0515565,-0.19758129,-0.19765186,-0.1976986,-20.727478,-0.1973648,0.028734207,0.028557777,0.028438568,1.6195021,0.02931881,0.10701025,0.7492484,0.14368087,8.440723e-06,5.2061507e-05,1
233337966,233236691,-1.0931147,0.00065065175,-1.093125,-1.0931054,-1.0930933,-2.5901465,-1.0932115,-0.22785187,-0.22803783,-0.2281704,-16.91701,-0.22725391,-0.0356102,-0.03597641,-0.03622532,3.5455275,-0.034433365,0.10729031,0.7492428,0.14340533,9.000646e-06,5.262796e-05,1
