timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
268164647,268164068,2359306,2359306,0.0014575305,-0.00052223215,0.00014610306,0.0015392652,-0.0010686938,-0.042036694,5370,5370,0,0,2,1
268665811,268665056,2359306,2359306,0.0011742577,-0.00048142526,-0.00023371134,0.0035693443,-0.0011845342,-0.06651824,5374,5374,0,0,2,1
269167924,269165912,2359306,2359306,0.001224782,-0.001179183,0.00022286583,0.002433588,-0.01624506,-0.04781818,5246,5246,0,0,2,1
269667453,269666901,2359306,2359306,-0.0010218871,-0.0007552603,0.00019745075,-0.00048617844,0.004071586,-0.044892557,5375,5375,0,0,2,1
270171558,270168006,2359306,2359306,-0.0024854743,-0.0009579174,-0.0006994863,0.0013124997,-0.0019480136,-0.050889626,5496,5496,0,0,2,1
270669426,270668741,2359306,2359306,0.002078185,-5.275641e-05,0.000488949,-0.000122061145,0.0032305908,-0.02379917,5244,5244,0,0,2,1
271170443,271169726,2359306,2359306,-0.0025311857,0.0010902504,-0.00058060867,-0.00012385786,-0.0068561886,-0.06625553,5246,5246,0,0,2,1
271665889,271665340,2359306,2359306,-0.0005518842,-0.0019255442,-0.00012504922,0.0009335191,0.0013206741,-0.042121667,5370,5370,0,0,2,1
272167092,272166450,2359306,2359306,6.264153e-05,0.00058368384,-0.00029355797,0.0011252884,0.0015297015,-0.026759213,5496,5496,0,0,2,1
272667865,272667185,2359306,2359306,-0.0005536516,0.00067481265,-0.00023078939,0.00030129973,0.003853707,-0.057020642,5246,5246,0,0,2,1
273168759,273168170,2359306,2359306,0.0009244661,-0.0012015534,-5.6496105e-05,0.007381764,-0.011575858,-0.05315876,5246,5246,0,0,2,1
273664329,273663785,2359306,2359306,0.00045994995,-0.00032737257,0.00011847315,0.0051080524,-0.00014454141,-0.054808803,5371,5371,0,0,2,1
274168138,274164895,2359306,2359306,0.000772008,-0.00020387275,-9.599649e-05,0.007878139,-0.005851684,-0.05087177,5496,5496,0,0,2,1
274666310,274665630,2359306,2359306,-0.0001264828,0.0003905986,-7.345938e-05,0.0056433612,-0.013576173,-0.06870497,5243,5243,0,0,2,1
275167164,275166616,2359306,2359306,-0.0011957947,0.00040360697,-0.00011667749,0.006832394,0.0036277033,-0.058031075,5370,5370,0,0,2,1
275669231,275667727,2359306,2359306,-0.0003333534,-0.0022717547,0.00037853786,0.010611098,-0.006905772,-0.039181374,5496,5496,0,0,2,1
276164335,276163219,2359306,2359306,0.0010719901,0.00032676646,0.00012449302,0.005210495,0.0045046885,-0.030417368,5373,5373,0,0,2,1
276664767,276664077,2359306,2359306,-7.8598125e-05,0.00020103592,-0.00013633081,0.0050875675,-8.871997e-06,-0.050102573,5245,5245,0,0,2,1
277165602,277165063,2359306,2359306,0.00013411189,-0.00083716435,-6.1451456e-06,0.0042525386,-0.008455515,-0.057744715,5371,5371,0,0,2,1
277666981,277666173,2359306,2359306,0.0013057663,-0.00043571802,0.00014457272,0.008193809,-0.002018005,-0.05037509,5496,5496,0,0,2,1
278167577,278166909,2359306,2359306,-0.00025397367,0.00068834476,-0.00031107973,0.008329323,-0.0002309094,-0.044051014,5246,5246,0,0,2,1
278663751,278662648,2359306,2359306,-0.0011184284,0.0024025484,-0.00022695545,0.006282855,0.002685167,-0.054938562,5371,5371,0,0,2,1
279164054,279163509,2359306,2359306,0.0015745581,3.3823817e-05,0.00041485645,0.008900362,-0.010460741,-0.07745924,5371,5371,0,0,2,1
279665151,279664620,2359306,2359306,0.00075632945,-1.8270697e-05,6.710303e-05,0.006536628,-0.014272391,-0.056406982,5496,5496,0,0,2,1
280166021,280165355,2359306,2359306,-0.00094671844,0.0015387357,-2.3717786e-05,0.00993745,-0.004334217,-0.059143946,5246,5246,0,0,2,1
280667770,280666341,2359306,2359306,-0.001349186,-0.0006748623,-0.00010639172,0.0058802064,-0.008786432,-0.049846098,5246,5246,0,0,2,1
281168029,281167326,2359306,2359306,-0.0001189279,-0.0034243092,0.0007658453,0.0065203873,-0.015685717,-0.048704762,5370,5370,0,0,2,1
281668914,281668187,2359306,2359306,-0.00044522007,-0.0016819858,-0.0002785511,0.009237058,-0.006135385,-0.035226874,5246,5246,0,0,2,1
282164483,282163801,2359306,2359306,-0.0007466571,1.9401661e-05,-0.00039132914,0.0087969545,-0.0034846498,-0.032177266,5246,5246,0,0,2,1
282665598,282664787,2359306,2359306,-0.0011416365,-0.00048410593,-0.00051564956,0.007171374,-0.006474415,-0.06942593,5371,5371,0,0,2,1
283167033,283165896,2359306,2359306,0.0014736668,-0.0023738127,0.0007787878,0.010537144,-0.005570185,-0.030265188,5495,5495,0,0,2,1
283667297,283666631,2359306,2359306,-0.0013771674,0.0015767042,-0.00090734905,0.006388709,-1.3419858e-05,-0.054509807,5246,5246,0,0,2,1
284168410,284167616,2359306,2359306,-0.0014527853,-0.0016766282,0.0008221531,0.0066650594,-0.009292617,-0.06254208,5245,5245,0,0,2,1
284669265,284668601,2359306,2359306,-4.7254e-06,-0.0012224456,-0.0003120568,0.010179132,-0.0013223259,-0.029001774,5370,5370,0,0,2,1
285170194,285169464,2359306,2359306,-0.0021299298,0.0025882844,-0.0012964638,0.00849988,0.0013848909,-0.036253065,5123,5123,0,0,2,1
285665744,285665076,2359306,2359306,0.0012673922,-0.0023703012,0.0005980558,0.013410266,-0.020968623,-0.06698122,5247,5247,0,0,2,1
286166583,286166060,2359306,2359306,0.0014080141,-0.00039999982,-0.00014711522,0.010454606,-0.004151122,-0.048825685,5245,5245,0,0,2,1
286667728,286667045,2359306,2359306,-0.00046093643,0.0026930731,8.989457e-05,0.007006987,-0.0036328465,-0.036262963,5371,5371,0,0,2,1
287169183,287167904,2359306,2359306,-0.00045552812,0.0003700302,-0.00023790193,0.0066332254,-0.007546766,-0.06432804,5117,5117,0,0,2,1
287669450,287668888,2359306,2359306,0.001519143,0.0009767626,0.0006492396,0.007448662,0.0037510272,-0.04881097,5371,5371,0,0,2,1
288166029,288164502,2359306,2359306,-0.002115741,-0.0005357955,-0.00026062987,0.0054408396,0.0073201335,-0.04683689,5246,5246,0,0,2,1
288666171,288665486,2359306,2359306,-0.001964602,-0.0034312701,-0.00034353192,0.008610896,0.0015180293,-0.06260979,5371,5371,0,0,2,1
289168938,289166345,2359306,2359306,-0.00014174878,-0.0011199242,-0.0017050429,0.005538068,-0.015713658,-0.040831596,5246,5246,0,0,2,1
289668353,289667329,2359306,2359306,0.009483711,0.002865688,0.0024869386,0.006016875,-0.0073975176,-0.061954036,5371,5371,0,0,2,1
290163482,290162941,2359306,2359306,-0.00027920134,-0.0036131477,-0.0014339546,0.004086822,-0.003665302,-0.03854091,5371,5371,0,0,2,1
290664867,290664049,2359306,2359306,-0.00075792026,0.0029599322,9.601052e-05,0.0055103623,-0.008750905,-0.07198908,5495,5495,0,0,2,1
291167215,291164783,2359306,2359306,-0.001291051,0.0017839477,5.7854504e-05,0.008633542,-0.009198617,-0.06782613,5246,5246,0,0,2,1
291666495,291665766,2359306,2359306,-0.0015516627,-0.0037477717,-0.00073340815,0.0033748955,-0.0051093167,-0.03161583,5246,5246,0,0,2,1
292167487,292166750,2359306,2359306,0.00045146982,0.00082321133,0.0015656243,-0.0029710939,-0.00025484202,-0.049016334,5371,5371,0,0,2,1
292663023,292662487,2359306,2359306,0.01872374,-0.0020213132,-0.0016657794,-0.0045627123,-0.09468916,-0.101823,5496,5496,0,0,2,1
293164353,293163219,2359306,2359306,0.0025328472,0.0032674633,0.0018951244,-0.14922988,0.074556634,-0.08759142,5245,5245,0,0,2,1
293664844,293664202,2359306,2359306,-0.002482492,0.00263327,-0.0003191735,-0.023531957,0.0042783264,-0.07012842,5245,5245,0,0,2,1
294165886,294165187,2359306,2359306,-0.00047070681,0.000573506,0.0026394248,-0.037024133,0.008727659,-0.071350604,5373,5373,0,0,2,1
294666705,294666043,2359306,2359306,0.00034721522,1.1560735e-05,-3.6080316e-06,0.0015890837,0.0008824994,-0.04866787,5121,5121,0,0,2,1
295173467,295172522,2359306,2359306,-6.693542e-05,1.1317968e-05,4.6847676e-05,0.0025183186,0.0003556807,-0.0505703,5496,5496,0,0,2,1
295670314,295668010,2359306,2359306,1.7801665e-05,3.382578e-06,-8.069873e-06,0.0018236587,0.0012426063,-0.05291815,5371,5371,0,0,2,1
296167489,296163747,2359306,2359306,-2.3324255e-06,-1.4110724e-06,5.2915134e-06,0.0019236453,0.0012644253,-0.05405054,5496,5496,0,0,2,1
296665164,296664490,2359306,2359306,6.0952866e-06,-1.5450693e-06,-7.0754218e-06,0.0017583396,0.0009927447,-0.051766623,5254,5254,0,0,2,1
297174177,297165466,2359306,2359306,5.2030923e-06,-2.0348432e-05,3.2762007e-05,0.0017261561,0.00091114186,-0.05152544,5233,5233,0,0,2,1
297667118,297666449,2359306,2359306,4.769717e-05,-3.5306102e-06,1.605691e-07,0.0018100479,0.001168893,-0.05293987,5370,5370,0,0,2,1
