timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
213171158,213170181,3670026,3670026,0.00031537813,-0.0006377851,9.021025e-06,0.006635351,0.0040163524,-0.041754853,4967,4967,0,0,1,1
213673430,213672223,3670026,3670026,0.0008391173,0.0006014681,-0.00014953705,0.009209993,-0.013888225,-0.034963153,4970,4970,0,0,1,1
214170345,214169294,3670026,3670026,-0.00021628103,3.0465633e-05,-0.00018402681,0.0072997645,-0.0027234762,-0.054355193,4968,4968,0,0,1,1
214672284,214671335,3670026,3670026,0.0009380176,-0.000505073,-0.0002968214,0.012310676,-0.007463809,-0.030953683,4970,4970,0,0,1,1
215174339,215173376,3670026,3670026,0.00036235285,-0.0003221283,-2.9856285e-05,0.010152017,-0.011910766,-0.03982471,4971,4971,0,0,1,1
215671438,215670445,3670026,3670026,0.0013699919,-0.00024400649,-0.00020393387,0.004845496,-0.0019267808,-0.036142413,4971,4971,0,0,1,1
216168433,216167513,3670026,3670026,0.00074015575,-0.0002308329,0.00045197914,0.004127817,-0.0045760563,-0.02874239,4970,4970,0,0,1,1
216670515,216669554,3670026,3670026,-0.0008334066,8.353325e-06,0.00015645799,0.0057678055,-0.0067047323,-0.08353113,4972,4972,0,0,1,1
217172573,217171591,3670026,3670026,0.00082403806,0.0001179141,-8.932308e-05,0.006482531,-0.005157618,-0.040543053,4970,4970,0,0,1,1
217669655,217668659,3670026,3670026,-0.000790651,-0.00012812676,5.023093e-05,0.006259524,0.0011891333,-0.059736703,4971,4971,0,0,1,1
218171824,218170697,3670026,3670026,0.005736146,0.00089068944,0.0011585429,0.012128095,-0.009474565,-0.03959762,4967,4967,0,0,1,1
218673693,218672735,3670026,3670026,0.00028346165,0.0026619004,0.0021359692,0.011218735,0.003639124,-0.081178695,4971,4971,0,0,1,1
219171079,219169802,3670026,3670026,-0.0005088287,-0.00012790316,0.0012915502,0.008669318,-0.0027907356,-0.06565491,4966,4966,0,0,1,1
219667809,219666872,3670026,3670026,-0.00093681866,0.00091302214,0.0011163708,0.01541989,-0.008815705,-0.054721396,4973,4973,1,0,1,1
220169857,220168908,3670026,3670026,0.0009684537,-0.00048271313,0.0015928037,0.012567977,-0.007813554,-0.02716278,4970,4970,0,0,1,1
220671908,220670946,3670026,3670026,0.0009926795,9.713597e-05,0.0017134901,0.008027945,-0.0014722173,-0.035959356,4971,4971,0,0,1,1
221169150,221168013,3670026,3670026,-0.0018810633,-0.0007695175,0.0008549572,0.011623912,-0.011116732,-0.052885216,4971,4971,0,0,1,1
221671059,221670050,3670026,3670026,0.00066259067,0.00020756864,0.0022728706,0.0068458235,-0.0017304395,-0.042710446,4971,4971,0,0,1,1
222173031,222172086,3670026,3670026,-0.0020836554,-1.2786458e-05,0.00041775787,0.008339479,-0.004262137,-0.052169517,4970,4970,0,0,1,1
222670060,222669152,3670026,3670026,-0.0022881126,0.00058790075,0.0010248617,0.011777553,-0.018254073,-0.05801116,4970,4970,0,0,1,1
223172125,223171188,3670026,3670026,-0.001025125,0.0011127209,0.0004988069,0.009719945,-0.0024724274,-0.06324831,4971,4971,0,0,1,1
223669194,223668253,3670026,3670026,-0.0037943984,-0.0013996992,1.1322935e-05,0.009373698,-0.005494288,-0.06274509,4971,4971,0,0,1,1
224171232,224170288,3670026,3670026,-0.0003920449,-0.00037779423,-0.00016930002,0.0061215097,-0.0027155385,-0.04233226,4971,4971,0,0,1,1
224668435,224667351,3670026,3670026,0.00044172187,-0.00054394326,-0.0005369974,0.010522968,-0.0043406337,-0.030461954,4970,4970,0,0,1,1
225170316,225169385,3670026,3670026,-0.0015413559,0.00058486126,-0.00014215922,0.00014103176,-0.007101851,-0.046491113,4970,4970,0,0,1,1
225672368,225671419,3670026,3670026,0.0029823636,0.0009122496,0.0017544093,0.0059075104,-0.0015479125,-0.053258,4971,4971,0,0,1,1
226169450,226168481,3670026,3670026,0.0009097991,0.002287929,0.0023536975,0.009011399,-0.0009398599,-0.06546489,4971,4971,0,0,1,1
226671491,226670514,3670026,3670026,-0.0020612443,0.00061838,0.0009285249,0.006231391,-0.003548929,-0.08186417,4970,4970,0,0,1,1
227168557,227167578,3670026,3670026,0.00020670121,0.0016243983,0.0018639112,0.007646609,-0.0071496605,-0.06595625,4971,4971,0,0,1,1
227670572,227669611,3670026,3670026,0.00035998036,0.0011158957,0.0011462338,0.007328556,-0.012621568,-0.052044395,4970,4970,0,0,1,1
228172624,228171645,3670026,3670026,-0.0023587493,0.0018774688,0.001914311,0.005307377,-0.00025438104,-0.05355901,4971,4971,0,0,1,1
228669666,228668707,3670026,3670026,-0.002375496,0.00016245338,0.0015023883,0.0058894246,-0.018206866,-0.06217989,4970,4970,0,0,1,1
229171733,229170744,3670026,3670026,-0.00023508426,-0.00042676108,0.0010637835,0.007703145,0.00012591021,-0.04699491,4975,4975,0,0,1,1
229668791,229667801,3670026,3670026,0.0007116963,0.00021213385,0.0010717794,0.012683461,-0.007836791,-0.024885498,4971,4971,0,0,1,1
230170790,230169835,3670026,3670026,-0.0020461164,0.001650762,0.0003642148,0.008297705,0.0017125452,-0.0691714,4973,4973,0,0,1,1
230667862,230666893,3670026,3670026,-0.0033002824,-0.00036938116,0.00061194896,0.0059107705,-0.0019558817,-0.05071898,4969,4969,0,0,1,1
231170097,231168924,3670026,3670026,-5.4976525e-05,-3.3477936e-05,-0.00048283325,0.0012346212,-0.0097860675,-0.04652101,4971,4971,0,0,1,1
