timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
205174518,0.8515529,0.06990315,0.90371597,0.0,0.8251179,0.3574527,0.20886406,0.38442665,0.5851202,0.0,0.0,0,0
205215521,0.8460761,0.06864078,0.9272978,0.0,0.82139885,0.35298222,0.21147358,0.3949511,0.58254117,0.0,0.0,0,0
205273738,0.83489275,0.06660621,0.9632956,0.0,0.8159338,0.3450039,0.21468095,0.41126192,0.5801223,0.0,0.0,0,0
205313465,0.826734,0.06480788,0.98686516,0.0,0.81227374,0.339539,0.21629398,0.4220683,0.57941705,0.0,0.0,0,0
205373442,0.8152173,0.062188417,1.0159885,0.0,0.8077462,0.3323055,0.21767114,0.43558973,0.5755598,0.0,0.0,0,0
205412995,0.80823445,0.06051413,1.034511,0.0,0.8046836,0.32785657,0.21852738,0.4441174,0.57055676,0.0,0.0,0,0
205472627,0.79300433,0.05729188,1.0578402,0.0,0.80162627,0.31995347,0.21760386,0.45571223,0.55671376,0.0,0.0,0,0
205512466,0.7850848,0.055268865,1.0696048,0.0,0.8000129,0.31598735,0.21685906,0.46163136,0.5458741,0.0,0.0,0,0
205573277,0.7755204,0.052646864,1.0863477,0.0,0.7973856,0.3109886,0.21622296,0.46979788,0.5311306,0.0,0.0,0,0
205613061,0.77064216,0.051088624,1.0964327,0.0,0.79562336,0.30833697,0.21601999,0.47460204,0.52344614,0.0,0.0,0,0
205671444,0.7604562,0.04840515,1.1087809,0.0,0.79399556,0.3036225,0.21442217,0.48104843,0.5145599,0.0,0.0,0,0
205711307,0.75642276,0.04692415,1.1140218,0.0,0.7932112,0.30182946,0.21366177,0.48380116,0.51157504,0.0,0.0,0,0
205771029,0.76071703,0.046506666,1.1310889,0.0,0.7883702,0.30179408,0.21711978,0.4901548,0.5140569,0.0,0.0,0,0
205830463,0.7627486,0.047144048,1.164359,0.0,0.7798639,0.298768,0.22286637,0.5028722,0.51341903,0.0,0.0,0,0
205870324,0.76085687,0.04756993,1.1896778,0.0,0.77375555,0.2950788,0.22630826,0.51285034,0.5085453,0.0,0.0,0,0
205910374,0.7543211,0.047066018,1.2136922,0.0,0.76844484,0.28996584,0.22793642,0.52293146,0.50224435,0.0,0.0,0,0
205969833,0.7390072,0.045153815,1.2378085,0.0,0.76407677,0.2818763,0.22661333,0.5342086,0.49263903,0.0,0.0,0,0
206029414,0.72875565,0.043800265,1.2485365,0.0,0.76249933,0.27712518,0.22485009,0.5396655,0.4896825,0.0,0.0,0,0
206070476,0.7248443,0.04347075,1.2541578,0.0,0.7614871,0.27509472,0.2244441,0.542296,0.4938631,0.0,0.0,0,0
206109044,0.72228485,0.043500673,1.2625352,0.0,0.75956213,0.27317205,0.22490738,0.5457647,0.49858493,0.0,0.0,0,0
206168730,0.7174958,0.043548547,1.2843505,0.0,0.75421476,0.26888388,0.22656418,0.5545541,0.50136375,0.0,0.0,0,0
206228224,0.7053282,0.0421761,1.3140357,0.0,0.74736863,0.26134604,0.22657755,0.5672752,0.4968644,0.0,0.0,0,0
206268101,0.6968941,0.041132864,1.332112,0.0,0.74319583,0.2564611,0.22612458,0.5751134,0.49262568,0.0,0.0,0,0
206327814,0.68230546,0.03960701,1.3569394,0.0,0.73768103,0.24871418,0.22446625,0.58615947,0.48979622,0.0,0.0,0,0
206368977,0.6750322,0.039182775,1.3700042,0.0,0.73468924,0.24469994,0.22378144,0.59184086,0.49059102,0.0,0.0,0,0
206427046,0.6658703,0.038346138,1.389848,0.0,0.7298024,0.2393817,0.22314952,0.6002409,0.49405977,0.0,0.0,0,0
206467258,0.65919113,0.03753912,1.4024124,0.0,0.7267291,0.23579735,0.22233783,0.6056651,0.49613965,0.0,0.0,0,0
206526470,0.6516437,0.037076466,1.4266045,0.0,0.7201792,0.23051889,0.22268869,0.6153152,0.49825636,0.0,0.0,0,0
206566276,0.6425761,0.036629815,1.4458504,0.0,0.715209,0.225266,0.22191532,0.6232855,0.49903265,0.0,0.0,0,0
206627250,0.62450385,0.03489704,1.4693253,0.0,0.7096597,0.21679679,0.21821885,0.63384765,0.49755538,0.0,0.0,0,0
206675975,0.6109956,0.033700287,1.4849153,0.0,0.70601946,0.21071275,0.21516047,0.64096993,0.4961952,0.0,0.0,0,0
206715437,0.6004289,0.033006564,1.4946561,0.0,0.7039216,0.20617224,0.21253476,0.64561313,0.49611887,0.0,0.0,0,0
206767004,0.5897764,0.03246673,1.5055908,0.0,0.7014127,0.20145136,0.21000904,0.6506409,0.49837714,0.0,0.0,0,0
206814698,0.5773413,0.03245852,1.5158846,0.0,0.6992862,0.19602649,0.20696844,0.6555429,0.50136775,0.0,0.0,0,0
206874888,0.5609003,0.032490093,1.5261576,0.0,0.6974918,0.18922302,0.20255819,0.6608101,0.50474596,0.0,0.0,0,0
206914180,0.55215466,0.032709092,1.5320894,0.0,0.6963665,0.18550485,0.20029354,0.66373503,0.5051817,0.0,0.0,0,0
206975083,0.5416037,0.033469744,1.5463709,0.0,0.6926373,0.18016164,0.19834365,0.66966796,0.50255996,0.0,0.0,0,0
207013548,0.5325457,0.033808753,1.5571172,0.0,0.68986243,0.1758555,0.19637294,0.67424196,0.5000188,0.0,0.0,0,0
207073422,0.51519966,0.033773404,1.5728577,0.0,0.6860177,0.16837326,0.19183686,0.6813433,0.49935937,0.0,0.0,0,0
207114219,0.5032339,0.033865426,1.578311,0.0,0.685157,0.1637216,0.1882355,0.6843409,0.50086766,0.0,0.0,0,0
207172692,0.49084622,0.03497761,1.5852914,0.0,0.6838509,0.15844582,0.18492563,0.6877829,0.50508255,0.0,0.0,0,0
207212482,0.4840813,0.035985533,1.5898316,0.0,0.6828985,0.15536621,0.18329321,0.6898655,0.50839865,0.0,0.0,0,0
207272064,0.47421506,0.037538,1.6004785,0.0,0.6800909,0.15049212,0.18121748,0.6942541,0.5115876,0.0,0.0,0,0
207311669,0.46695617,0.038691223,1.6097847,0.0,0.6774805,0.14678366,0.1797703,0.6979666,0.51171046,0.0,0.0,0,0
207371657,0.45248562,0.040199973,1.6251075,0.0,0.67326057,0.13999945,0.17630051,0.7042999,0.51076573,0.0,0.0,0,0
207411367,0.44011837,0.04054657,1.6338552,0.0,0.671047,0.13495646,0.17264968,0.70829004,0.51140666,0.0,0.0,0,0
207471055,0.4234291,0.04087581,1.6420217,0.0,0.6692693,0.12855208,0.16736926,0.7124187,0.5153603,0.0,0.0,0,0
207510606,0.41402712,0.04170745,1.6461614,0.0,0.6684455,0.12476515,0.16455293,0.71451837,0.5193288,0.0,0.0,0,0
207968122,0.28902397,0.054585807,1.7287518,0.0,0.64509904,0.072901435,0.12703523,0.7499297,0.5432215,0.0,0.0,0,0
208027551,0.2745217,0.05701711,1.7462159,0.0,0.6391357,0.06623207,0.12295497,0.7563074,0.5457997,0.0,0.0,0,0
208067510,0.2612329,0.057967566,1.7578955,0.0,0.6351685,0.060930412,0.118586145,0.7607798,0.5471753,0.0,0.0,0,0
208126999,0.23857592,0.05872687,1.772119,0.0,0.63041025,0.052655093,0.11057686,0.76653975,0.54834235,0.0,0.0,0,0
208167210,0.22542581,0.05949645,1.7780434,0.0,0.6284938,0.04789863,0.10591754,0.76907915,0.54909843,0.0,0.0,0,0
208266292,0.19812751,0.062218282,1.7860576,0.0,0.6260756,0.037876382,0.0964131,0.77285135,0.55311257,0.0,0.0,0,0
208326054,0.18291503,0.06443292,1.7905152,0.0,0.624677,0.032049324,0.09129214,0.7748659,0.555892,0.0,0.0,0,0
208475049,0.14367212,0.06807516,1.8042575,0.0,0.6199005,0.01783655,0.07732777,0.7806572,0.55998045,0.0,0.0,0,0
208506075,0.13646336,0.068781875,1.8061036,0.0,0.6192511,0.01525613,0.07474538,0.7814783,0.5606735,0.0,0.0,0,0
208575565,0.12111041,0.070383936,1.8079587,0.0,0.6186452,0.009809333,0.06924684,0.7825514,0.5626557,0.0,0.0,0,0
208614581,0.11390776,0.07164834,1.8082738,0.0,0.6185676,0.0070743556,0.066818416,0.7828533,0.5637318,0.0,0.0,0,0
208673755,0.10181234,0.074016005,1.8081962,0.0,0.6186502,0.0024058684,0.062811546,0.78314805,0.5659088,0.0,0.0,0,0
208714943,0.09555517,0.0753966,1.8085785,0.0,0.61851496,-8.350066e-05,0.060786206,0.7834184,0.5685199,0.0,0.0,0,0
208773172,0.08381108,0.07714312,1.8114241,0.0,0.61739624,-0.00448226,0.056716517,0.7845922,0.5721631,0.0,0.0,0,0
208813223,0.07440438,0.07858063,1.8136657,0.0,0.61649203,-0.008011339,0.053458855,0.7855033,0.5731952,0.0,0.0,0,0
208873835,0.06421537,0.080485925,1.8173753,0.0,0.61498564,-0.011994773,0.0500196,0.78685886,0.5744294,0.0,0.0,0,0
208912464,0.056291725,0.08129297,1.8194656,0.0,0.6141093,-0.014798559,0.0471338,0.7876733,0.5751291,0.0,0.0,0,0
208972066,0.045889664,0.08221807,1.8218374,0.0,0.61308604,-0.018408678,0.043297995,0.788614,0.57595354,0.0,0.0,0,0
209011718,0.040268403,0.08317058,1.8222325,0.0,0.61287147,-0.020516055,0.0413686,0.7888321,0.5765117,0.0,0.0,0,0
209071726,0.031758893,0.08589285,1.8211131,0.0,0.6132019,-0.024176756,0.03885811,0.7885993,0.5775557,0.0,0.0,0,0
209111218,0.025214326,0.08804996,1.8201401,0.0,0.61348516,-0.027016597,0.03695087,0.78837854,0.57807034,0.0,0.0,0,0
209171307,0.019214332,0.090808585,1.8197398,0.0,0.61353177,-0.029938092,0.03543669,0.7883063,0.5784004,0.0,0.0,0,0
209210830,0.015231965,0.091394074,1.819927,0.0,0.61339074,-0.03139378,0.034043446,0.7884208,0.57814395,0.0,0.0,0,0
209271257,0.010706216,0.09222126,1.820804,0.0,0.61296237,-0.033122223,0.032498244,0.78874826,0.5768955,0.0,0.0,0,0
209330164,0.0068670698,0.093776405,1.8228235,0.0,0.6120808,-0.034944035,0.031425226,0.78939754,0.5754765,0.0,0.0,0,0
209370980,0.004741235,0.095855355,1.8245364,0.0,0.6113388,-0.036442045,0.031190947,0.7899139,0.57491356,0.0,0.0,0,0
209410735,-0.0005240182,0.09783856,1.8264694,0.0,0.61044735,-0.038863372,0.029679857,0.7905458,0.5745598,0.0,0.0,0,0
209469207,-0.008498054,0.10076195,1.8276443,0.0,0.6097738,-0.042468313,0.027395276,0.79096264,0.573812,0.0,0.0,0,0
209529043,-0.014355451,0.10218198,1.8272197,0.0,0.6097887,-0.044809874,0.02552144,0.7908846,0.5722667,0.0,0.0,0,0
209568712,-0.014310813,0.10276304,1.8274139,0.0,0.60970217,-0.045028407,0.02571205,0.7909328,0.5708039,0.0,0.0,0,0
209628535,-0.013497908,0.1033577,1.8311182,0.0,0.6082436,-0.045064103,0.026131554,0.7920393,0.56831187,0.0,0.0,0,0
209668007,-0.014804476,0.10372591,1.8351004,0.0,0.6066289,-0.045658313,0.025635349,0.79325885,0.56646496,0.0,0.0,0,0
209727702,-0.018157007,0.10555096,1.8408011,0.0,0.60425234,-0.047469158,0.024724565,0.7949934,0.5633257,0.0,0.0,0,0
209767403,-0.021200316,0.10716745,1.8426833,0.0,0.6033981,-0.049053147,0.023957714,0.79556924,0.56153655,0.0,0.0,0,0
209828624,-0.029114926,0.108617775,1.8435088,0.0,0.6028388,-0.05202564,0.021226063,0.79588205,0.559074,0.0,0.0,0,0
209867051,-0.03252937,0.10828923,1.8423632,0.0,0.6032124,-0.05291283,0.019798351,0.7955771,0.55725247,0.0,0.0,0,0
209926356,-0.040891163,0.107213415,1.8371125,0.0,0.6050991,-0.05496448,0.01629102,0.7940836,0.5532557,0.0,0.0,0,0
209967346,-0.043712363,0.10686554,1.8318119,0.0,0.60713214,-0.05563998,0.015212828,0.79250455,0.5498254,0.0,0.0,0,0
210015886,-0.047872037,0.106014185,1.823906,0.0,0.61016506,-0.056512848,0.013528758,0.79014045,0.5457211,0.0,0.0,0,0
210075796,-0.050709575,0.105718285,1.8130459,0.0,0.6143737,-0.057194084,0.01262789,0.78683835,0.540814,0.0,0.0,0,0
210106467,-0.0509531,0.105629094,1.8075131,0.0,0.6165433,-0.05719906,0.0126628755,0.7851383,0.53837013,0.0,0.0,0,0
210177458,-0.04899279,0.10489867,1.7995224,0.0,0.61974996,-0.05625536,0.013431356,0.78266525,0.5326514,0.0,0.0,0,0
210214830,-0.048914783,0.10428825,1.7958717,0.0,0.6211955,-0.05596847,0.0133743,0.78154,0.5296303,0.0,0.0,0,0
210274386,-0.04765605,0.10398016,1.7892661,0.0,0.6238163,-0.05541157,0.013953266,0.7794793,0.5251543,0.0,0.0,0,0
210314270,-0.04468974,0.104685806,1.7861534,0.0,0.6250925,-0.054736856,0.015415311,0.7784764,0.5213426,0.0,0.0,0,0
210375109,-0.040455643,0.105272636,1.7849423,0.0,0.62566406,-0.053630944,0.017279755,0.778055,0.5156679,0.0,0.0,0,0
210413549,-0.038948696,0.10530546,1.7853155,0.0,0.6255583,-0.053175595,0.017866367,0.7781581,0.5122585,0.0,0.0,0,0
210473219,-0.037628267,0.105163865,1.7870076,0.0,0.6249381,-0.05272307,0.018291118,0.7786772,0.5068345,0.0,0.0,0,0
210512974,-0.038093433,0.105316065,1.7875305,0.0,0.6247185,-0.052932322,0.01814384,0.77884257,0.5053806,0.0,0.0,0,0
210572674,-0.03670746,0.1047884,1.7873816,0.0,0.6248254,-0.05229285,0.018522229,0.77879107,0.5038849,0.0,0.0,0,0
210613694,-0.034181207,0.10327792,1.786228,0.0,0.6253748,-0.050905265,0.019062294,0.778429,0.5026895,0.0,0.0,0,0
210672033,-0.030753165,0.10013382,1.785323,0.0,0.6258822,-0.048602324,0.019433279,0.77815914,0.49901283,0.0,0.0,0,0
210712155,-0.03197978,0.09880588,1.7822628,0.0,0.6270712,-0.048441723,0.018613784,0.77723145,0.49708188,0.0,0.0,0,0
210771551,-0.033907246,0.100025855,1.7745401,0.0,0.6299936,-0.049448658,0.01843908,0.774805,0.49878412,0.0,0.0,0,0
210811291,-0.033692446,0.100916535,1.7694118,0.0,0.6319636,-0.04967719,0.018930877,0.7731725,0.49996525,0.0,0.0,0,0
210872760,-0.033588585,0.09977816,1.7635075,0.0,0.63427144,-0.049149737,0.018755749,0.77131855,0.5011389,0.0,0.0,0,0
210910695,-0.02884979,0.09698991,1.7597095,0.0,0.63590884,-0.046535254,0.019785682,0.77010584,0.5012106,0.0,0.0,0,0
210970193,-0.017547645,0.092838794,1.7597775,0.0,0.6362122,-0.04134463,0.022814058,0.7700677,0.4998156,0.0,0.0,0,0
211010234,-0.015076131,0.091463715,1.7623613,0.0,0.6352916,-0.04005936,0.02327609,0.7708813,0.4976886,0.0,0.0,0,0
211069725,-0.017010927,0.09283914,1.7630199,0.0,0.634974,-0.041211292,0.022954036,0.77109194,0.49256587,0.0,0.0,0,0
211129500,-0.01958432,0.09399865,1.7600502,0.0,0.6360432,-0.042441797,0.022393407,0.77016,0.49377298,0.0,0.0,0,0
211170226,-0.02208454,0.09256915,1.7576166,0.0,0.6369536,-0.042661298,0.021027377,0.76943356,0.4956564,0.0,0.0,0,0
211208965,-0.02470423,0.0902127,1.7531997,0.0,0.6386405,-0.042547155,0.019362075,0.76808405,0.49712425,0.0,0.0,0,0
211268866,-0.024020875,0.08594087,1.7440071,0.0,0.6422587,-0.040605426,0.018445402,0.7651893,0.49806324,0.0,0.0,0,0
211328246,-0.021459542,0.082561836,1.7353773,0.0,0.6456656,-0.03841157,0.01850484,0.76242906,0.49680525,0.0,0.0,0,0
211369217,-0.020979075,0.08133556,1.72976,0.0,0.64783484,-0.037737794,0.01839777,0.760623,0.4952652,0.0,0.0,0,0
211427732,-0.017909763,0.079846464,1.720151,0.0,0.6515634,-0.036085494,0.019255834,0.7574907,0.492791,0.0,0.0,0,0
211467271,-0.017446373,0.07960964,1.7142103,0.0,0.6538228,-0.035787243,0.01946051,0.75555044,0.49196035,0.0,0.0,0,0
211528653,-0.016859902,0.080193,1.7059366,0.0,0.6569437,-0.03573325,0.020020915,0.7528262,0.49057487,0.0,0.0,0,0
211566821,-0.015789429,0.079489626,1.7011772,0.0,0.65876365,-0.03506886,0.020276148,0.7512586,0.4892222,0.0,0.0,0,0
211626518,-0.010736111,0.07692058,1.695963,0.0,0.66084474,-0.032383956,0.021412015,0.74951786,0.48916554,0.0,0.0,0,0
211667695,-0.0060839886,0.0746375,1.6953076,0.0,0.6611951,-0.029983975,0.02241053,0.7492795,0.48915324,0.0,0.0,0,0
211726030,-0.0019719345,0.07336164,1.697239,0.0,0.66054755,-0.028169256,0.023501951,0.7498874,0.48654333,0.0,0.0,0,0
211775502,-0.0012873199,0.07458026,1.6996825,0.0,0.6596254,-0.028429523,0.02412643,0.7506691,0.48501417,0.0,0.0,0,0
211806654,-0.00023495345,0.07579104,1.7014669,0.0,0.65895516,-0.02855909,0.024895282,0.7512275,0.48539054,0.0,0.0,0,0
211866473,-0.0005044169,0.07625869,1.7064668,0.0,0.65706533,-0.028885802,0.024876015,0.7528691,0.4876217,0.0,0.0,0,0
211914937,-0.0018930812,0.07499613,1.7097949,0.0,0.65580744,-0.028906554,0.02389038,0.75399613,0.49065334,0.0,0.0,0,0
211974455,0.0015194643,0.072881386,1.7135807,0.0,0.6544525,-0.02703656,0.024432283,0.7552245,0.49355912,0.0,0.0,0,0
212015442,0.004782054,0.07304473,1.7183247,0.0,0.6527008,-0.026091538,0.025655873,0.75673157,0.4943431,0.0,0.0,0,0
212073802,0.006677673,0.075018205,1.7272547,0.0,0.64931875,-0.026340073,0.026899628,0.7595839,0.49533772,0.0,0.0,0,0
212113564,0.00739188,0.07682922,1.7332555,0.0,0.64702654,-0.02687931,0.02767812,0.76149064,0.49778217,0.0,0.0,0,0
212173584,0.0051583224,0.0785457,1.7417582,0.0,0.64373296,-0.028371708,0.027262455,0.7642379,0.5030746,0.0,0.0,0,0
212212931,0.0022926074,0.07896959,1.7454877,0.0,0.6422602,-0.029505054,0.026248822,0.76546866,0.50588125,0.0,0.0,0,0
212272800,-0.00039399593,0.07969024,1.7482485,0.0,0.6411535,-0.030678708,0.025409631,0.76637816,0.50854445,0.0,0.0,0,0
212312431,-0.002132411,0.07946096,1.7483702,0.0,0.64108294,-0.031149635,0.024668079,0.7664423,0.5106463,0.0,0.0,0,0
212373285,-0.0033110888,0.07955833,1.7461103,0.0,0.6419288,-0.031537335,0.024283241,0.7657305,0.5136323,0.0,0.0,0,0
212411900,-0.0044296146,0.0808485,1.7433733,0.0,0.6429407,-0.03235699,0.02431347,0.7648459,0.51596016,0.0,0.0,0,0
212471344,-0.0064527136,0.08261822,1.7371522,0.0,0.64525807,-0.033608828,0.02421349,0.7628408,0.52031446,0.0,0.0,0,0
212511249,-0.007526342,0.08347546,1.7322329,0.0,0.6471016,-0.034222756,0.02416489,0.7612518,0.5236565,0.0,0.0,0,0
212572009,-0.0069843796,0.08382513,1.7253577,0.0,0.6497187,-0.03409609,0.024601705,0.75901103,0.52904665,0.0,0.0,0,0
212611895,-0.0052516013,0.083912425,1.7212974,0.0,0.65128624,-0.03351488,0.025355754,0.75766754,0.53241897,0.0,0.0,0,0
212670576,-0.0014416968,0.08389971,1.7171222,0.0,0.65292925,-0.03221333,0.026862195,0.7562567,0.53717124,0.0,0.0,0,0
212710017,0.00017259012,0.083974086,1.7152601,0.0,0.6536578,-0.03168882,0.02752639,0.7556253,0.54004765,0.0,0.0,0,0
212769841,0.0043548653,0.08462961,1.7133521,0.0,0.6544346,-0.030541562,0.029349815,0.75493115,0.54416615,0.0,0.0,0,0
212829489,0.006660182,0.08577544,1.7116929,0.0,0.6550809,-0.030194402,0.03061986,0.754334,0.5479657,0.0,0.0,0,0
212870406,0.008601895,0.086854696,1.7109364,0.0,0.6553817,-0.029953571,0.031716887,0.7540369,0.55050236,0.0,0.0,0,0
212909041,0.011060188,0.08767163,1.7108334,0.0,0.65544677,-0.029454404,0.03291277,0.75394857,0.5531056,0.0,0.0,0,0
212968779,0.012898065,0.088461965,1.711772,0.0,0.65511024,-0.029166033,0.033850756,0.7542108,0.5570749,0.0,0.0,0,0
213028254,0.016824484,0.088852026,1.7136921,0.0,0.65443754,-0.028061068,0.035432108,0.75476396,0.56075525,0.0,0.0,0,0
213069087,0.01802993,0.08907773,1.7149659,0.0,0.65397096,-0.02777475,0.035943117,0.75515467,0.56303656,0.0,0.0,0,0
213127672,0.022142509,0.08946974,1.7160423,0.0,0.65361613,-0.026598305,0.037609592,0.75542307,0.5654997,0.0,0.0,0,0
213167363,0.024298353,0.09027115,1.7164643,0.0,0.65347695,-0.026204875,0.03867992,0.7555031,0.5668331,0.0,0.0,0,0
213227409,0.026378056,0.091539934,1.7167021,0.0,0.65340155,-0.026009832,0.039876416,0.755513,0.5696149,0.0,0.0,0,0
213266778,0.028007321,0.092616856,1.7165164,0.0,0.65348214,-0.02588099,0.040845584,0.7553958,0.57195675,0.0,0.0,0,0
213326352,0.027586117,0.09434698,1.7152052,0.0,0.6539543,-0.02664575,0.041268416,0.7549375,0.5762098,0.0,0.0,0,0
213367401,0.028609736,0.09486022,1.7136894,0.0,0.6545346,-0.026473293,0.041842427,0.75440884,0.57920873,0.0,0.0,0,0
213425885,0.028901976,0.09535171,1.710704,0.0,0.6556589,-0.026500372,0.042152863,0.75341374,0.5827866,0.0,0.0,0,0
213475510,0.030839276,0.095114455,1.7077814,0.0,0.6567868,-0.02571319,0.042842604,0.75241905,0.5850033,0.0,0.0,0,0
213515332,0.032368377,0.0951304,1.7057743,0.0,0.6575609,-0.025173454,0.04344837,0.7517262,0.586221,0.0,0.0,0,0
213575255,0.034587234,0.0963713,1.7031484,0.0,0.6585632,-0.024852268,0.044722218,0.7507841,0.58783185,0.0,0.0,0,0
213606161,0.03542108,0.09718226,1.7019025,0.0,0.6590336,-0.024854345,0.045317244,0.7503355,0.5890332,0.0,0.0,0,0
213674583,0.037899487,0.09962314,1.699701,0.0,0.6598671,-0.024902977,0.04707709,0.7494926,0.5924854,0.0,0.0,0,0
213714159,0.037658412,0.100276396,1.6985644,0.0,0.66028374,-0.025200896,0.047216143,0.74910676,0.59461224,0.0,0.0,0,0
213773834,0.037869383,0.10027535,1.6950877,0.0,0.66158766,-0.0250486,0.047338437,0.7479529,0.59709793,0.0,0.0,0,0
213813708,0.038416725,0.10081087,1.6920826,0.0,0.66271245,-0.024996424,0.0477575,0.74693155,0.5981,0.0,0.0,0,0
213873229,0.044239316,0.101580694,1.6885959,0.0,0.6640767,-0.023267455,0.050226934,0.7456125,0.5994779,0.0,0.0,0,0
213912913,0.04915931,0.10270551,1.688147,0.0,0.6642905,-0.022042187,0.052438393,0.745307,0.60147053,0.0,0.0,0,0
213973876,0.052531425,0.103634536,1.6882924,0.0,0.6642657,-0.02127304,0.054001044,0.74523973,0.6049599,0.0,0.0,0,0
214012506,0.053866137,0.104468234,1.688624,0.0,0.6641502,-0.02115023,0.0547709,0.7452901,0.6073937,0.0,0.0,0,0
214072033,0.05457563,0.104478255,1.6884773,0.0,0.6642123,-0.020914325,0.055040136,0.7452216,0.61069787,0.0,0.0,0,0
214113383,0.054470945,0.1043082,1.6876224,0.0,0.6645309,-0.020862082,0.054953758,0.7449454,0.61262375,0.0,0.0,0,0
214171535,0.056924544,0.10386656,1.6856511,0.0,0.6652928,-0.019826964,0.055740923,0.7442347,0.61501944,0.0,0.0,0,0
214211435,0.057043623,0.103943735,1.6841087,0.0,0.66586715,-0.019773103,0.055826087,0.74371594,0.61604863,0.0,0.0,0,0
214270827,0.059020203,0.105219044,1.6806113,0.0,0.6671776,-0.019490836,0.057018373,0.7424574,0.6169018,0.0,0.0,0,0
214310584,0.05842169,0.10626527,1.6776487,0.0,0.66826373,-0.019995293,0.05717367,0.7414546,0.61786366,0.0,0.0,0,0
214370751,0.060333617,0.10787946,1.6724591,0.0,0.67019314,-0.019804904,0.05847146,0.7396148,0.6198403,0.0,0.0,0,0
214429942,0.060830187,0.10889889,1.6675842,0.0,0.6719917,-0.019872744,0.05904407,0.7379336,0.62233424,0.0,0.0,0,0
214470996,0.06099201,0.10878165,1.6641239,0.0,0.67326987,-0.019672768,0.059098653,0.7367687,0.624015,0.0,0.0,0,0
214509686,0.061106402,0.108517826,1.660208,0.0,0.67471415,-0.019421108,0.05909044,0.7354536,0.6249139,0.0,0.0,0,0
214569047,0.06418326,0.10888399,1.6539844,0.0,0.67702585,-0.018330285,0.06040221,0.7332474,0.6252943,0.0,0.0,0,0
214629002,0.067254305,0.10973662,1.6485263,0.0,0.6790461,-0.017435517,0.061863348,0.73127645,0.62576574,0.0,0.0,0,0
214668478,0.07191695,0.11076711,1.645638,0.0,0.6801344,-0.016138166,0.063939795,0.7301155,0.6263239,0.0,0.0,0,0
214708368,0.07603154,0.11213514,1.6438766,0.0,0.68080187,-0.015182112,0.06591824,0.72933745,0.62709916,0.0,0.0,0,0
214767904,0.07913068,0.11433285,1.6442044,0.0,0.68069446,-0.014942888,0.06779038,0.7292709,0.6287027,0.0,0.0,0,0
214827645,0.081128865,0.11588446,1.6459029,0.0,0.6800824,-0.014889599,0.06903179,0.7297267,0.6305768,0.0,0.0,0,0
214868593,0.08070032,0.116529085,1.6467183,0.0,0.67977834,-0.015299714,0.06908728,0.7299961,0.63164955,0.0,0.0,0,0
214927299,0.08171203,0.11716105,1.6470189,0.0,0.6796732,-0.015197994,0.06966795,0.7300409,0.6322784,0.0,0.0,0,0
214966849,0.08199265,0.11768323,1.6465342,0.0,0.67984957,-0.015277132,0.06995062,0.72984785,0.6322659,0.0,0.0,0,0
215027634,0.08197118,0.11846058,1.645013,0.0,0.68040043,-0.015515976,0.070217475,0.7293038,0.63149196,0.0,0.0,0,0
215066151,0.083944336,0.11958157,1.6431757,0.0,0.6810795,-0.015189803,0.07133025,0.7285683,0.63081837,0.0,0.0,0,0
215125899,0.08708113,0.12220162,1.6403316,0.0,0.68212545,-0.01497618,0.07338143,0.72738975,0.6299361,0.0,0.0,0,0
215166954,0.08954839,0.12402538,1.639417,0.0,0.6824674,-0.014767023,0.07490382,0.7269178,0.6295812,0.0,0.0,0,0
215215475,0.09238168,0.12535474,1.6391423,0.0,0.68258166,-0.01427538,0.076386325,0.72666603,0.63025945,0.0,0.0,0,0
215275072,0.0934777,0.1270282,1.6385922,0.0,0.68278176,-0.014491375,0.07735607,0.72637117,0.631241,0.0,0.0,0,0
215306282,0.095264845,0.12814385,1.6383541,0.0,0.68287605,-0.014279361,0.078385204,0.72617644,0.63137126,0.0,0.0,0,0
215376241,0.097838104,0.13042764,1.6386586,0.0,0.68277365,-0.014246913,0.080091804,0.72608703,0.6316997,0.0,0.0,0,0
215414087,0.098953605,0.13135594,1.6394957,0.0,0.6824736,-0.01423895,0.08080553,0.72629017,0.6320474,0.0,0.0,0,0
215473835,0.09979357,0.13245171,1.6406099,0.0,0.68207026,-0.014398062,0.08147384,0.7265913,0.6323445,0.0,0.0,0,0
215514771,0.10163168,0.13323297,1.6410935,0.0,0.68190426,-0.014076712,0.08240269,0.72664857,0.6319092,0.0,0.0,0,0
215573082,0.10348232,0.13416122,1.6410129,0.0,0.6819427,-0.01378176,0.083389744,0.7265055,0.63098896,0.0,0.0,0,0
215613973,0.10487179,0.13521418,1.6406418,0.0,0.68208295,-0.013677342,0.08425331,0.72627634,0.62988967,0.0,0.0,0,0
215672828,0.10766284,0.137546,1.6390306,0.0,0.6826777,-0.013508532,0.08606668,0.7255075,0.6285865,0.0,0.0,0,0
215712392,0.10817348,0.13922551,1.6369075,0.0,0.6834443,-0.0138555495,0.08683537,0.7246871,0.6281834,0.0,0.0,0,0
