timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
211626966,2359306,2359306,0,1848,0,0,0,0,0,0,375.26697,375.26697,3762.3242,7480.076,1.9120036,0.07359088,1.3129923e-08,0.22247213,-1.4883119,-11.756291,-0.37872565,0.29358965,-0.08847483,0.26814592,50.541706,18.50346,0.022041121,0.025315266,0.0009839326,24.354609,24.354609
212639483,2359306,2359306,0,1848,0,0,0,0,0,0,375.2668,375.2668,3762.3345,7480.173,1.759729,0.06250139,1.2344344e-08,0.6741566,-0.86062276,-9.972578,-0.41527057,0.07145647,-0.08614485,0.6491724,78.35763,29.252378,0.019436847,0.027065083,0.0003209605,24.402525,24.402525
213557039,2359306,2359306,0,1848,0,0,0,0,0,0,375.26663,375.26663,3762.3337,7480.1147,1.9314108,0.046655226,6.1608105e-09,1.5067626,-1.0264496,-10.788002,0.025152627,-0.12045171,-0.036910888,1.6129603,203.98557,81.60386,0.06913938,0.064547755,0.00013194441,24.402525,24.402525
214569544,2359306,2359306,0,1848,0,0,0,0,0,0,375.2677,375.2677,3762.2878,7480.136,3.0092652,0.06522002,1.36105625e-08,1.6788863,-0.26367804,-12.508467,-0.27342376,-0.03376359,-0.08770328,26.79705,383.7538,464.59164,0.110196434,0.1723288,0.00043774262,24.402525,24.402525
215580902,2359306,2359306,0,1848,0,0,0,0,0,0,375.26755,375.26755,3762.29,7480.132,3.562752,0.07199594,8.799542e-09,1.1461109,0.53866696,-13.004967,-0.10668325,0.0032115092,0.012708875,48.676674,703.754,599.4707,0.138592,0.2497432,0.00054994563,24.354609,24.354609
216604147,2359306,2359306,0,1848,0,0,0,0,0,0,375.26782,375.26782,3762.2798,7480.113,3.3163462,0.08447317,1.7169471e-08,1.1901908,-0.9538075,-9.668966,-0.30792716,0.119124286,-0.044383984,16.01068,340.89343,287.22507,0.1594387,0.15664092,0.0006605949,23.923283,23.923283
217622744,2359306,2359306,0,1848,0,0,0,0,0,0,375.26736,375.26736,3762.3022,7480.199,2.4204235,0.053345017,7.4625e-09,0.8451983,-1.0365934,-10.572391,-0.22466691,0.10866822,0.0197851,2.2959414,211.44226,105.48933,0.053139433,0.0638937,0.00011867831,24.162905,24.162905
218635759,2359306,2359306,0,1848,0,0,0,0,0,0,375.26834,375.26834,3762.2498,7480.1035,3.274038,0.072200544,5.453095e-08,2.4337199,-1.5333799,-10.977553,0.75987285,0.41219375,0.4781583,59.323433,560.9957,722.0084,0.16311222,0.22642706,0.00073841575,24.067072,24.067072
219647398,2359306,2359306,0,1848,0,0,0,0,0,0,375.26828,375.26828,3762.2798,7480.1113,3.5938,0.08681313,2.5737888e-08,2.4955401,-1.3526032,-12.448782,-0.37580043,0.2907002,0.29797184,39.78834,491.77054,536.5928,0.117025994,0.23430571,0.0012747984,24.067072,24.067072
220569216,2359306,2359306,0,1848,0,0,0,0,0,0,375.26883,375.26883,3762.267,7480.065,2.7520936,0.06476148,1.8892706e-08,1.8192931,-1.1115012,-9.591266,-0.11049133,0.17389347,0.39464343,5.019683,248.95671,166.00049,0.093266994,0.085771054,0.00034831613,24.162905,24.162905
221582031,2359306,2359306,0,1848,0,0,0,0,0,0,375.26773,375.26773,3762.2935,7480.048,2.6715965,0.07537705,2.6356291e-08,1.3416213,-1.7151276,-8.521574,-0.7108928,0.17342232,0.41784853,9.89045,254.95348,196.63068,0.090148486,0.11270477,0.00026705358,24.01915,24.01915
222599700,2359306,2359306,0,1848,0,0,0,0,0,0,375.26935,375.26935,3762.2827,7480.076,2.595255,0.061024647,1.7299655e-08,1.6165668,-0.58851075,-9.02158,-0.23652223,0.11005775,0.2392592,37.71597,446.15198,477.45026,0.10813015,0.21512271,0.00034921858,23.875368,23.875368
223617683,2359306,2359306,0,1848,0,0,0,0,0,0,375.26993,375.26993,3762.2766,7480.095,3.8163397,0.07434995,2.2722206e-08,1.978443,-0.9515045,-11.621227,-0.5422866,0.023287216,-0.020477299,55.89933,719.45654,680.0622,0.25880167,0.17788553,0.001120579,23.923285,23.923285
224636282,2359306,2359306,0,1848,0,0,0,0,0,0,375.2686,375.2686,3762.318,7480.117,3.9888341,0.09266564,1.2610862e-08,1.3204876,-0.47735983,-9.659368,0.0468398,-0.2544161,-0.0596313,31.516268,527.6933,495.12793,0.14859627,0.16218086,0.0006031051,23.875368,23.875368
225648121,2359306,2359306,0,1848,0,0,0,0,0,0,375.27045,375.27045,3762.2546,7480.068,2.7653658,0.06710368,3.0084664e-08,0.9834016,-1.6943359,-9.9850235,0.9180278,0.26984385,0.28077903,3.99166,209.55441,132.46764,0.06936152,0.07493655,0.0008101226,23.635748,23.635748
226560021,2359306,2359306,0,1848,0,0,0,0,0,0,375.2697,375.2697,3762.2424,7480.1533,3.2364144,0.083334655,3.0028687e-08,1.4775956,-0.3619635,-17.408733,0.24197398,0.41261917,0.31780082,22.605364,488.69513,397.79538,0.17012097,0.21326213,0.00046381642,23.827452,23.827452
227572964,2359306,2359306,0,1848,0,0,0,0,0,0,375.2706,375.2706,3762.2253,7480.0884,2.4928133,0.07017016,2.0173594e-08,1.5251845,-0.9857692,-13.4383135,-0.11272041,0.3492926,0.32433572,1.6559118,156.16492,69.64008,0.09238192,0.05384731,0.0002348208,23.635748,23.635748
228584674,2359306,2359306,0,1848,0,0,0,0,0,0,375.27054,375.27054,3762.268,7480.1094,2.0788836,0.049590047,1.4482294e-08,1.5588405,-0.6438547,-10.509392,-0.41650164,0.28435868,0.26886708,1.5170474,126.65224,58.322147,0.028413678,0.04158787,0.00011939771,23.68367,23.68367
229607897,2359306,2359306,0,1848,0,0,0,0,0,0,375.27075,375.27075,3762.2878,7480.0957,2.1620932,0.050651617,9.716665e-09,1.3967178,-1.7593383,-8.015359,-0.11125305,-0.094323196,0.20284505,3.4832513,174.1543,96.73197,0.04439355,0.063258946,8.9880974e-05,23.731613,23.731613
230620981,2359306,2359306,0,1848,0,0,0,0,0,0,375.27075,375.27075,3762.3198,7480.1753,2.2787323,0.04918188,1.4722011e-08,1.3014604,-0.8512784,-9.179875,-0.4835965,-0.024397722,0.093960464,2.3884196,195.25229,105.8881,0.053027324,0.060163707,0.00020618891,23.635748,23.635748
231632865,2359306,2359306,0,1848,0,0,0,0,0,0,375.27155,375.27155,3762.2817,7480.0737,2.0131698,0.045391582,3.4765484e-09,0.40109453,-0.52944547,-8.139575,0.08676153,0.038828287,-0.0018642652,1.0396247,104.43638,44.725964,0.02338455,0.042406805,0.00016112653,23.827452,23.827452
232645628,2359306,2359306,0,1848,0,0,0,0,0,0,375.27155,375.27155,3762.3267,7480.077,1.8472917,0.056966417,1.1123513e-08,0.34071448,-1.4692554,-9.3376,-0.3635755,-0.12981802,-0.014341545,1.009821,103.0667,36.428226,0.028185548,0.031572483,0.0010832427,23.635748,23.635748
233556902,2359306,2359306,0,1848,0,0,0,0,0,0,375.2717,375.2717,3762.3271,7480.0522,1.8383036,0.056367684,5.115077e-09,0.6827722,-0.3169627,-6.010349,0.13063121,-0.078112185,-0.057590786,1.0724365,134.61621,49.31024,0.028242255,0.048412528,0.0001912358,23.635748,23.635748
234569432,2359306,2359306,0,1848,0,0,0,0,0,0,375.27255,375.27255,3762.3682,7480.0713,2.1490142,0.047525436,4.9255857e-09,1.29317,-1.0485958,-10.94909,0.08907605,0.11612442,-0.020878542,4.51248,251.80112,174.56885,0.059463024,0.09088112,0.00020884315,23.635748,23.635748
235581886,2359306,2359306,0,1848,0,0,0,0,0,0,375.27243,375.27243,3762.4106,7480.068,3.09516,0.060611177,9.070549e-09,1.5093633,-0.13016224,-10.85543,0.19713587,0.057908215,0.09223905,31.11318,381.92627,496.48914,0.115092,0.17476925,0.00043773762,23.68367,23.68367
236599831,2359306,2359306,0,1848,0,0,0,0,0,0,375.27298,375.27298,3762.3738,7480.082,4.354326,0.0742588,9.204237e-09,1.9744337,-1.1373222,-10.248573,0.054018933,0.16353703,0.027019193,62.767025,871.79596,656.38464,0.26238787,0.1997204,0.0012414593,23.635748,23.635748
237615269,2359306,2359306,0,1848,0,0,0,0,0,0,375.27298,375.27298,3762.367,7480.0786,4.6637063,0.076184995,7.888887e-09,1.6753776,-0.9766414,-10.112111,0.054754786,-0.10341955,-0.01453557,59.052544,917.2518,651.0563,0.22520755,0.19527565,0.0011109075,23.491991,23.491991
238635922,2359306,2359306,0,1848,0,0,0,0,0,0,375.27322,375.27322,3762.3816,7480.117,3.7797182,0.07016332,9.785563e-09,1.5149988,-2.1011605,-10.104912,-0.23480703,0.08404515,0.0046665682,28.746029,408.17734,448.1394,0.12973198,0.17390506,0.00034682846,23.204453,23.204453
239648224,2359306,2359306,0,1848,0,0,0,0,0,0,375.2732,375.2732,3762.3428,7480.0786,3.269353,0.059070878,9.089208e-09,1.1170276,-0.23345278,-9.833,-0.25735828,-0.0010445137,-0.020737283,20.3862,384.75592,360.73456,0.07900408,0.16236211,0.00026278375,23.156538,23.156538
240565532,2359306,2359306,0,1848,0,0,0,0,0,0,375.27393,375.27393,3762.354,7480.094,3.0357106,0.071168035,1.7257301e-08,1.3025674,-0.5053021,-13.573709,-0.13871928,-0.16620927,-0.007565123,3.4988682,259.89764,152.97235,0.10468415,0.1082944,0.0006951226,23.204453,23.204453
241582781,2359306,2359306,0,1848,0,0,0,0,0,0,375.27362,375.27362,3762.3376,7480.1055,2.1502173,0.06393593,1.3994628e-08,0.6013507,0.017964572,-8.225857,0.4234164,0.03029847,-0.060862873,0.569069,86.17586,33.79576,0.028315395,0.045479093,0.0012107154,23.156538,23.156538
242605947,2359306,2359306,0,1848,0,0,0,0,0,0,375.2739,375.2739,3762.3323,7480.1147,2.316668,0.08107062,3.2930068e-08,1.6469036,-0.22877058,-5.156599,0.31484592,-0.19014192,-0.4041634,11.144311,249.22423,238.87712,0.18263881,0.135514,0.00026711638,23.396133,23.396133
243618970,2359306,2359306,0,1848,0,0,0,0,0,0,375.2739,375.2739,3762.3584,7480.15,2.958288,0.08621688,2.4060828e-08,1.5625736,-1.1063212,-7.6133327,0.6219617,-0.11658442,-0.094964705,20.796766,349.79306,324.69888,0.15167151,0.16469139,0.00080478354,23.300295,23.300295
244631920,2359306,2359306,0,1848,0,0,0,0,0,0,375.27457,375.27457,3762.2966,7480.106,3.4415877,0.07708441,1.2090933e-08,1.971047,-1.0981817,-12.525891,0.28828198,0.17367764,0.10273142,54.321064,714.57874,619.76306,0.14415434,0.27932197,0.000541103,23.204453,23.204453
245643609,2359306,2359306,0,1848,0,0,0,0,0,0,375.27457,375.27457,3762.262,7480.0957,2.754911,0.05566541,1.1860242e-08,-0.4379426,-0.6369292,-9.340314,-0.054066405,0.07427188,0.22306001,0.3627425,37.968082,10.885899,0.021915665,0.014224947,0.00017173069,23.204453,23.204453
246565426,2359306,2359306,0,1848,0,0,0,0,0,0,375.275,375.275,3762.2703,7480.1147,2.7566197,0.04915909,1.4406354e-08,-0.535384,-0.3446627,-9.040704,-0.01859612,0.20640825,0.1793832,0.5944916,23.452385,24.129374,0.008379277,0.016059523,0.0004157081,23.017801,23.017801
247583808,2359306,2359306,0,1848,0,0,0,0,0,0,375.2754,375.2754,3762.303,7480.141,2.7972734,0.051414043,1.0503487e-08,-0.17832011,-0.31996134,-8.481817,-0.03527792,-0.32308692,0.042833883,0.9819692,27.814425,26.011772,0.0090723485,0.013894746,0.0008259185,23.300295,23.300295
