timestamp,timestamp_sample,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance
275751034,0,1743472202624762,10813469,364539161,1274046466,50867,70883,0.17300001,0.017826967,0.74200004,0.92600006,0.48999998,0.7,94,6,13.0720005,-1.725,12.957001,0.51100004,1.7031733,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
276198856,0,1743472202999763,10813469,364539108,1274046998,50592,70608,0.158,0.017349271,0.74200004,0.92800003,0.48999998,0.7,94,7,12.744,-1.6470001,12.637001,0.38000003,1.7004122,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
276755079,0,1743472203624762,10813469,364539011,1274047870,50107,70122,0.163,0.016964251,0.74500006,0.93500006,0.48,0.68,94,7,12.596001,-1.8690001,12.456,0.89300007,1.719751,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
277188850,0,1743472203999763,10813469,364538951,1274048386,49717,69733,0.15900001,0.017609324,0.74500006,0.93600005,0.48,0.68,94,6,12.478001,-1.8490001,12.34,1.0300001,1.719499,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
277745282,0,1743472204624762,10813469,364538845,1274049239,49006,69022,0.162,0.017780716,0.748,0.94200003,0.48999998,0.7,94,6,12.383,-1.8670001,12.242001,1.013,1.7221365,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
278184486,0,1743472204999763,10813469,364538782,1274049751,48530,68546,0.15900001,0.017731149,0.748,0.943,0.48999998,0.7,94,9,12.464001,-2.038,12.2960005,1.021,1.7350684,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
278740933,0,1743472205624762,10813469,364538674,1274050604,47790,67807,0.156,0.016671559,0.75100005,0.94900006,0.48999998,0.7,94,9,12.543,-1.8730001,12.402,1.4380001,1.7206509,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
279231816,0,1743472206124762,10813469,364538595,1274051292,47105,67121,0.16000001,0.014828491,0.75000006,0.94900006,0.48999998,0.7,66,12,12.650001,-1.6910001,12.537001,1.3720001,1.7048739,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
279743214,0,1743472206624762,10813469,364538519,1274051989,46491,66507,0.186,0.019189546,0.75000006,0.95000005,0.48999998,0.7,66,12,12.764001,-1.4460001,12.682,1.064,1.6843362,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
280234805,0,1743472207124762,10813469,364538447,1274052690,45981,65998,0.18,0.018731046,0.75100005,0.95400006,0.48,0.68,82,10,12.665001,-1.5740001,12.566001,0.98800004,1.6953691,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
280731846,0,1743472207624761,10813469,364538367,1274053386,45595,65612,0.162,0.01835423,0.75100005,0.95500004,0.48,0.68,82,10,12.860001,-1.9640001,12.709001,0.67200005,1.7240819,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
281235054,0,1743472208124761,10813469,364538290,1274054080,45035,65052,0.16000001,0.018838909,0.75100005,0.95600003,0.48,0.68,88,6,12.467001,-1.751,12.343,0.717,1.7117362,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
281731692,0,1743472208624761,10813469,364538215,1274054766,44433,64450,0.172,0.02001945,0.75000006,0.95600003,0.48,0.68,88,6,12.308001,-1.9150001,12.158001,0.74300003,1.7269993,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
282230837,0,1743472209124761,10813469,364538125,1274055443,43991,64009,0.177,0.018349867,0.75000006,0.957,0.48,0.68,71,10,12.324,-2.061,12.151001,0.70400006,1.7388382,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
282735891,0,1743472209624761,10813469,364538030,1274056118,43598,63616,0.171,0.019009601,0.75100005,0.96000004,0.48999998,0.69,71,10,12.333,-2.115,12.150001,0.864,1.7431078,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
283232947,0,1743472210124761,10813469,364537944,1274056797,43143,63161,0.164,0.0212054,0.75100005,0.961,0.48999998,0.7,61,6,12.162001,-1.904,12.012001,0.62700003,1.7279994,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
283743806,0,1743472210624761,10813469,364537856,1274057475,42650,62668,0.164,0.020586856,0.75100005,0.9620001,0.48,0.68,61,6,12.503,-2.2440002,12.3,0.95900005,1.7512343,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
284240813,0,1743472211124761,10813469,364537771,1274058160,42097,62115,0.172,0.022298152,0.75200003,0.9620001,0.48,0.68,75,6,12.464001,-1.7860001,12.336,0.86700004,1.7146094,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
284737813,0,1743472211624761,10813469,364537687,1274058840,41470,61488,0.17300001,0.023380954,0.753,0.9620001,0.48999998,0.7,75,6,12.433001,-2.196,12.238001,1.067,1.748372,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
285237043,0,1743472212124761,10813469,364537597,1274059528,40826,60844,0.19600001,0.022814943,0.754,0.96300006,0.48,0.68,86,6,12.622001,-1.746,12.501,1.3540001,1.7095944,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
285735813,0,1743472212624761,10813469,364537515,1274060235,40197,60215,0.208,0.025170963,0.757,0.96800005,0.48,0.68,86,6,13.075001,-1.7830001,12.953001,0.96800005,1.7076005,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
286236198,0,1743472213124761,10813469,364537441,1274060957,39760,59779,0.194,0.02118306,0.75900006,0.97200006,0.48,0.68,92,6,13.082001,-1.6500001,12.977,0.63600004,1.697285,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
286736043,0,1743472213624760,10813469,364537366,1274061684,39368,59387,0.16600001,0.020356996,0.76000005,0.97400004,0.48,0.68,92,6,13.099001,-1.6960001,12.989,0.763,1.7006557,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
287233821,0,1743472214124760,10813469,364537291,1274062408,38855,58874,0.172,0.02034059,0.76100004,0.97400004,0.48,0.68,80,6,13.110001,-1.8010001,12.985001,1.2,1.7086134,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
287742274,0,1743472214624760,10813469,364537203,1274063125,38417,58436,0.162,0.019705988,0.76000005,0.97200006,0.48,0.68,80,6,12.982,-1.8750001,12.846001,1.103,1.7157515,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
288242806,0,1743472215124760,10813469,364537117,1274063843,37798,57817,0.193,0.018514104,0.76000005,0.97200006,0.48,0.68,80,16,13.05,-2.026,12.892,1.0890001,1.7266895,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
288739737,0,1743472215624760,10813469,364537032,1274064561,37180,57199,0.19000001,0.019560952,0.76000005,0.97300005,0.48999998,0.7,80,16,13.22,-2.094,13.053,0.689,1.7298911,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0
289238373,0,1743472216124760,10813469,364536948,1274065288,36564,56584,0.19600001,0.022171965,0.76100004,0.97400004,0.48,0.68,92,15,13.143001,-1.9660001,12.995001,0.712,1.720917,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
289738298,0,1743472216624760,10813469,364536866,1274066011,36165,56184,0.17600001,0.021672975,0.763,0.9760001,0.5,0.71,92,15,13.245001,-1.593,13.149,1.32,1.6913576,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
290240844,0,1743472217124760,10813469,364536784,1274066728,35754,55774,0.158,0.020371133,0.763,0.975,0.5,0.71,92,12,12.76,-2.4780002,12.517,0.386,1.7662337,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
290737910,0,1743472217624760,10813469,364536681,1274067440,35262,55282,0.15400001,0.021800209,0.763,0.97400004,0.5,0.71,92,12,13.041,-2.0960002,12.871,1.2260001,1.73224,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
291239166,0,1743472218124760,10813469,364536577,1274068144,34823,54843,0.21400002,0.03562374,0.771,0.97800004,0.52,0.72999996,92,12,12.852,-2.322,12.64,1.246,1.7524952,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
291743428,0,1743472218624760,10813469,364536461,1274068834,34439,54459,0.21200001,0.02591901,0.776,0.984,0.52,0.72999996,92,12,12.553,-2.8170002,12.233001,0.23600002,1.7971749,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
292239864,0,1743472219124760,10813469,364536354,1274069500,33929,53950,0.20500001,0.02904891,0.78000003,0.989,0.52,0.72999996,92,7,11.854,-1.7700001,11.721001,1.733,1.7206401,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
292740152,0,1743472219624760,10813469,364536265,1274070124,33158,53179,0.23900001,0.057919797,0.78400004,0.99600005,0.52,0.72999996,92,7,9.798,-1.7820001,9.635,-0.4,1.753681,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
293237835,0,1743472220124759,10813469,364536210,1274070559,33130,53150,0.201,0.06958331,0.79700005,1.006,0.52,0.72999996,86,8,6.018,-1.169,5.9030004,-0.001,1.7398394,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
293740370,0,1743472220624759,10813469,364536155,1274070815,33044,53065,0.15400001,0.0888966,0.80200005,1.008,0.52,0.72999996,86,8,3.5900002,-0.68200004,3.525,0.067,1.793263,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
294241849,0,1743472221124759,10813469,364536125,1274070937,33029,53050,0.128,0.22579236,0.80200005,1.006,0.52,0.72999996,75,18,1.166,-0.43800002,1.0810001,-0.081,1.8842613,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
294739006,0,1743472221624759,10813469,364536118,1274070942,33014,53035,0.156,0.57856476,0.8,1.0040001,0.5,0.71,75,18,0.062000003,0.030000001,0.054,-0.053000003,3.4529808,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
295239817,0,1743472222124759,10813469,364536115,1274070941,33030,53051,0.155,0.5785845,0.79700005,0.9990001,0.5,0.72999996,80,8,0.023000002,-0.022000002,-0.007,0.042000003,3.4529808,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
295739985,0,1743472222624759,10813469,364536113,1274070938,33030,53051,0.208,0.7536919,0.794,0.99500006,0.5,0.71,80,8,0.068,0.063,0.026,-0.007,2.3728566,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
296237760,0,1743472223124759,10813469,364536110,1274070935,33034,53055,0.186,0.7537087,0.79,0.989,0.5,0.71,80,9,0.089,-0.066,-0.060000002,-0.056,2.3728566,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
296737814,0,1743472223624759,10813469,364536107,1274070931,33048,53069,0.134,0.7537225,0.785,0.984,0.52,0.72999996,80,9,0.036000002,0.034,-0.012,-0.017,2.3728566,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
297240957,0,1743472224124759,10813469,364536104,1274070927,33043,53064,0.16100001,0.7573613,0.781,0.97900003,0.52,0.72999996,80,11,0.11400001,-0.086,-0.075,-0.010000001,3.1119056,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0
297749827,0,1743472224624759,10813469,364536100,1274070924,33051,53072,0.157,0.7573755,0.776,0.97400004,0.52,0.72999996,80,11,0.018000001,0.015000001,0.010000001,0.040000003,3.1119056,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0
