timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
21837032000,21837032000,197388,0.12690063,0.15094107,0.4863201,11.242701,0
21838028000,21838028000,197388,0.11539012,0.1538267,0.4861012,11.249414,0
21839036000,21839036000,197388,0.11833664,0.14874628,0.48868912,11.256067,0
21840032000,21840032000,197388,0.12304051,0.14953995,0.4897109,11.2625675,0
21841028000,21841028000,197388,0.1127067,0.15389872,0.4888375,11.26922,0
21842036000,21842036000,197388,0.12108869,0.16258906,0.48845464,11.275782,0
21843032000,21843032000,197388,0.11971104,0.15702775,0.48443827,11.282282,0
21844028000,21844028000,197388,0.11871979,0.16260782,0.48733112,11.288996,0
21845036000,21845036000,197388,0.11232185,0.15222469,0.48615432,11.295618,0
21846032000,21846032000,197388,0.12115914,0.1565585,0.4899392,11.302088,0
21847028000,21847028000,197388,0.12122792,0.16079813,0.48704514,11.30868,0
21848036000,21848036000,197388,0.12022216,0.1501626,0.48624495,11.315149,0
21849032000,21849032000,197388,0.11881665,0.14997827,0.48800576,11.321436,0
21850040000,21850040000,197388,0.1179673,0.1584127,0.48858324,11.327845,0
21851032000,21851032000,197388,0.119082585,0.15223096,0.47944626,11.334253,0
