timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
21790048000,21790048000,1311004,0.097428866,-0.0053171352,-0.01006835,11.695826,0,1
21791044000,21791044000,1311004,-0.0039567165,-0.0049799597,0.008877715,11.658533,0,1
21792048000,21792048000,1311004,-0.014824149,0.004157296,0.0036022076,11.62121,0,1
21793048000,21793048000,1311004,-0.032112237,0.0033865739,-0.008763902,11.584772,0,1
21794048000,21794048000,1311004,-0.004418696,0.0021228995,0.0049560424,11.54748,0,1
21795048000,21795048000,1311004,0.014436756,-0.010131787,0.0004624034,11.510157,0,1
21796048000,21796048000,1311004,-0.015823694,0.006510731,0.004322527,11.473719,0,1
21797048000,21797048000,1311004,-0.004689204,0.0084627615,-0.002281855,11.436396,0,1
21798048000,21798048000,1311004,-0.0021210008,-0.004566515,0.010331201,11.399103,0,1
21799048000,21799048000,1311004,0.011313123,0.0040963823,0.0007130453,11.362665,0,1
21800048000,21800048000,1311004,-0.008847767,-0.005485937,0.011737541,11.325342,0,1
21801048000,21801048000,1311004,-0.0012311074,0.0106915105,0.0002279096,11.288019,0,1
21802048000,21802048000,1311004,-0.012621416,-0.00053836073,0.00034666507,11.251581,0,1
21803048000,21803048000,1311004,0.013903288,0.0077262814,0.008727647,11.214258,0,1
21804048000,21804048000,1311004,0.0014079418,-0.0037036864,-0.0038320273,11.176935,0,1
21805048000,21805048000,1311004,0.018285617,-0.0023204188,-0.0110752685,11.140467,0,1
21806044000,21806044000,1311004,-0.01070163,-0.005541722,0.0020511511,11.103144,0,1
21807048000,21807048000,1311004,-1.7988217,0.71041125,0.18897073,11.076227,0,1
21808048000,21808048000,1311004,-0.62222505,0.13126273,-0.032655377,11.0681095,0,1
21809048000,21809048000,1311004,-0.079886205,-0.23832433,-0.005279241,11.06576,0,1
21810048000,21810048000,1311004,0.091835804,0.09003693,-0.011142215,11.069117,0,1
21811048000,21811048000,1311004,-0.12679626,0.05588871,-0.012573369,11.074488,0,1
21812048000,21812048000,1311004,-0.02338143,0.08893328,-0.006344331,11.0805,0,1
21813048000,21813048000,1311004,-0.03871502,-0.007825917,6.846254e-05,11.086573,0,1
21814048000,21814048000,1311004,0.4423428,0.006370751,-0.019826666,11.092615,0,1
21815048000,21815048000,1311004,0.020714032,-0.006528949,0.003485565,11.098902,0,1
21816048000,21816048000,1311004,-0.029032672,-0.0038991435,-0.0013349062,11.105249,0,1
21817048000,21817048000,1311004,-0.015754864,0.0018692301,-0.0035817777,11.111597,0,1
21818048000,21818048000,1311004,0.018197486,0.008077832,-0.008807843,11.118097,0,1
21819048000,21819048000,1311004,-0.013117078,-0.0039122417,-0.0042831544,11.124506,0,1
21820048000,21820048000,1311004,0.0014465721,-0.004165664,0.0028896937,11.130884,0,1
21821048000,21821048000,1311004,0.010956658,0.0044627395,-0.010858988,11.137537,0,1
21822048000,21822048000,1311004,-0.021082534,-0.002276818,0.006207662,11.144129,0,1
21823048000,21823048000,1311004,0.007728421,1.3216834e-05,-0.00042338404,11.15069,0,1
21824048000,21824048000,1311004,0.0037880463,0.0055866884,-0.0021956002,11.157465,0,1
21825048000,21825048000,1311004,-6.538346e-05,-0.009465497,0.0044287634,11.16424,0,1
21826048000,21826048000,1311004,0.0147936065,-0.00057440577,0.00051108235,11.170893,0,1
21827048000,21827048000,1311004,-0.0023036732,0.0021502743,-0.00084928854,11.177698,0,1
21828048000,21828048000,1311004,-0.0047063553,0.011498689,-0.00024484226,11.18432,0,1
21829048000,21829048000,1311004,-0.034364678,0.009628116,0.0031837118,11.191004,0,1
21830048000,21830048000,1311004,0.0044655614,-0.0064235376,-0.005875801,11.197535,0,1
21831048000,21831048000,1311004,-0.010343629,0.014034905,-0.0032344644,11.204096,0,1
21832048000,21832048000,1311004,-0.014584696,0.0031995398,0.005035699,11.2104435,0,1
21833048000,21833048000,1311004,-0.38410598,-0.01657911,0.014521414,11.216944,0,1
21834048000,21834048000,1311004,0.0042772475,-0.0030354331,0.0033283278,11.223413,0,1
21835048000,21835048000,1311004,0.045452982,0.0015073731,0.0038643826,11.2297,0,1
21836048000,21836048000,1311004,0.45708898,0.0042827143,-0.037897594,11.236231,0,1
21837048000,21837048000,1311004,0.013835495,-0.0066334573,0.0033143337,11.242853,0,1
21838048000,21838048000,1311004,0.027899297,-0.0046684076,-0.0071142283,11.249598,0,1
21839048000,21839048000,1311004,-0.018073326,0.006887333,-0.0057566026,11.256067,0,1
21840048000,21840048000,1311004,0.0017461329,0.008991538,0.004229821,11.26272,0,1
21841048000,21841048000,1311004,0.019039383,-0.008706965,-0.0020680241,11.26922,0,1
21842048000,21842048000,1311004,-0.0017779208,0.012664344,0.0010542847,11.275782,0,1
21843048000,21843048000,1311004,0.01332346,0.008688074,0.002903505,11.282434,0,1
21844048000,21844048000,1311004,-0.017505446,0.0057546636,0.0052138087,11.288996,0,1
21845048000,21845048000,1311004,0.014634414,0.004151866,-0.0021960374,11.295618,0,1
21846048000,21846048000,1311004,0.0052779145,-0.005241533,0.003979642,11.30224,0,1
21847048000,21847048000,1311004,-0.020142818,0.00021156817,-0.0035409064,11.30868,0,1
21848048000,21848048000,1311004,-0.009060488,-0.0031576059,-0.010835766,11.315149,0,1
21849048000,21849048000,1311004,0.0073887035,-0.00062990765,-0.0039052318,11.3215885,0,1
21850048000,21850048000,1311004,0.0035765786,-0.012638116,-0.011774955,11.327845,0,1
21851048000,21851048000,1311004,-0.0284325,-0.0008934127,4.201364e-05,11.334253,0,1
